address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"6615 State Rd 64 Georgetown, IN 47122",,10:00 AM - 07:00 PM,,ho18871071,false,true,,,,poll26056922
"6616 State Rd 64 Georgetown, IN 47122",,08:00 AM - 04:00 PM,,ho72020845,false,true,,,,poll53086460
"2796 Charlestown Road New Albany, IN 47150",,08:00 AM - 04:00 PM,,ho21954782,false,true,,,,poll86401325
"2797 Charlestown Road New Albany, IN 47150",,08:00 AM - 04:00 PM,,ho96584804,false,true,,,,poll81912937
"2043 Silver Street New Albany, IN 47150",,08:00 AM - 04:00 PM,,ho2259036,false,true,,,,poll49526262
"2044 Silver Street New Albany, IN 47150",,08:00 AM - 04:00 PM,,ho7461974,false,true,,,,poll85610239
"815 N Main St Rochester, IN 46975",,08:00 AM - 12:00 PM,,ho31772659,false,true,,,,poll90823099
"101 N. Main St. Princeton, IN 47670",,09:00 AM - 04:00 PM,,ho17246055,false,true,,,,poll33863795
"101 E. 4th Street, Room B-9 Marion, IN 46952",,08:00 AM - 04:00 PM,,ho90203860,false,true,,,,poll1771598
"1 E. Main St. Bloomfield, IN 47424",,08:00 AM - 04:00 PM,,ho91196790,false,true,,,,poll39848519
"1 Hamilton County Square, Suite 106 Noblesville, IN 46060",,08:00 AM - 04:30 PM,,ho30184025,false,true,,,,poll92934255
"9 East Main Street, Room 213 Greenfield, IN 46140",,08:00 AM - 04:00 PM,,ho29001214,false,true,,,,poll81335854
"300 North Capitol Avenue, Room 203 Corydon, IN 47112",,08:00 AM - 11:30 AM,,ho27517135,false,true,,,,poll87916747
"355 S Washington St., Suite 218 Danville, IN 46122",,08:00 AM - 04:00 PM,,ho67765790,false,true,,,,poll70103397
"498 N Avon Ave Avon, IN 46123",,02:00 PM - 07:00 PM,,ho10556707,false,true,,,,poll11300360
"450 S Jefferson St.  Avon, IN 46123",,02:00 PM - 07:00 PM,,ho67101456,false,true,,,,poll57015539
"1120 Stafford Rd Plainfield , IN 46168",,02:00 PM - 07:00 PM,,ho83894084,false,true,,,,poll38324333
"1215 Race St, Suite 130 New Castle, IN 47362",,08:00 AM - 01:00 PM,,ho46979385,false,true,,,,poll57271662
"201 North Jefferson Street Huntington, IN 46750",,09:00 AM - 04:00 PM,,ho24062431,false,true,,,,poll29562556
"120 North Court Street, Suite 209 Portland, IN 47371",,08:30 AM - 12:00 PM,,ho32340003,false,true,,,,poll13124416
"300 East Main Street, Room 203 Madison, IN 47250",,08:00 AM - 04:00 PM,,ho20542941,false,true,,,,poll44365114
"24 Pike Street Vernon, IN 47282",,08:00 AM - 04:00 PM,,ho78629281,false,true,,,,poll54402736
"Main Courthouse, Basement, 5 E. Jefferson St. Franklin, IN 46131",,08:00 AM - 04:30 PM,,ho96029271,false,true,,,,poll101061
"111 North 7th Street, Suite 27 Vincennes, IN 47591",,08:00 AM - 04:00 PM,,ho78097573,false,true,,,,poll10863240
