address_line,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"100 University Court Blackwood, NJ 08012",08:30 AM-04:00 PM,,ho0032,false,true,,,,poll0032
"100 University Court Blackwood, NJ 08012",08:30 AM-04:00 PM,,ho0033,false,true,,,,poll0033
"100 University Court Blackwood, NJ 08012",08:30 AM-04:00 PM,,ho0034,false,true,,,,poll0034
"100 University Court Blackwood, NJ 08012",08:30 AM-03:00 PM,,ho0035,false,true,,,,poll0035
"10 W. Mechanic Street Cape May Courthouse, NJ 08210",08:30 AM-04:30 PM,,ho0036,false,true,,,,poll0036
"10 W. Mechanic Street Cape May Courthouse, NJ 08210",08:30 AM-04:30 PM,,ho0037,false,true,,,,poll0037
"10 W. Mechanic Street Cape May Courthouse, NJ 08210",08:30 AM-04:30 PM,,ho0038,false,true,,,,poll0038
"10 W. Mechanic Street Cape May Courthouse, NJ 08210",08:30 AM-04:30 PM,,ho0039,false,true,,,,poll0039
"10 W. Mechanic Street Cape May Courthouse, NJ 08210",08:30 AM-04:30 PM,,ho0040,false,true,,,,poll0040
"10 W. Mechanic Street Cape May Courthouse, NJ 08210",08:30 AM-04:30 PM,,ho0041,false,true,,,,poll0041
"10 W. Mechanic Street Cape May Courthouse, NJ 08210",08:30 AM-03:00 PM,,ho0042,false,true,,,,poll0042
"555 Shiloh Pike Bridgeton, NJ 08302",08:30 AM-04:00 PM,,ho0043,false,true,,,,poll0043
"555 Shiloh Pike Bridgeton, NJ 08302",08:30 AM-04:00 PM,,ho0044,false,true,,,,poll0044
"555 Shiloh Pike Bridgeton, NJ 08302",08:30 AM-04:00 PM,,ho0045,false,true,,,,poll0045
"555 Shiloh Pike Bridgeton, NJ 08302",08:30 AM-04:00 PM,,ho0046,false,true,,,,poll0046
"555 Shiloh Pike Bridgeton, NJ 08302",08:30 AM-04:00 PM,,ho0047,false,true,,,,poll0047
"555 Shiloh Pike Bridgeton, NJ 08302",08:30 AM-04:00 PM,,ho0048,false,true,,,,poll0048
"555 Shiloh Pike Bridgeton, NJ 08302",08:30 AM-03:00 PM,,ho0049,false,true,,,,poll0049
"Hall of Records, 465 Dr. Martin Luther King, Jr. Boulevard, Fourth Floor, Room 411 Newark, NJ 07101",09:00 AM-04:00 PM,,ho0050,false,true,,,,poll0050
"Hall of Records, 465 Dr. Martin Luther King, Jr. Boulevard, Fourth Floor, Room 411 Newark, NJ 07101",09:00 AM-04:00 PM,,ho0051,false,true,,,,poll0051
"Hall of Records, 465 Dr. Martin Luther King, Jr. Boulevard, Fourth Floor, Room 411 Newark, NJ 07101",09:00 AM-04:00 PM,,ho0052,false,true,,,,poll0052
"Hall of Records, 465 Dr. Martin Luther King, Jr. Boulevard, Fourth Floor, Room 411 Newark, NJ 07101",09:00 AM-04:00 PM,,ho0053,false,true,,,,poll0053
"Hall of Records, 465 Dr. Martin Luther King, Jr. Boulevard, Fourth Floor, Room 411 Newark, NJ 07101",09:00 AM-04:00 PM,,ho0054,false,true,,,,poll0054
"Hall of Records, 465 Dr. Martin Luther King, Jr. Boulevard, Fourth Floor, Room 411 Newark, NJ 07101",09:00 AM-04:00 PM,,ho0055,false,true,,,,poll0055
"Hall of Records, 465 Dr. Martin Luther King, Jr. Boulevard, Fourth Floor, Room 411 Newark, NJ 07101",09:00 AM-03:00 PM,,ho0056,false,true,,,,poll0056
"550 Grove Road West Deptford, NJ 08066",08:30 AM-04:30 PM,,ho0057,false,true,,,,poll0057
"550 Grove Road West Deptford, NJ 08066",08:30 AM-04:30 PM,,ho0058,false,true,,,,poll0058
"550 Grove Road West Deptford, NJ 08066",08:30 AM-04:30 PM,,ho0059,false,true,,,,poll0059
"550 Grove Road West Deptford, NJ 08066",08:30 AM-04:30 PM,,ho0060,false,true,,,,poll0060
"550 Grove Road West Deptford, NJ 08066",08:30 AM-04:30 PM,,ho0061,false,true,,,,poll0061
"550 Grove Road West Deptford, NJ 08066",08:30 AM-04:30 PM,,ho0062,false,true,,,,poll0062
"550 Grove Road West Deptford, NJ 08066",09:00 AM-02:00 PM,,ho0063,false,true,,,,poll0063
"550 Grove Road West Deptford, NJ 08066",08:30 AM-03:00 PM,,ho0064,false,true,,,,poll0064
"1750 Deptford Center Rd Deptford Township, NJ 08096",10:00 AM-09:00 PM,,ho0065,false,true,,,,poll0065
"1750 Deptford Center Rd Deptford Township, NJ 08096",10:00 AM-05:30 PM,,ho0066,false,true,,,,poll0066
"1750 Deptford Center Rd Deptford Township, NJ 08096",10:00 AM-09:00 PM,,ho0067,false,true,,,,poll0067
"1750 Deptford Center Rd Deptford Township, NJ 08096",10:00 AM-05:30 PM,,ho0068,false,true,,,,poll0068
"1750 Deptford Center Rd Deptford Township, NJ 08096",10:00 AM-09:00 PM,,ho0069,false,true,,,,poll0069
"1750 Deptford Center Rd Deptford Township, NJ 08096",10:00 AM-05:30 PM,,ho0070,false,true,,,,poll0070
"1750 Deptford Center Rd Deptford Township, NJ 08096",10:00 AM-09:00 PM,,ho0071,false,true,,,,poll0071
"1750 Deptford Center Rd Deptford Township, NJ 08096",10:00 AM-05:30 PM,,ho0072,false,true,,,,poll0072
"1750 Deptford Center Rd Deptford Township, NJ 08096",10:00 AM-09:00 PM,,ho0073,false,true,,,,poll0073
"1750 Deptford Center Rd Deptford Township, NJ 08096",10:00 AM-05:30 PM,,ho0074,false,true,,,,poll0074
"Hudson County Plaza, 257 Cornelison Avenue, 4th Floor Jersey City, NJ 07302",08:30 AM-04:30 PM,,ho0075,false,true,,,,poll0075
"Hudson County Plaza, 257 Cornelison Avenue, 4th Floor Jersey City, NJ 07302",08:30 AM-04:30 PM,,ho0076,false,true,,,,poll0076
"Hudson County Plaza, 257 Cornelison Avenue, 4th Floor Jersey City, NJ 07302",08:30 AM-04:30 PM,,ho0077,false,true,,,,poll0077
"Hudson County Plaza, 257 Cornelison Avenue, 4th Floor Jersey City, NJ 07302",08:30 AM-04:30 PM,,ho0078,false,true,,,,poll0078
"Hudson County Plaza, 257 Cornelison Avenue, 4th Floor Jersey City, NJ 07302",08:30 AM-04:30 PM,,ho0079,false,true,,,,poll0079
"Hudson County Plaza, 257 Cornelison Avenue, 4th Floor Jersey City, NJ 07302",08:30 AM-04:30 PM,,ho0080,false,true,,,,poll0080
"Hudson County Plaza, 257 Cornelison Avenue, 4th Floor Jersey City, NJ 07302",08:30 AM-03:00 PM,,ho0081,false,true,,,,poll0081
"71 Main Street, Hall of Records Flemington, NJ 08822",09:00 AM-01:00 PM,,ho0082,false,true,,,,poll0082
"71 Main Street, Hall of Records Flemington, NJ 08822",08:30 AM-04:30 PM,,ho0083,false,true,,,,poll0083
"71 Main Street, Hall of Records Flemington, NJ 08822",09:00 AM-01:00 PM,,ho0084,false,true,,,,poll0084
"71 Main Street, Hall of Records Flemington, NJ 08822",08:30 AM-04:30 PM,,ho0085,false,true,,,,poll0085
"71 Main Street, Hall of Records Flemington, NJ 08822",09:00 AM-01:00 PM,,ho0086,false,true,,,,poll0086
"71 Main Street, Hall of Records Flemington, NJ 08822",08:30 AM-04:30 PM,,ho0087,false,true,,,,poll0087
"71 Main Street, Hall of Records Flemington, NJ 08822",09:00 AM-01:00 PM,,ho0088,false,true,,,,poll0088
"71 Main Street, Hall of Records Flemington, NJ 08822",08:30 AM-04:30 PM,,ho0089,false,true,,,,poll0089
"71 Main Street, Hall of Records Flemington, NJ 08822",09:00 AM-01:00 PM,,ho0090,false,true,,,,poll0090
"71 Main Street, Hall of Records Flemington, NJ 08822",08:30 AM-04:30 PM,,ho0091,false,true,,,,poll0091
"71 Main Street, Hall of Records Flemington, NJ 08822",09:00 AM-01:00 PM,,ho0092,false,true,,,,poll0092
"71 Main Street, Hall of Records Flemington, NJ 08822",08:30 AM-04:30 PM,,ho0093,false,true,,,,poll0093
"71 Main Street, Hall of Records Flemington, NJ 08822",08:30 AM-07:00 PM,,ho0094,false,true,,,,poll0094
"71 Main Street, Hall of Records Flemington, NJ 08822",08:30 AM-04:30 PM,,ho0095,false,true,,,,poll0095
"71 Main Street, Hall of Records Flemington, NJ 08822",09:00 AM-03:00 PM,,ho0096,false,true,,,,poll0096
"71 Main Street, Hall of Records Flemington, NJ 08822",11:00 AM-03:00 PM,,ho0097,false,true,,,,poll0097
"71 Main Street, Hall of Records Flemington, NJ 08822",08:30 AM-04:30 PM,,ho0098,false,true,,,,poll0098
"71 Main Street, Hall of Records Flemington, NJ 08822",08:30 AM-08:00 PM,,ho0099,false,true,,,,poll0099
"640 S. Broad Street Trenton, NJ 08650",08:30 AM-04:30 PM,,ho0100,false,true,,,,poll0100
"640 S. Broad Street Trenton, NJ 08650",08:30 AM-04:30 PM,,ho0101,false,true,,,,poll0101
"640 S. Broad Street Trenton, NJ 08650",08:30 AM-04:30 PM,,ho0102,false,true,,,,poll0102
"640 S. Broad Street Trenton, NJ 08650",08:30 AM-04:30 PM,,ho0103,false,true,,,,poll0103
"640 S. Broad Street Trenton, NJ 08650",08:30 AM-04:30 PM,,ho0104,false,true,,,,poll0104
"640 S. Broad Street Trenton, NJ 08650",08:30 AM-04:30 PM,,ho0105,false,true,,,,poll0105
"640 S. Broad Street Trenton, NJ 08650",09:00 AM-02:00 PM,,ho0106,false,true,,,,poll0106
"640 S. Broad Street Trenton, NJ 08650",08:30 AM-03:00 PM,,ho0107,false,true,,,,poll0107
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0108,false,true,,,,poll0108
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:00 AM-06:30 PM,,ho0109,false,true,,,,poll0109
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0110,false,true,,,,poll0110
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0111,false,true,,,,poll0111
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:00 AM-06:30 PM,,ho0112,false,true,,,,poll0112
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0113,false,true,,,,poll0113
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0114,false,true,,,,poll0114
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:00 AM-06:30 PM,,ho0115,false,true,,,,poll0115
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0116,false,true,,,,poll0116
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0117,false,true,,,,poll0117
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:00 AM-06:30 PM,,ho0118,false,true,,,,poll0118
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0119,false,true,,,,poll0119
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0120,false,true,,,,poll0120
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:00 AM-06:30 PM,,ho0121,false,true,,,,poll0121
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0122,false,true,,,,poll0122
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0123,false,true,,,,poll0123
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:00 AM-06:30 PM,,ho0124,false,true,,,,poll0124
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0125,false,true,,,,poll0125
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-04:15 PM,,ho0126,false,true,,,,poll0126
"11 Kennedy Blvd. East Brunswick, NJ 08816",08:30 AM-08:00 PM,,ho0127,false,true,,,,poll0127
"300 Halls Mill Road Freehold, NJ 07728",08:30 AM-04:30 PM,,ho0128,false,true,,,,poll0128
"300 Halls Mill Road Freehold, NJ 07728",08:30 AM-04:30 PM,,ho0129,false,true,,,,poll0129
"300 Halls Mill Road Freehold, NJ 07728",08:30 AM-04:30 PM,,ho0130,false,true,,,,poll0130
"300 Halls Mill Road Freehold, NJ 07728",08:30 AM-04:30 PM,,ho0131,false,true,,,,poll0131
"300 Halls Mill Road Freehold, NJ 07728",08:30 AM-04:30 PM,,ho0132,false,true,,,,poll0132
"300 Halls Mill Road Freehold, NJ 07728",08:30 AM-04:30 PM,,ho0133,false,true,,,,poll0133
"300 Halls Mill Road Freehold, NJ 07728",08:30 AM-03:00 PM,,ho0134,false,true,,,,poll0134
"10 Court Street Morristown, NJ 07963",08:00 AM-04:30 PM,,ho0135,false,true,,,,poll0135
"10 Court Street Morristown, NJ 07963",08:00 AM-04:00 PM,,ho0136,false,true,,,,poll0136
"10 Court Street Morristown, NJ 07963",08:00 AM-04:00 PM,,ho0137,false,true,,,,poll0137
"10 Court Street Morristown, NJ 07963",08:00 AM-04:00 PM,,ho0138,false,true,,,,poll0138
"10 Court Street Morristown, NJ 07963",08:00 AM-09:00 PM,,ho0139,false,true,,,,poll0139
"10 Court Street Morristown, NJ 07963",08:00 AM-04:00 PM,,ho0140,false,true,,,,poll0140
"10 Court Street Morristown, NJ 07963",08:00 AM-04:00 PM,,ho0141,false,true,,,,poll0141
"10 Court Street Morristown, NJ 07963",08:00 AM-04:00 PM,,ho0142,false,true,,,,poll0142
"10 Court Street Morristown, NJ 07963",08:00 AM-07:00 PM,,ho0143,false,true,,,,poll0143
"10 Court Street Morristown, NJ 07963",08:00 AM-04:00 PM,,ho0144,false,true,,,,poll0144
"10 Court Street Morristown, NJ 07963",08:00 AM-12:00 PM,,ho0145,false,true,,,,poll0145
"10 Court Street Morristown, NJ 07963",08:00 AM-03:00 PM,,ho0146,false,true,,,,poll0146
"Courthouse, 118 Washington Street Toms River, NJ 08754",08:00 AM-04:30 PM,,ho0147,false,true,,,,poll0147
"Courthouse, 118 Washington Street Toms River, NJ 08754",08:00 AM-04:30 PM,,ho0148,false,true,,,,poll0148
"Courthouse, 118 Washington Street Toms River, NJ 08754",08:00 AM-04:30 PM,,ho0149,false,true,,,,poll0149
"Courthouse, 118 Washington Street Toms River, NJ 08754",08:00 AM-04:30 PM,,ho0150,false,true,,,,poll0150
"Courthouse, 118 Washington Street Toms River, NJ 08754",08:00 AM-04:30 PM,,ho0151,false,true,,,,poll0151
"Courthouse, 118 Washington Street Toms River, NJ 08754",08:00 AM-04:30 PM,,ho0152,false,true,,,,poll0152
"Courthouse, 118 Washington Street Toms River, NJ 08754",08:00 AM-04:30 PM,,ho0153,false,true,,,,poll0153
"Courthouse, 118 Washington Street Toms River, NJ 08754",08:00 AM-03:00 PM,,ho0154,false,true,,,,poll0154
"Courthouse, 118 Washington Street Toms River, NJ 08754",08:00 AM-08:00 PM,,ho0155,false,true,,,,poll0155
"401 Grand Street, Room 123 Paterson, NJ 07505",08:30 AM-04:30 PM,,ho0156,false,true,,,,poll0156
"401 Grand Street, Room 123 Paterson, NJ 07505",08:30 AM-04:30 PM,,ho0157,false,true,,,,poll0157
"401 Grand Street, Room 123 Paterson, NJ 07505",08:30 AM-04:30 PM,,ho0158,false,true,,,,poll0158
"401 Grand Street, Room 123 Paterson, NJ 07505",08:30 AM-04:30 PM,,ho0159,false,true,,,,poll0159
"401 Grand Street, Room 123 Paterson, NJ 07505",08:30 AM-04:30 PM,,ho0160,false,true,,,,poll0160
"401 Grand Street, Room 123 Paterson, NJ 07505",08:30 AM-04:30 PM,,ho0161,false,true,,,,poll0161
"401 Grand Street, Room 123 Paterson, NJ 07505",08:30 AM-03:00 PM,,ho0162,false,true,,,,poll0162
"401 Grand Street, Room 123 Paterson, NJ 07505",08:30 AM-08:00 PM,,ho0163,false,true,,,,poll0163
"110 Fifth Street, Suite 200 Salem, NJ 08079",08:30 AM-04:30 PM,,ho0164,false,true,,,,poll0164
"110 Fifth Street, Suite 200 Salem, NJ 08079",08:30 AM-04:30 PM,,ho0165,false,true,,,,poll0165
"110 Fifth Street, Suite 200 Salem, NJ 08079",08:30 AM-04:30 PM,,ho0166,false,true,,,,poll0166
"110 Fifth Street, Suite 200 Salem, NJ 08079",08:30 AM-04:30 PM,,ho0167,false,true,,,,poll0167
"110 Fifth Street, Suite 200 Salem, NJ 08079",08:30 AM-04:30 PM,,ho0168,false,true,,,,poll0168
"110 Fifth Street, Suite 200 Salem, NJ 08079",08:30 AM-04:30 PM,,ho0169,false,true,,,,poll0169
"110 Fifth Street, Suite 200 Salem, NJ 08079",08:30 AM-03:00 PM,,ho0170,false,true,,,,poll0170
"Administration Building, 20 Grove Street Somerville, NJ 08876",08:15 AM-04:00 PM,,ho0171,false,true,,,,poll0171
"Administration Building, 20 Grove Street Somerville, NJ 08876",08:15 AM-04:00 PM,,ho0172,false,true,,,,poll0172
"Administration Building, 20 Grove Street Somerville, NJ 08876",08:15 AM-04:00 PM,,ho0173,false,true,,,,poll0173
"Administration Building, 20 Grove Street Somerville, NJ 08876",08:15 AM-04:00 PM,,ho0174,false,true,,,,poll0174
"Administration Building, 20 Grove Street Somerville, NJ 08876",08:15 AM-04:00 PM,,ho0175,false,true,,,,poll0175
"Administration Building, 20 Grove Street Somerville, NJ 08876",08:15 AM-04:00 PM,,ho0176,false,true,,,,poll0176
"Administration Building, 20 Grove Street Somerville, NJ 08876",08:15 AM-03:00 PM,,ho0177,false,true,,,,poll0177
"83 Spring Street, Suite 305 Newton, NJ 07860",08:00 AM-04:00 PM,,ho0178,false,true,,,,poll0178
"83 Spring Street, Suite 305 Newton, NJ 07860",08:00 AM-04:00 PM,,ho0179,false,true,,,,poll0179
"83 Spring Street, Suite 305 Newton, NJ 07860",08:00 AM-04:00 PM,,ho0180,false,true,,,,poll0180
"83 Spring Street, Suite 305 Newton, NJ 07860",08:00 AM-04:00 PM,,ho0181,false,true,,,,poll0181
"83 Spring Street, Suite 305 Newton, NJ 07860",08:00 AM-04:00 PM,,ho0182,false,true,,,,poll0182
"83 Spring Street, Suite 305 Newton, NJ 07860",08:00 AM-04:00 PM,,ho0183,false,true,,,,poll0183
"83 Spring Street, Suite 305 Newton, NJ 07860",08:00 AM-03:00 PM,,ho0184,false,true,,,,poll0184
"2 Broad Street, Room 113 Elizabeth, NJ 07201",08:30 AM-04:00 PM,,ho0185,false,true,,,,poll0185
"2 Broad Street, Room 113 Elizabeth, NJ 07201",08:30 AM-04:00 PM,,ho0186,false,true,,,,poll0186
"2 Broad Street, Room 113 Elizabeth, NJ 07201",08:30 AM-04:00 PM,,ho0187,false,true,,,,poll0187
"2 Broad Street, Room 113 Elizabeth, NJ 07201",08:30 AM-04:00 PM,,ho0188,false,true,,,,poll0188
"2 Broad Street, Room 113 Elizabeth, NJ 07201",08:30 AM-04:00 PM,,ho0189,false,true,,,,poll0189
"2 Broad Street, Room 113 Elizabeth, NJ 07201",08:30 AM-04:00 PM,,ho0190,false,true,,,,poll0190
"2 Broad Street, Room 113 Elizabeth, NJ 07201",08:30 AM-03:00 PM,,ho0191,false,true,,,,poll0191
"Courthouse, 413 Second Street Belvidere, NJ 07823",08:00 AM-04:30 PM,,ho0192,false,true,,,,poll0192
"Courthouse, 413 Second Street Belvidere, NJ 07823",08:00 AM-04:30 PM,,ho0193,false,true,,,,poll0193
"Courthouse, 413 Second Street Belvidere, NJ 07823",08:00 AM-04:30 PM,,ho0194,false,true,,,,poll0194
"Courthouse, 413 Second Street Belvidere, NJ 07823",08:00 AM-04:30 PM,,ho0195,false,true,,,,poll0195
"Courthouse, 413 Second Street Belvidere, NJ 07823",08:00 AM-04:30 PM,,ho0196,false,true,,,,poll0196
"Courthouse, 413 Second Street Belvidere, NJ 07823",08:00 AM-04:30 PM,,ho0197,false,true,,,,poll0197
"Courthouse, 413 Second Street Belvidere, NJ 07823",09:00 AM-02:00 PM,,ho0198,false,true,,,,poll0198
"Courthouse, 413 Second Street Belvidere, NJ 07823",08:00 AM-03:00 PM,,ho0199,false,true,,,,poll0199
