ocd_division,homepage_url,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:oh/county:cuyahoga,http://boe.cuyahogacounty.us/,Cuyahoga County,Board of Elections Building,2925 Euclid Ave.,,Cleveland,OH,44115,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,156,"2925 Euclid Ave., Cleveland, OH 44115",,08:00 AM-06:00 PM,,ho43387163,false,false,,,,poll34380944
ocd-division/country:us/state:oh/county:cuyahoga,http://boe.cuyahogacounty.us/,Cuyahoga County,Board of Elections Building,2925 Euclid Ave.,,Cleveland,OH,44115,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,157,"2925 Euclid Ave., Cleveland, OH 44115",,08:00 AM-04:00 PM,,ho43387163,false,false,,,,poll34380944
ocd-division/country:us/state:oh/county:cuyahoga,http://boe.cuyahogacounty.us/,Cuyahoga County,Board of Elections Building,2925 Euclid Ave.,,Cleveland,OH,44115,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,158,"2925 Euclid Ave., Cleveland, OH 44115",,01:00 PM-05:00 PM,,ho43387163,false,false,,,,poll34380944
ocd-division/country:us/state:oh/county:cuyahoga,http://boe.cuyahogacounty.us/,Cuyahoga County,Board of Elections Building,2925 Euclid Ave.,,Cleveland,OH,44115,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,159,"2925 Euclid Ave., Cleveland, OH 44115",,08:00 AM-07:00 PM,,ho43387163,false,false,,,,poll34380944
ocd-division/country:us/state:oh/county:cuyahoga,http://boe.cuyahogacounty.us/,Cuyahoga County,Board of Elections Building,2925 Euclid Ave.,,Cleveland,OH,44115,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,160,"2925 Euclid Ave., Cleveland, OH 44115",,08:00 AM-04:00 PM,,ho43387163,false,false,,,,poll34380944
ocd-division/country:us/state:oh/county:cuyahoga,http://boe.cuyahogacounty.us/,Cuyahoga County,Board of Elections Building,2925 Euclid Ave.,,Cleveland,OH,44115,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,161,"2925 Euclid Ave., Cleveland, OH 44115",,01:00 PM-05:00 PM,,ho43387163,false,false,,,,poll34380944
ocd-division/country:us/state:oh/county:cuyahoga,http://boe.cuyahogacounty.us/,Cuyahoga County,Board of Elections Building,2925 Euclid Ave.,,Cleveland,OH,44115,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,162,"2925 Euclid Ave., Cleveland, OH 44115",,08:00 AM-02:00 PM,,ho43387163,false,false,,,,poll34380944
ocd-division/country:us/state:oh/county:darke,http://www.electionsonthe.net/oh/Darke/,Darke County,Courthouse ,300 Garst Ave.,Ste 7,Greenville,OH,45331,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,163,"300 Garst Ave., Greenville, OH 45331",Ste 7,08:00 AM-05:00 PM,,ho153309,false,false,,,,poll2217239
ocd-division/country:us/state:oh/county:darke,http://www.electionsonthe.net/oh/Darke/,Darke County,Courthouse ,300 Garst Ave.,Ste 7,Greenville,OH,45331,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,164,"300 Garst Ave., Greenville, OH 45331",Ste 7,08:00 AM-05:00 PM,,ho153309,false,false,,,,poll2217239
ocd-division/country:us/state:oh/county:darke,http://www.electionsonthe.net/oh/Darke/,Darke County,Courthouse ,300 Garst Ave.,Ste 7,Greenville,OH,45331,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,165,"300 Garst Ave., Greenville, OH 45331",Ste 7,08:00 AM-06:00 PM,,ho153309,false,false,,,,poll2217239
ocd-division/country:us/state:oh/county:darke,http://www.electionsonthe.net/oh/Darke/,Darke County,Courthouse ,300 Garst Ave.,Ste 7,Greenville,OH,45331,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,166,"300 Garst Ave., Greenville, OH 45331",Ste 7,08:00 AM-04:00 PM,,ho153309,false,false,,,,poll2217239
ocd-division/country:us/state:oh/county:darke,http://www.electionsonthe.net/oh/Darke/,Darke County,Courthouse ,300 Garst Ave.,Ste 7,Greenville,OH,45331,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,167,"300 Garst Ave., Greenville, OH 45331",Ste 7,01:00 PM-05:00 PM,,ho153309,false,false,,,,poll2217239
ocd-division/country:us/state:oh/county:darke,http://www.electionsonthe.net/oh/Darke/,Darke County,Courthouse ,300 Garst Ave.,Ste 7,Greenville,OH,45331,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,168,"300 Garst Ave., Greenville, OH 45331",Ste 7,08:00 AM-07:00 PM,,ho153309,false,false,,,,poll2217239
ocd-division/country:us/state:oh/county:darke,http://www.electionsonthe.net/oh/Darke/,Darke County,Courthouse ,300 Garst Ave.,Ste 7,Greenville,OH,45331,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,169,"300 Garst Ave., Greenville, OH 45331",Ste 7,08:00 AM-04:00 PM,,ho153309,false,false,,,,poll2217239
ocd-division/country:us/state:oh/county:darke,http://www.electionsonthe.net/oh/Darke/,Darke County,Courthouse ,300 Garst Ave.,Ste 7,Greenville,OH,45331,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,170,"300 Garst Ave., Greenville, OH 45331",Ste 7,01:00 PM-05:00 PM,,ho153309,false,false,,,,poll2217239
ocd-division/country:us/state:oh/county:darke,http://www.electionsonthe.net/oh/Darke/,Darke County,Courthouse ,300 Garst Ave.,Ste 7,Greenville,OH,45331,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,171,"300 Garst Ave., Greenville, OH 45331",Ste 7,08:00 AM-02:00 PM,,ho153309,false,false,,,,poll2217239
ocd-division/country:us/state:oh/county:defiance,http://www.defiance-county.com/boardofelections,Defiance County,County Administration Building,1300 E. Second St.,Ste 103,Defiance,OH,43512,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,172,"1300 E. Second St., Defiance, OH 43512",Ste 103,08:00 AM-05:00 PM,,ho10527291,false,false,,,,poll39729416
ocd-division/country:us/state:oh/county:defiance,http://www.defiance-county.com/boardofelections,Defiance County,County Administration Building,1300 E. Second St.,Ste 103,Defiance,OH,43512,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,173,"1300 E. Second St., Defiance, OH 43512",Ste 103,08:00 AM-05:00 PM,,ho10527291,false,false,,,,poll39729416
ocd-division/country:us/state:oh/county:defiance,http://www.defiance-county.com/boardofelections,Defiance County,County Administration Building,1300 E. Second St.,Ste 103,Defiance,OH,43512,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,174,"1300 E. Second St., Defiance, OH 43512",Ste 103,08:00 AM-06:00 PM,,ho10527291,false,false,,,,poll39729416
ocd-division/country:us/state:oh/county:defiance,http://www.defiance-county.com/boardofelections,Defiance County,County Administration Building,1300 E. Second St.,Ste 103,Defiance,OH,43512,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,175,"1300 E. Second St., Defiance, OH 43512",Ste 103,08:00 AM-04:00 PM,,ho10527291,false,false,,,,poll39729416
ocd-division/country:us/state:oh/county:defiance,http://www.defiance-county.com/boardofelections,Defiance County,County Administration Building,1300 E. Second St.,Ste 103,Defiance,OH,43512,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,176,"1300 E. Second St., Defiance, OH 43512",Ste 103,01:00 PM-05:00 PM,,ho10527291,false,false,,,,poll39729416
ocd-division/country:us/state:oh/county:defiance,http://www.defiance-county.com/boardofelections,Defiance County,County Administration Building,1300 E. Second St.,Ste 103,Defiance,OH,43512,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,177,"1300 E. Second St., Defiance, OH 43512",Ste 103,08:00 AM-07:00 PM,,ho10527291,false,false,,,,poll39729416
ocd-division/country:us/state:oh/county:defiance,http://www.defiance-county.com/boardofelections,Defiance County,County Administration Building,1300 E. Second St.,Ste 103,Defiance,OH,43512,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,178,"1300 E. Second St., Defiance, OH 43512",Ste 103,08:00 AM-04:00 PM,,ho10527291,false,false,,,,poll39729416
ocd-division/country:us/state:oh/county:defiance,http://www.defiance-county.com/boardofelections,Defiance County,County Administration Building,1300 E. Second St.,Ste 103,Defiance,OH,43512,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,179,"1300 E. Second St., Defiance, OH 43512",Ste 103,01:00 PM-05:00 PM,,ho10527291,false,false,,,,poll39729416
ocd-division/country:us/state:oh/county:defiance,http://www.defiance-county.com/boardofelections,Defiance County,County Administration Building,1300 E. Second St.,Ste 103,Defiance,OH,43512,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,180,"1300 E. Second St., Defiance, OH 43512",Ste 103,08:00 AM-02:00 PM,,ho10527291,false,false,,,,poll39729416
ocd-division/country:us/state:oh/county:delaware,http://www.co.delaware.oh.us/boe/,Delaware County,County Administration Building,2079 U.S. 23 North,,Delaware,OH,43015,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,181,"2079 U.S. 23 North, Delaware, OH 43015",,08:00 AM-05:00 PM,,ho80178031,false,false,,,,poll45389382
ocd-division/country:us/state:oh/county:delaware,http://www.co.delaware.oh.us/boe/,Delaware County,County Administration Building,2079 U.S. 23 North,,Delaware,OH,43015,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,182,"2079 U.S. 23 North, Delaware, OH 43015",,08:00 AM-05:00 PM,,ho80178031,false,false,,,,poll45389382
ocd-division/country:us/state:oh/county:delaware,http://www.co.delaware.oh.us/boe/,Delaware County,County Administration Building,2079 U.S. 23 North,,Delaware,OH,43015,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,183,"2079 U.S. 23 North, Delaware, OH 43015",,08:00 AM-06:00 PM,,ho80178031,false,false,,,,poll45389382
ocd-division/country:us/state:oh/county:delaware,http://www.co.delaware.oh.us/boe/,Delaware County,County Administration Building,2079 U.S. 23 North,,Delaware,OH,43015,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,184,"2079 U.S. 23 North, Delaware, OH 43015",,08:00 AM-04:00 PM,,ho80178031,false,false,,,,poll45389382
ocd-division/country:us/state:oh/county:delaware,http://www.co.delaware.oh.us/boe/,Delaware County,County Administration Building,2079 U.S. 23 North,,Delaware,OH,43015,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,185,"2079 U.S. 23 North, Delaware, OH 43015",,01:00 PM-05:00 PM,,ho80178031,false,false,,,,poll45389382
ocd-division/country:us/state:oh/county:delaware,http://www.co.delaware.oh.us/boe/,Delaware County,County Administration Building,2079 U.S. 23 North,,Delaware,OH,43015,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,186,"2079 U.S. 23 North, Delaware, OH 43015",,08:00 AM-07:00 PM,,ho80178031,false,false,,,,poll45389382
ocd-division/country:us/state:oh/county:delaware,http://www.co.delaware.oh.us/boe/,Delaware County,County Administration Building,2079 U.S. 23 North,,Delaware,OH,43015,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,187,"2079 U.S. 23 North, Delaware, OH 43015",,08:00 AM-04:00 PM,,ho80178031,false,false,,,,poll45389382
ocd-division/country:us/state:oh/county:delaware,http://www.co.delaware.oh.us/boe/,Delaware County,County Administration Building,2079 U.S. 23 North,,Delaware,OH,43015,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,188,"2079 U.S. 23 North, Delaware, OH 43015",,01:00 PM-05:00 PM,,ho80178031,false,false,,,,poll45389382
ocd-division/country:us/state:oh/county:delaware,http://www.co.delaware.oh.us/boe/,Delaware County,County Administration Building,2079 U.S. 23 North,,Delaware,OH,43015,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,189,"2079 U.S. 23 North, Delaware, OH 43015",,08:00 AM-02:00 PM,,ho80178031,false,false,,,,poll45389382
ocd-division/country:us/state:oh/county:erie,http://www.electionsonthe.net/oh/Erie/,Erie County,Board of Elections Building,2900 Columbus Ave.,Room 101,Sandusky,OH,44870,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,190,"2900 Columbus Ave., Sandusky, OH 44870",Room 101,08:00 AM-05:00 PM,,ho93667293,false,false,,,,poll97867272
ocd-division/country:us/state:oh/county:erie,http://www.electionsonthe.net/oh/Erie/,Erie County,Board of Elections Building,2900 Columbus Ave.,Room 101,Sandusky,OH,44870,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,191,"2900 Columbus Ave., Sandusky, OH 44870",Room 101,08:00 AM-05:00 PM,,ho93667293,false,false,,,,poll97867272
ocd-division/country:us/state:oh/county:erie,http://www.electionsonthe.net/oh/Erie/,Erie County,Board of Elections Building,2900 Columbus Ave.,Room 101,Sandusky,OH,44870,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,192,"2900 Columbus Ave., Sandusky, OH 44870",Room 101,08:00 AM-06:00 PM,,ho93667293,false,false,,,,poll97867272
ocd-division/country:us/state:oh/county:erie,http://www.electionsonthe.net/oh/Erie/,Erie County,Board of Elections Building,2900 Columbus Ave.,Room 101,Sandusky,OH,44870,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,193,"2900 Columbus Ave., Sandusky, OH 44870",Room 101,08:00 AM-04:00 PM,,ho93667293,false,false,,,,poll97867272
ocd-division/country:us/state:oh/county:erie,http://www.electionsonthe.net/oh/Erie/,Erie County,Board of Elections Building,2900 Columbus Ave.,Room 101,Sandusky,OH,44870,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,194,"2900 Columbus Ave., Sandusky, OH 44870",Room 101,01:00 PM-05:00 PM,,ho93667293,false,false,,,,poll97867272
ocd-division/country:us/state:oh/county:erie,http://www.electionsonthe.net/oh/Erie/,Erie County,Board of Elections Building,2900 Columbus Ave.,Room 101,Sandusky,OH,44870,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,195,"2900 Columbus Ave., Sandusky, OH 44870",Room 101,08:00 AM-07:00 PM,,ho93667293,false,false,,,,poll97867272
ocd-division/country:us/state:oh/county:erie,http://www.electionsonthe.net/oh/Erie/,Erie County,Board of Elections Building,2900 Columbus Ave.,Room 101,Sandusky,OH,44870,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,196,"2900 Columbus Ave., Sandusky, OH 44870",Room 101,08:00 AM-04:00 PM,,ho93667293,false,false,,,,poll97867272
ocd-division/country:us/state:oh/county:erie,http://www.electionsonthe.net/oh/Erie/,Erie County,Board of Elections Building,2900 Columbus Ave.,Room 101,Sandusky,OH,44870,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,197,"2900 Columbus Ave., Sandusky, OH 44870",Room 101,01:00 PM-05:00 PM,,ho93667293,false,false,,,,poll97867272
ocd-division/country:us/state:oh/county:erie,http://www.electionsonthe.net/oh/Erie/,Erie County,Board of Elections Building,2900 Columbus Ave.,Room 101,Sandusky,OH,44870,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,198,"2900 Columbus Ave., Sandusky, OH 44870",Room 101,08:00 AM-02:00 PM,,ho93667293,false,false,,,,poll97867272
ocd-division/country:us/state:oh/county:fairfield,http://www.fairfieldelections.com/,Fairfield County,Education Service Center,951 Liberty Dr.,,Lancaster,OH,43130,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,199,"951 Liberty Dr., Lancaster, OH 43130",,08:00 AM-05:00 PM,,ho94639840,false,false,,,,poll22267827
ocd-division/country:us/state:oh/county:fairfield,http://www.fairfieldelections.com/,Fairfield County,Education Service Center,951 Liberty Dr.,,Lancaster,OH,43130,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,200,"951 Liberty Dr., Lancaster, OH 43130",,08:00 AM-05:00 PM,,ho94639840,false,false,,,,poll22267827
ocd-division/country:us/state:oh/county:fairfield,http://www.fairfieldelections.com/,Fairfield County,Education Service Center,951 Liberty Dr.,,Lancaster,OH,43130,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,201,"951 Liberty Dr., Lancaster, OH 43130",,08:00 AM-06:00 PM,,ho94639840,false,false,,,,poll22267827
ocd-division/country:us/state:oh/county:fairfield,http://www.fairfieldelections.com/,Fairfield County,Education Service Center,951 Liberty Dr.,,Lancaster,OH,43130,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,202,"951 Liberty Dr., Lancaster, OH 43130",,08:00 AM-04:00 PM,,ho94639840,false,false,,,,poll22267827
ocd-division/country:us/state:oh/county:fairfield,http://www.fairfieldelections.com/,Fairfield County,Education Service Center,951 Liberty Dr.,,Lancaster,OH,43130,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,203,"951 Liberty Dr., Lancaster, OH 43130",,01:00 PM-05:00 PM,,ho94639840,false,false,,,,poll22267827
ocd-division/country:us/state:oh/county:fairfield,http://www.fairfieldelections.com/,Fairfield County,Education Service Center,951 Liberty Dr.,,Lancaster,OH,43130,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,204,"951 Liberty Dr., Lancaster, OH 43130",,08:00 AM-07:00 PM,,ho94639840,false,false,,,,poll22267827
ocd-division/country:us/state:oh/county:fairfield,http://www.fairfieldelections.com/,Fairfield County,Education Service Center,951 Liberty Dr.,,Lancaster,OH,43130,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,205,"951 Liberty Dr., Lancaster, OH 43130",,08:00 AM-04:00 PM,,ho94639840,false,false,,,,poll22267827
ocd-division/country:us/state:oh/county:fairfield,http://www.fairfieldelections.com/,Fairfield County,Education Service Center,951 Liberty Dr.,,Lancaster,OH,43130,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,206,"951 Liberty Dr., Lancaster, OH 43130",,01:00 PM-05:00 PM,,ho94639840,false,false,,,,poll22267827
ocd-division/country:us/state:oh/county:fairfield,http://www.fairfieldelections.com/,Fairfield County,Education Service Center,951 Liberty Dr.,,Lancaster,OH,43130,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,207,"951 Liberty Dr., Lancaster, OH 43130",,08:00 AM-02:00 PM,,ho94639840,false,false,,,,poll22267827
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,208,"135 S. Main St., Washington Courthouse, OH 43160",,08:00 AM-05:00 PM,,ho12292341,false,false,,,,poll36588366
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,209,"135 S. Main St., Washington Courthouse, OH 43160",,08:00 AM-05:00 PM,,ho12292341,false,false,,,,poll36588366
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,210,"135 S. Main St., Washington Courthouse, OH 43160",,08:00 AM-06:00 PM,,ho12292341,false,false,,,,poll36588366
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,211,"135 S. Main St., Washington Courthouse, OH 43160",,08:00 AM-04:00 PM,,ho12292341,false,false,,,,poll36588366
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,212,"135 S. Main St., Washington Courthouse, OH 43160",,01:00 PM-05:00 PM,,ho12292341,false,false,,,,poll36588366
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,213,"135 S. Main St., Washington Courthouse, OH 43160",,08:00 AM-07:00 PM,,ho12292341,false,false,,,,poll36588366
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,214,"135 S. Main St., Washington Courthouse, OH 43160",,08:00 AM-04:00 PM,,ho12292341,false,false,,,,poll36588366
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,215,"135 S. Main St., Washington Courthouse, OH 43160",,01:00 PM-05:00 PM,,ho12292341,false,false,,,,poll36588366
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,216,"135 S. Main St., Washington Courthouse, OH 43160",,08:00 AM-02:00 PM,,ho12292341,false,false,,,,poll36588366
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,217,"1700 Morse Road, Columbus, OH 43229",,08:00 AM-05:00 PM,,ho28116902,false,false,,,,poll2889401
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,218,"1700 Morse Road, Columbus, OH 43229",,08:00 AM-05:00 PM,,ho28116902,false,false,,,,poll2889401
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,219,"1700 Morse Road, Columbus, OH 43229",,08:00 AM-06:00 PM,,ho28116902,false,false,,,,poll2889401
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,220,"1700 Morse Road, Columbus, OH 43229",,08:00 AM-04:00 PM,,ho28116902,false,false,,,,poll2889401
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,221,"1700 Morse Road, Columbus, OH 43229",,01:00 PM-05:00 PM,,ho28116902,false,false,,,,poll2889401
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,222,"1700 Morse Road, Columbus, OH 43229",,08:00 AM-07:00 PM,,ho28116902,false,false,,,,poll2889401
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,223,"1700 Morse Road, Columbus, OH 43229",,08:00 AM-04:00 PM,,ho28116902,false,false,,,,poll2889401
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,224,"1700 Morse Road, Columbus, OH 43229",,01:00 PM-05:00 PM,,ho28116902,false,false,,,,poll2889401
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,225,"1700 Morse Road, Columbus, OH 43229",,08:00 AM-02:00 PM,,ho28116902,false,false,,,,poll2889401
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,226,"135 Courthouse Plaza, Wauseon, OH 43567",,08:00 AM-05:00 PM,,ho32105280,false,false,,,,poll23337850
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,227,"135 Courthouse Plaza, Wauseon, OH 43567",,08:00 AM-05:00 PM,,ho32105280,false,false,,,,poll23337850
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,228,"135 Courthouse Plaza, Wauseon, OH 43567",,08:00 AM-06:00 PM,,ho32105280,false,false,,,,poll23337850
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,229,"135 Courthouse Plaza, Wauseon, OH 43567",,08:00 AM-04:00 PM,,ho32105280,false,false,,,,poll23337850
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,230,"135 Courthouse Plaza, Wauseon, OH 43567",,01:00 PM-05:00 PM,,ho32105280,false,false,,,,poll23337850
