address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"12200 N Pecos St, Westminster, CO 80234",,08:00 AM - 05:00 PM,,ho61707735,false,true,,,,poll69799542
"4430 S Adams County Parkway, Brighton, CO 80601",,08:00 AM - 05:00 PM,,ho79110389,false,true,,,,poll96897133
"5877 E 120th Ave, Thornton, CO 80602",,08:00 AM - 05:00 PM,,ho82141194,false,true,,,,poll4430758
"300 Strong St, Brighton, CO 80601",,08:00 AM - 05:00 PM,,ho81646925,false,true,,,,poll38372537
"3155 N Chambers Rd, Aurora, CO 80011",,08:00 AM - 05:00 PM,,ho42039329,false,true,,,,poll31259372
"355 S First St, Bennett, CO 80102",,08:00 AM - 05:00 PM,,ho33319469,false,true,,,,poll37370478
"4201 E 72nd Ave, Commerce City, CO 80022",,08:00 AM - 05:00 PM,,ho53656714,false,true,,,,poll7828650
"992 W 104th Ave, Northglenn, CO 80234",,08:00 AM - 05:00 PM,,ho27374741,false,true,,,,poll87715964
"8452 N Federal Blvd, Westminster, CO 80031",,08:00 AM - 05:00 PM,,ho92410023,false,true,,,,poll95894847
"555 N 11th Ave, Brighton, CO 80601",,08:00 AM - 05:00 PM,,ho80666930,false,true,,,,poll64763141
"6060 Parkway Dr, Commerce City, CO 80022",,08:00 AM - 05:00 PM,,ho4016562,false,true,,,,poll10010718
"11151 Colorado Blvd, Thornton, CO 80233",,08:00 AM - 05:00 PM,,ho95937748,false,true,,,,poll33263184
"7125 Mariposa St, Denver, CO 80221",,08:00 AM - 05:00 PM,,ho43150941,false,true,,,,poll8780319
"17910 Parkside Dr N, Commerce City, CO 80022",,08:00 AM - 05:00 PM,,ho11861473,false,true,,,,poll38652488
"3295 West 72nd Ave, Westminster, CO 80030",,08:00 AM - 05:00 PM,,ho23220559,false,true,,,,poll62026748
"8999 Independence Way, Alamosa, CO 81101",,08:00 AM - 05:00 PM,,ho24648572,false,true,,,,poll20195063
"1085 Peoria Street, Aurora, CO 80011",,09:00 AM - 03:00 PM,,ho27641996,false,true,,,,poll17026518
"15771 E First Ave, Aurora, CO 80011",,09:00 AM - 03:00 PM,,ho60356243,false,true,,,,poll17205960
"14980 E Alameda Dr, Aurora, CO 80012",,09:00 AM - 05:00 PM,,ho71924722,false,true,,,,poll14456897
"15324 E Hampden Cir, Aurora, CO 80013",,09:00 AM - 05:00 PM,,ho37086282,false,true,,,,poll64563081
"25901 E Arapahoe Rd, Aurora, CO 80016",,09:00 AM - 03:00 PM,,ho88843730,false,true,,,,poll13035032
"15151 E Alameda Parkway, Aurora, CO 80012",,09:00 AM - 03:00 PM,,ho84492387,false,true,,,,poll92347286
"13231 E Mississippi Ave, Aurora, CO 80012",,09:00 AM - 03:00 PM,,ho70312108,false,true,,,,poll51065994
