name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Dakota County Western Service Center,"14955 Galaxie Ave, Apple Valley, MN 55124", ,08:00 AM-04:30 PM,,ho5296514,false,true,,,,poll58386470
Eagan Municipal Center,"3830 Pilot Knob Rd, Eagan, MN 55122", ,08:00 AM-04:30 PM,,ho14239928,false,true,,,,poll77864618
Farmington City Hall,"430 3rd St, Farmington, MN 55024", ,08:00 AM-04:30 PM,,ho4300213,false,true,,,,poll61577531
Hastings City Hall,"101 4th St E, Hastings, MN 55033", ,08:00 AM-04:30 PM,,ho20775735,false,true,,,,poll37260310
Inver Grove Heights City Hall,"8150 Barbara Ave, Inver Grove Heights, MN 55077", ,08:00 AM-04:30 PM,,ho43226590,false,true,,,,poll64592629
Lakeville City Hall,"20195 Holyoke Ave, Lakeville, MN 55044", ,08:00 AM-04:30 PM,,ho45949269,false,true,,,,poll9264306
Rosemount City Hall,"2875 145th St W, Rosemount, MN 55068", ,08:00 AM-04:30 PM,,ho53533036,false,true,,,,poll97737547
,"125 3rd Ave N, South St. Paul, MN 55075", ,08:00 AM-04:30 PM,,ho46481068,false,true,,,,poll83219444
Government Services Building,"721 Main Street North, Mantorville, MN 55955",Dept 45 ,08:00 AM-04:30 PM,,ho22011566,false,true,,,,poll97440363
Douglas County Courthouse,"305 8th Ave W, Alexandria, MN 56308", ,08:00 AM-04:30 PM,,ho29171757,false,true,,,,poll56025609
Faribault County Courthouse,"415 N Main St, Blue Earth, MN 56013", ,08:00 AM-04:30 PM,,ho83199077,false,true,,,,poll60217220
Fillmore County Courthouse,"101 Fillmore St, Preston, MN 55965", ,08:00 AM-04:30 PM,,ho7939334,false,true,,,,poll15978187
,"411 S Broadway, Albert Lea, MN 56007", ,08:00 AM-05:00 PM,,ho87586787,false,true,,,,poll99278239
Cannon Falls City Hall,"918 River Rd, Cannon Falls, MN 55009", ,08:00 AM-04:30 PM,,ho57021771,false,true,,,,poll73430817
Goodhue County Government Center,"509 W 5th St, Red Wing, MN 55066", ,08:00 AM-04:30 PM,,ho7550751,false,true,,,,poll35176376
Kenyon City Hall,"709 2nd St, Kenyon, MN 55946", ,08:00 AM-04:30 PM,,ho84635613,false,true,,,,poll94044249
