ocd_division,county,location_name,address_1,address_2,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone_num,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:mn/county:brown,Brown,Brown County Courthouse,14 South State St,,New Ulm,MN,56073,1000,1500,11-05-2016,11-05-2016,False,False,False,,277,"14 South State St, New Ulm, MN 56073",,10:00 AM-03:00 PM,,ho95182637,false,true,,,,poll0277
ocd-division/country:us/state:mn/county:brown,Brown,Brown County Courthouse,14 South State St,,New Ulm,MN,56073,800,1700,11-07-2016,11-07-2016,False,False,False,,278,"14 South State St, New Ulm, MN 56073",,08:00 AM-05:00 PM,,ho95182637,false,true,,,,poll0278
ocd-division/country:us/state:mn/county:carlton,Carlton,Carlton County Courthouse,301 Walnut Ave,,Carlton,MN,55718,800,1600,09-23-2016,09-23-2016,False,False,False,,279,"301 Walnut Ave, Carlton, MN 55718",,08:00 AM-04:00 PM,,ho49199136,false,true,,,,poll0279
ocd-division/country:us/state:mn/county:carlton,Carlton,Carlton County Courthouse,301 Walnut Ave,,Carlton,MN,55718,1000,1500,11-05-2016,11-05-2016,False,False,False,,286,"301 Walnut Ave, Carlton, MN 55718",,10:00 AM-03:00 PM,,ho49199136,false,true,,,,poll0286
ocd-division/country:us/state:mn/county:carlton,Carlton,Carlton County Courthouse,301 Walnut Ave,,Carlton,MN,55718,800,1700,11-07-2016,11-07-2016,False,False,False,,287,"301 Walnut Ave, Carlton, MN 55718",,08:00 AM-05:00 PM,,ho49199136,false,true,,,,poll0287
ocd-division/country:us/state:mn/county:carver,Carver,Government Center Administration Building,600 E Fourth St,,Chaska,MN,55318,800,1630,09-23-2016,09-23-2016,False,False,False,,288,"600 E Fourth St, Chaska, MN 55318",,08:00 AM-04:30 PM,,ho67041833,false,true,,,,poll0288
ocd-division/country:us/state:mn/county:carver,Carver,Government Center Administration Building,600 E Fourth St,,Chaska,MN,55318,1000,1300,11-05-2016,11-05-2016,False,False,False,,295,"600 E Fourth St, Chaska, MN 55318",,10:00 AM-01:00 PM,,ho67041833,false,true,,,,poll0295
ocd-division/country:us/state:mn/county:carver,Carver,Government Center Administration Building,600 E Fourth St,,Chaska,MN,55318,800,1700,11-07-2016,11-07-2016,False,False,False,,296,"600 E Fourth St, Chaska, MN 55318",,08:00 AM-05:00 PM,,ho67041833,false,true,,,,poll0296
ocd-division/country:us/state:mn/county:cass,Cass,Cass Lake City Hall*,330 2nd St NW,,Cass Lake,MN,56601,730,1530,09-23-2016,09-23-2016,False,False,False,,297,"330 2nd St NW, Cass Lake, MN 56601",,07:30 AM-03:30 PM,,ho25652589,false,true,,,,poll0297
ocd-division/country:us/state:mn/county:cass,Cass,Cass Lake City Hall*,330 2nd St NW,,Cass Lake,MN,56601,1000,1500,11-05-2016,11-05-2016,False,False,False,,304,"330 2nd St NW, Cass Lake, MN 56601",,10:00 AM-03:00 PM,,ho25652589,false,true,,,,poll0304
ocd-division/country:us/state:mn/county:cass,Cass,Cass Lake City Hall*,330 2nd St NW,,Cass Lake,MN,56601,730,1700,11-07-2016,11-07-2016,False,False,False,,305,"330 2nd St NW, Cass Lake, MN 56601",,07:30 AM-05:00 PM,,ho25652589,false,true,,,,poll0305
ocd-division/country:us/state:mn/county:cass,Cass,East Gull Lake City Hall,10790 Squaw Pt Rd,,East Gull Lake,MN,56401,800,1600,09-23-2016,09-23-2016,False,False,False,,306,"10790 Squaw Pt Rd, East Gull Lake, MN 56401",,08:00 AM-04:00 PM,,ho76810855,false,true,,,,poll0306
ocd-division/country:us/state:mn/county:cass,Cass,East Gull Lake City Hall,10790 Squaw Pt Rd,,East Gull Lake,MN,56401,800,1630,09-26-2016,09-29-2016,False,False,False,,307,"10790 Squaw Pt Rd, East Gull Lake, MN 56401",,08:00 AM-04:30 PM,,ho76810855,false,true,,,,poll0307
ocd-division/country:us/state:mn/county:cass,Cass,East Gull Lake City Hall,10790 Squaw Pt Rd,,East Gull Lake,MN,56401,1000,1500,11-05-2016,11-05-2016,False,False,False,,313,"10790 Squaw Pt Rd, East Gull Lake, MN 56401",,10:00 AM-03:00 PM,,ho76810855,false,true,,,,poll0313
ocd-division/country:us/state:mn/county:cass,Cass,East Gull Lake City Hall,10790 Squaw Pt Rd,,East Gull Lake,MN,56401,800,1700,11-07-2016,11-07-2016,False,False,False,,314,"10790 Squaw Pt Rd, East Gull Lake, MN 56401",,08:00 AM-05:00 PM,,ho76810855,false,true,,,,poll0314
ocd-division/country:us/state:mn/county:cass,Cass,Lake Shore City Hall,8583 Interlachen Rd,,Lake Shore,MN,56468,800,1630,09-23-2016,09-23-2016,False,False,False,,321,"8583 Interlachen Rd, Lake Shore, MN 56468",,08:00 AM-04:30 PM,,ho32759242,false,true,,,,poll0321
ocd-division/country:us/state:mn/county:cass,Cass,Lake Shore City Hall,8583 Interlachen Rd,,Lake Shore,MN,56468,1000,1500,11-05-2016,11-05-2016,False,False,False,,328,"8583 Interlachen Rd, Lake Shore, MN 56468",,10:00 AM-03:00 PM,,ho32759242,false,true,,,,poll0328
ocd-division/country:us/state:mn/county:cass,Cass,Lake Shore City Hall,8583 Interlachen Rd,,Lake Shore,MN,56468,800,1700,11-07-2016,11-07-2016,False,False,False,,329,"8583 Interlachen Rd, Lake Shore, MN 56468",,08:00 AM-05:00 PM,,ho32759242,false,true,,,,poll0329
ocd-division/country:us/state:mn/county:cass,Cass,Pillager City Hall*,306 Elm Ave W,,Pillager,MN,56473,800,1600,09-23-2016,09-23-2016,False,False,False,,330,"306 Elm Ave W, Pillager, MN 56473",,08:00 AM-04:00 PM,,ho45275310,false,true,,,,poll0330
ocd-division/country:us/state:mn/county:cass,Cass,Pillager City Hall*,306 Elm Ave W,,Pillager,MN,56473,1000,1500,11-05-2016,11-05-2016,False,False,False,,337,"306 Elm Ave W, Pillager, MN 56473",,10:00 AM-03:00 PM,,ho45275310,false,true,,,,poll0337
ocd-division/country:us/state:mn/county:cass,Cass,Pillager City Hall*,306 Elm Ave W,,Pillager,MN,56473,800,1700,11-07-2016,11-07-2016,False,False,False,,338,"306 Elm Ave W, Pillager, MN 56473",,08:00 AM-05:00 PM,,ho45275310,false,true,,,,poll0338
ocd-division/country:us/state:mn/county:cass,Cass,Remer City Hall*,106 Spruce St NW,,Remer,MN,56672,700,1530,09-23-2016,09-23-2016,False,False,False,,339,"106 Spruce St NW, Remer, MN 56672",,07:00 AM-03:30 PM,,ho62109684,false,true,,,,poll0339
ocd-division/country:us/state:mn/county:cass,Cass,Remer City Hall*,106 Spruce St NW,,Remer,MN,56672,1000,1500,11-05-2016,11-05-2016,False,False,False,,346,"106 Spruce St NW, Remer, MN 56672",,10:00 AM-03:00 PM,,ho62109684,false,true,,,,poll0346
ocd-division/country:us/state:mn/county:cass,Cass,Remer City Hall*,106 Spruce St NW,,Remer,MN,56672,700,1700,11-07-2016,11-07-2016,False,False,False,,347,"106 Spruce St NW, Remer, MN 56672",,07:00 AM-05:00 PM,,ho62109684,false,true,,,,poll0347
ocd-division/country:us/state:mn/county:cass,Cass,Sylvan Township,12956 24th Ave SW,,Pillager,MN,56473,830,1230,09-23-2016,09-23-2016,False,False,False,,348,"12956 24th Ave SW, Pillager, MN 56473",,08:30 AM-12:30 PM,,ho2595406,false,true,,,,poll0348
ocd-division/country:us/state:mn/county:cass,Cass,Sylvan Township,12956 24th Ave SW,,Pillager,MN,56473,1300,1430,09-23-2016,09-23-2016,False,False,False,,349,"12956 24th Ave SW, Pillager, MN 56473",,01:00 PM-02:30 PM,,ho2595406,false,true,,,,poll0349
ocd-division/country:us/state:mn/county:cass,Cass,Sylvan Township,12956 24th Ave SW,,Pillager,MN,56473,1000,1500,11-05-2016,11-05-2016,False,False,False,,362,"12956 24th Ave SW, Pillager, MN 56473",,10:00 AM-03:00 PM,,ho2595406,false,true,,,,poll0362
ocd-division/country:us/state:mn/county:cass,Cass,Sylvan Township,12956 24th Ave SW,,Pillager,MN,56473,830,1700,11-07-2016,11-07-2016,False,False,False,,363,"12956 24th Ave SW, Pillager, MN 56473",,08:30 AM-05:00 PM,,ho2595406,false,true,,,,poll0363
ocd-division/country:us/state:mn/county:cass,Cass,Cass County Courthouse,303 Minnesota Ave W,,Walker,MN,56484,800,1630,09-23-2016,09-23-2016,False,False,False,,364,"303 Minnesota Ave W, Walker, MN 56484",,08:00 AM-04:30 PM,,ho39769575,false,true,,,,poll0364
ocd-division/country:us/state:mn/county:cass,Cass,Cass County Courthouse,303 Minnesota Ave W,,Walker,MN,56484,1000,1300,11-05-2016,11-05-2016,False,False,False,,371,"303 Minnesota Ave W, Walker, MN 56484",,10:00 AM-01:00 PM,,ho39769575,false,true,,,,poll0371
ocd-division/country:us/state:mn/county:cass,Cass,Cass County Courthouse,303 Minnesota Ave W,,Walker,MN,56484,800,1700,11-07-2016,11-07-2016,False,False,False,,372,"303 Minnesota Ave W, Walker, MN 56484",,08:00 AM-05:00 PM,,ho39769575,false,true,,,,poll0372
ocd-division/country:us/state:mn/county:chippewa,Chippewa,Chippewa County Courthouse,629 N 11th St,,Montevideo,MN,56265,800,1630,09-23-2016,09-23-2016,False,False,False,,373,"629 N 11th St, Montevideo, MN 56265",,08:00 AM-04:30 PM,,ho27151552,false,true,,,,poll0373
ocd-division/country:us/state:mn/county:chippewa,Chippewa,Chippewa County Courthouse,629 N 11th St,,Montevideo,MN,56265,1000,1300,11-05-2016,11-05-2016,False,False,False,,380,"629 N 11th St, Montevideo, MN 56265",,10:00 AM-01:00 PM,,ho27151552,false,true,,,,poll0380
ocd-division/country:us/state:mn/county:chippewa,Chippewa,Chippewa County Courthouse,629 N 11th St,,Montevideo,MN,56265,800,1700,11-07-2016,11-07-2016,False,False,False,,381,"629 N 11th St, Montevideo, MN 56265",,08:00 AM-05:00 PM,,ho27151552,false,true,,,,poll0381
ocd-division/country:us/state:mn/county:chisago,Chisago,Chisago County Courthouse,313 N Main St,Rm 271,Center City,MN,55012,800,1630,09-23-2016,09-23-2016,False,False,False,,382,"313 N Main St Rm 271, Center City, MN 55012",,08:00 AM-04:30 PM,,ho40991342,false,true,,,,poll0382
ocd-division/country:us/state:mn/county:chisago,Chisago,Chisago County Courthouse,313 N Main St,Rm 271,Center City,MN,55012,1000,1300,11-05-2016,11-05-2016,False,False,False,,389,"313 N Main St Rm 271, Center City, MN 55012",,10:00 AM-01:00 PM,,ho40991342,false,true,,,,poll0389
ocd-division/country:us/state:mn/county:chisago,Chisago,Chisago County Courthouse,313 N Main St,Rm 271,Center City,MN,55012,800,1700,11-07-2016,11-07-2016,False,False,False,,390,"313 N Main St Rm 271, Center City, MN 55012",,08:00 AM-05:00 PM,,ho40991342,false,true,,,,poll0390
ocd-division/country:us/state:mn/county:clay,Clay,Clay County Courthouse,807 N 11th St,,Moorhead,MN,56560,800,1630,09-23-2016,09-23-2016,False,False,False,,391,"807 N 11th St, Moorhead, MN 56560",,08:00 AM-04:30 PM,,ho1443414,false,true,,,,poll0391
ocd-division/country:us/state:mn/county:clay,Clay,Clay County Courthouse,807 N 11th St,,Moorhead,MN,56560,1000,1300,11-05-2016,11-05-2016,False,False,False,,398,"807 N 11th St, Moorhead, MN 56560",,10:00 AM-01:00 PM,,ho1443414,false,true,,,,poll0398
ocd-division/country:us/state:mn/county:clay,Clay,Clay County Courthouse,807 N 11th St,,Moorhead,MN,56560,800,1700,11-07-2016,11-07-2016,False,False,False,,399,"807 N 11th St, Moorhead, MN 56560",,08:00 AM-05:00 PM,,ho1443414,false,true,,,,poll0399
ocd-division/country:us/state:mn/county:clearwater,Clearwater,Clearwater County Courthouse,213 Main Ave N,Dept 202,Bagley,MN,56621,800,1630,09-23-2016,09-23-2016,False,False,False,,400,"213 Main Ave N Dept 202, Bagley, MN 56621",,08:00 AM-04:30 PM,,ho2811894,false,true,,,,poll0400
ocd-division/country:us/state:mn/county:clearwater,Clearwater,Clearwater County Courthouse,213 Main Ave N,Dept 202,Bagley,MN,56621,1000,1300,11-05-2016,11-05-2016,False,False,False,,407,"213 Main Ave N Dept 202, Bagley, MN 56621",,10:00 AM-01:00 PM,,ho2811894,false,true,,,,poll0407
ocd-division/country:us/state:mn/county:clearwater,Clearwater,Clearwater County Courthouse,213 Main Ave N,Dept 202,Bagley,MN,56621,800,1700,11-07-2016,11-07-2016,False,False,False,,408,"213 Main Ave N Dept 202, Bagley, MN 56621",,08:00 AM-05:00 PM,,ho2811894,false,true,,,,poll0408
ocd-division/country:us/state:mn/county:cook,Cook,Cook County Courthouse,411 W 2nd St,,Grand Marais,MN,55604,800,1600,09-23-2016,09-23-2016,False,False,False,,409,"411 W 2nd St, Grand Marais, MN 55604",,08:00 AM-04:00 PM,,ho43738458,false,true,,,,poll0409
ocd-division/country:us/state:mn/county:cook,Cook,Cook County Courthouse,411 W 2nd St,,Grand Marais,MN,55604,1000,1300,11-05-2016,11-05-2016,False,False,False,,416,"411 W 2nd St, Grand Marais, MN 55604",,10:00 AM-01:00 PM,,ho43738458,false,true,,,,poll0416
ocd-division/country:us/state:mn/county:cook,Cook,Cook County Courthouse,411 W 2nd St,,Grand Marais,MN,55604,800,1700,11-07-2016,11-07-2016,False,False,False,,417,"411 W 2nd St, Grand Marais, MN 55604",,08:00 AM-05:00 PM,,ho43738458,false,true,,,,poll0417
ocd-division/country:us/state:mn/county:cottonwood,Cottonwood Wing,Cottonwood County Courthouse,900 3rd Ave,,Windom,MN,56101,800,1630,09-23-2016,09-23-2016,False,False,False,,418,"900 3rd Ave, Windom, MN 56101",,08:00 AM-04:30 PM,,ho3005540,false,true,,,,poll0418
ocd-division/country:us/state:mn/county:cottonwood,Cottonwood Wing,Cottonwood County Courthouse,900 3rd Ave,,Windom,MN,56101,1000,1300,11-05-2016,11-05-2016,False,False,False,,425,"900 3rd Ave, Windom, MN 56101",,10:00 AM-01:00 PM,,ho3005540,false,true,,,,poll0425
ocd-division/country:us/state:mn/county:cottonwood,Cottonwood Wing,Cottonwood County Courthouse,900 3rd Ave,,Windom,MN,56101,800,1700,11-07-2016,11-07-2016,False,False,False,,426,"900 3rd Ave, Windom, MN 56101",,08:00 AM-05:00 PM,,ho3005540,false,true,,,,poll0426
ocd-division/country:us/state:mn/county:crow_wing,Crow Wing,Historic Courthouse,326 Laurel St,Ste 22,Brainerd,MN,56401,800,1700,09-23-2016,09-23-2016,False,False,False,,427,"326 Laurel St Ste 22, Brainerd, MN 56401",,08:00 AM-05:00 PM,,ho20236224,false,true,,,,poll0427
ocd-division/country:us/state:mn/county:crow_wing,Crow Wing,Historic Courthouse,326 Laurel St,Ste 22,Brainerd,MN,56401,1000,1300,11-05-2016,11-05-2016,False,False,False,,434,"326 Laurel St Ste 22, Brainerd, MN 56401",,10:00 AM-01:00 PM,,ho20236224,false,true,,,,poll0434
ocd-division/country:us/state:mn/county:dakota,Dakota,Apple Valley Municipal Center,7100 147th St W,,Apple Valley,MN,55124,800,1630,09-23-2016,09-23-2016,False,False,False,,436,"7100 147th St W, Apple Valley, MN 55124",,08:00 AM-04:30 PM,,ho69603365,false,true,,,,poll0436
ocd-division/country:us/state:mn/county:dakota,Dakota,Apple Valley Municipal Center,7100 147th St W,,Apple Valley,MN,55124,1000,1300,11-05-2016,11-05-2016,False,False,False,,443,"7100 147th St W, Apple Valley, MN 55124",,10:00 AM-01:00 PM,,ho69603365,false,true,,,,poll0443
ocd-division/country:us/state:mn/county:dakota,Dakota,Apple Valley Municipal Center,7100 147th St W,,Apple Valley,MN,55124,800,1700,11-07-2016,11-07-2016,False,False,False,,444,"7100 147th St W, Apple Valley, MN 55124",,08:00 AM-05:00 PM,,ho69603365,false,true,,,,poll0444
ocd-division/country:us/state:mn/county:dakota,Dakota,Burnsville City Hall,100 Civic Center,,Burnsville,MN,55337,800,1630,09-23-2016,09-23-2016,False,False,False,,445,"100 Civic Center, Burnsville, MN 55337",,08:00 AM-04:30 PM,,ho21948784,false,true,,,,poll0445
ocd-division/country:us/state:mn/county:dakota,Dakota,Burnsville City Hall,100 Civic Center,,Burnsville,MN,55337,1000,1300,11-05-2016,11-05-2016,False,False,False,,452,"100 Civic Center, Burnsville, MN 55337",,10:00 AM-01:00 PM,,ho21948784,false,true,,,,poll0452
ocd-division/country:us/state:mn/county:dakota,Dakota,Burnsville City Hall,100 Civic Center,,Burnsville,MN,55337,800,1700,11-07-2016,11-07-2016,False,False,False,,453,"100 Civic Center, Burnsville, MN 55337",,08:00 AM-05:00 PM,,ho21948784,false,true,,,,poll0453
ocd-division/country:us/state:mn/county:dakota,Dakota,Dakota County Administration Center*,1590 Hwy 55,Ste 2300,Hastings,MN,55033,800,1630,09-23-2016,09-23-2016,False,False,False,,454,"1590 Hwy 55 Ste 2300, Hastings, MN 55033",,08:00 AM-04:30 PM,,ho31577158,false,true,,,,poll0454
ocd-division/country:us/state:mn/county:dakota,Dakota,Dakota County Administration Center*,1590 Hwy 55,Ste 2300,Hastings,MN,55033,1000,1300,11-05-2016,11-05-2016,False,False,False,,461,"1590 Hwy 55 Ste 2300, Hastings, MN 55033",,10:00 AM-01:00 PM,,ho31577158,false,true,,,,poll0461
ocd-division/country:us/state:mn/county:dakota,Dakota,Dakota County Administration Center*,1590 Hwy 55,Ste 2300,Hastings,MN,55033,800,1700,11-07-2016,11-07-2016,False,False,False,,462,"1590 Hwy 55 Ste 2300, Hastings, MN 55033",,08:00 AM-05:00 PM,,ho31577158,false,true,,,,poll0462
ocd-division/country:us/state:mn/county:dakota,Dakota,Dakota County Northern Service Center*,1 Mendota Rd,,West St Paul,MN,55118,800,1630,09-23-2016,09-23-2016,False,False,False,,463,"1 Mendota Rd, West St Paul, MN 55118",,08:00 AM-04:30 PM,,ho57866660,false,true,,,,poll0463
ocd-division/country:us/state:mn/county:dakota,Dakota,Dakota County Northern Service Center*,1 Mendota Rd,,West St Paul,MN,55118,1000,1300,11-05-2016,11-05-2016,False,False,False,,470,"1 Mendota Rd, West St Paul, MN 55118",,10:00 AM-01:00 PM,,ho57866660,false,true,,,,poll0470
ocd-division/country:us/state:mn/county:dakota,Dakota,Dakota County Northern Service Center*,1 Mendota Rd,,West St Paul,MN,55118,800,1700,11-07-2016,11-07-2016,False,False,False,,471,"1 Mendota Rd, West St Paul, MN 55118",,08:00 AM-05:00 PM,,ho57866660,false,true,,,,poll0471
ocd-division/country:us/state:mn/county:dakota,Dakota,Dakota County Western Service Center*,14955 Galaxie Ave,,Apple Valley,MN,55124,800,1630,09-23-2016,09-23-2016,False,False,False,,472,"14955 Galaxie Ave, Apple Valley, MN 55124",,08:00 AM-04:30 PM,,ho5296514,false,true,,,,poll0472
ocd-division/country:us/state:mn/county:dakota,Dakota,Dakota County Western Service Center*,14955 Galaxie Ave,,Apple Valley,MN,55124,800,1800,09-27-2016,09-27-2016,False,False,False,,474,"14955 Galaxie Ave, Apple Valley, MN 55124",,08:00 AM-06:00 PM,,ho5296514,false,true,,,,poll0474
ocd-division/country:us/state:mn/county:dakota,Dakota,Dakota County Western Service Center*,14955 Galaxie Ave,,Apple Valley,MN,55124,1000,1300,11-05-2016,11-05-2016,False,False,False,,503,"14955 Galaxie Ave, Apple Valley, MN 55124",,10:00 AM-01:00 PM,,ho5296514,false,true,,,,poll0503
ocd-division/country:us/state:mn/county:dakota,Dakota,Dakota County Western Service Center*,14955 Galaxie Ave,,Apple Valley,MN,55124,800,1700,11-07-2016,11-07-2016,False,False,False,,504,"14955 Galaxie Ave, Apple Valley, MN 55124",,08:00 AM-05:00 PM,,ho5296514,false,true,,,,poll0504
ocd-division/country:us/state:mn/county:dakota,Dakota,Eagan Municipal Center,3830 Pilot Knob Rd,,Eagan,MN,55122,800,1630,09-23-2016,09-23-2016,False,False,False,,505,"3830 Pilot Knob Rd, Eagan, MN 55122",,08:00 AM-04:30 PM,,ho14239928,false,true,,,,poll0505
ocd-division/country:us/state:mn/county:dakota,Dakota,Eagan Municipal Center,3830 Pilot Knob Rd,,Eagan,MN,55122,1000,1300,11-05-2016,11-05-2016,False,False,False,,512,"3830 Pilot Knob Rd, Eagan, MN 55122",,10:00 AM-01:00 PM,,ho14239928,false,true,,,,poll0512
ocd-division/country:us/state:mn/county:dakota,Dakota,Eagan Municipal Center,3830 Pilot Knob Rd,,Eagan,MN,55122,800,1700,11-07-2016,11-07-2016,False,False,False,,513,"3830 Pilot Knob Rd, Eagan, MN 55122",,08:00 AM-05:00 PM,,ho14239928,false,true,,,,poll0513
ocd-division/country:us/state:mn/county:dakota,Dakota,Farmington City Hall,430 3rd St,,Farmington,MN,55024,800,1630,09-23-2016,09-23-2016,False,False,False,,514,"430 3rd St, Farmington, MN 55024",,08:00 AM-04:30 PM,,ho4300213,false,true,,,,poll0514
ocd-division/country:us/state:mn/county:dakota,Dakota,Farmington City Hall,430 3rd St,,Farmington,MN,55024,1000,1300,11-05-2016,11-05-2016,False,False,False,,521,"430 3rd St, Farmington, MN 55024",,10:00 AM-01:00 PM,,ho4300213,false,true,,,,poll0521
ocd-division/country:us/state:mn/county:dakota,Dakota,Farmington City Hall,430 3rd St,,Farmington,MN,55024,800,1700,11-07-2016,11-07-2016,False,False,False,,522,"430 3rd St, Farmington, MN 55024",,08:00 AM-05:00 PM,,ho4300213,false,true,,,,poll0522
ocd-division/country:us/state:mn/county:dakota,Dakota,Hastings City Hall,101 4th St E,,Hastings,MN,55033,800,1630,09-23-2016,09-23-2016,False,False,False,,523,"101 4th St E, Hastings, MN 55033",,08:00 AM-04:30 PM,,ho20775735,false,true,,,,poll0523
ocd-division/country:us/state:mn/county:dakota,Dakota,Hastings City Hall,101 4th St E,,Hastings,MN,55033,1000,1300,11-05-2016,11-05-2016,False,False,False,,530,"101 4th St E, Hastings, MN 55033",,10:00 AM-01:00 PM,,ho20775735,false,true,,,,poll0530
ocd-division/country:us/state:mn/county:dakota,Dakota,Hastings City Hall,101 4th St E,,Hastings,MN,55033,800,1700,11-07-2016,11-07-2016,False,False,False,,531,"101 4th St E, Hastings, MN 55033",,08:00 AM-05:00 PM,,ho20775735,false,true,,,,poll0531
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,800,1630,09-23-2016,09-23-2016,False,False,False,,532,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,08:00 AM-04:30 PM,,ho43226590,false,true,,,,poll0532
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,1000,1300,11-05-2016,11-05-2016,False,False,False,,539,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,10:00 AM-01:00 PM,,ho43226590,false,true,,,,poll0539
ocd-division/country:us/state:mn/county:dakota,Dakota,Inver Grove Heights City Hal,8150 Barbara Ave,,Inver Grove Heights,MN,55077,800,1700,11-07-2016,11-07-2016,False,False,False,,540,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,08:00 AM-05:00 PM,,ho43226590,false,true,,,,poll0540
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,800,1630,09-23-2016,09-23-2016,False,False,False,,541,"20195 Holyoke Ave, Lakeville, MN 55044",,08:00 AM-04:30 PM,,ho45949269,false,true,,,,poll0541
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,1000,1300,11-05-2016,11-05-2016,False,False,False,,548,"20195 Holyoke Ave, Lakeville, MN 55044",,10:00 AM-01:00 PM,,ho45949269,false,true,,,,poll0548
ocd-division/country:us/state:mn/county:dakota,Dakota,Lakeville City Hall,20195 Holyoke Ave,,Lakeville,MN,55044,800,1700,11-07-2016,11-07-2016,False,False,False,,549,"20195 Holyoke Ave, Lakeville, MN 55044",,08:00 AM-05:00 PM,,ho45949269,false,true,,,,poll0549
ocd-division/country:us/state:mn/county:dakota,Dakota,City Clerk's Office,801 Washington St,,Northfield,MN,55057,800,1700,09-23-2016,09-23-2016,False,False,False,,550,"801 Washington St, Northfield, MN 55057",,08:00 AM-05:00 PM,,ho35980089,false,true,,,,poll0550
ocd-division/country:us/state:mn/county:dakota,Dakota,City Clerk's Office,801 Washington St,,Northfield,MN,55057,1000,1300,11-05-2016,11-05-2016,False,False,False,,557,"801 Washington St, Northfield, MN 55057",,10:00 AM-01:00 PM,,ho35980089,false,true,,,,poll0557
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,800,1630,09-23-2016,09-23-2016,False,False,False,,559,"2875 145th St W, Rosemount, MN 55068",,08:00 AM-04:30 PM,,ho53533036,false,true,,,,poll0559
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,1000,1300,11-05-2016,11-05-2016,False,False,False,,566,"2875 145th St W, Rosemount, MN 55068",,10:00 AM-01:00 PM,,ho53533036,false,true,,,,poll0566
ocd-division/country:us/state:mn/county:dakota,Dakota,Rosemount City Hall,2875 145th St W,,Rosemount,MN,55068,800,1700,11-07-2016,11-07-2016,False,False,False,,567,"2875 145th St W, Rosemount, MN 55068",,08:00 AM-05:00 PM,,ho53533036,false,true,,,,poll0567
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,800,1630,09-23-2016,09-23-2016,False,False,False,,568,"125 3rd Ave N, South St. Paul, MN 55075",,08:00 AM-04:30 PM,,ho46481068,false,true,,,,poll0568
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,1000,1300,11-05-2016,11-05-2016,False,False,False,,575,"125 3rd Ave N, South St. Paul, MN 55075",,10:00 AM-01:00 PM,,ho46481068,false,true,,,,poll0575
ocd-division/country:us/state:mn/county:dakota,Dakota,,125 3rd Ave N,,South St. Paul,MN,55075,800,1700,11-07-2016,11-07-2016,False,False,False,,576,"125 3rd Ave N, South St. Paul, MN 55075",,08:00 AM-05:00 PM,,ho46481068,false,true,,,,poll0576
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,800,1630,09-23-2016,09-23-2016,False,False,False,,577,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,08:00 AM-04:30 PM,,ho81282128,false,true,,,,poll0577
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,1000,1300,11-05-2016,11-05-2016,False,False,False,,584,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,10:00 AM-01:00 PM,,ho81282128,false,true,,,,poll0584
ocd-division/country:us/state:mn/county:dakota,Dakota,Administration Center,1590 Highway 55,Ste 2300,Hastings,MN,55033,800,1700,11-07-2016,11-07-2016,False,False,False,,585,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,08:00 AM-05:00 PM,,ho81282128,false,true,,,,poll0585
ocd-division/country:us/state:mn/county:dodge,Dodge,Government Services Building,721 Main Street North,Dept 45,Mantorville,MN,55955,800,1630,09-23-2016,09-23-2016,False,False,False,,586,"721 Main Street North Dept 45, Mantorville, MN 55955",,08:00 AM-04:30 PM,,ho57937254,false,true,,,,poll0586
ocd-division/country:us/state:mn/county:dodge,Dodge,Government Services Building,721 Main Street North,Dept 45,Mantorville,MN,55955,1000,1300,11-05-2016,11-05-2016,False,False,False,,593,"721 Main Street North Dept 45, Mantorville, MN 55955",,10:00 AM-01:00 PM,,ho57937254,false,true,,,,poll0593
