name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
County Courthouse,"100 E Main St, Madill, OK 73446",,08:00 AM - 06:00 PM,,ho61835331,false,true,,,,poll8424927
County Courthouse,"1 Court Pl, Pryor, OK 74361",,08:00 AM - 06:00 PM,,ho88489341,false,true,,,,poll87691214
County Courthouse,"1001 W Wyandotte Ave, Sulphur, OK 73086",,08:00 AM - 06:00 PM,,ho23117653,false,true,,,,poll22331772
,"400 W Broadway St, Muskogee, OK 74401",,08:00 AM - 06:00 PM,,ho8158143,false,true,,,,poll38233474
County Courthouse,"300 Courthouse Dr, Perry, OK 73077",,08:00 AM - 06:00 PM,,ho57511667,false,true,,,,poll63257279
,"228 N Maple St, Nowata, OK 74048",,08:00 AM - 06:00 PM,,ho85185900,false,true,,,,poll75868568
County Courthouse,"209 N 3rd St, Okemah, OK 74859",,08:00 AM - 06:00 PM,,ho82715674,false,true,,,,poll74053035
,"4201 N Lincoln Blvd, Oklahoma City, OK 73105",,08:00 AM - 06:00 PM,,ho44055042,false,true,,,,poll25925379
County Courthouse,"314 W 7th St, Okmulgee, OK 74447",,08:00 AM - 06:00 PM,,ho52480328,false,true,,,,poll33976234
,"630 Kihekah Ave, Pawhuska, OK 74056",,08:00 AM - 06:00 PM,,ho49497399,false,true,,,,poll92258825
County Courthouse,"123 E Central Ave, Miami, OK 74354",,08:00 AM - 06:00 PM,,ho4357854,false,true,,,,poll58960717
County Courthouse,"500 Harrison St, Pawnee, OK 74058",,08:00 AM - 06:00 PM,,ho88512974,false,true,,,,poll13947595
,"315 W 6th Ave, Stillwater, OK 74074",,08:00 AM - 06:00 PM,,ho52093175,false,true,,,,poll32414091
,"109 E Carl Albert Pkwy, McAlester, OK 74501",,08:00 AM - 06:00 PM,,ho81420682,false,true,,,,poll77696320
,"131 W 13th St, Ada, OK 74820",,08:00 AM - 06:00 PM,,ho59766032,false,true,,,,poll82719986
,"14101 Acme Rd, Shawnee, OK 74804",,08:00 AM - 06:00 PM,,ho49648551,false,true,,,,poll87472022
,"204 SW 4th St, Tuttle, OK 73089",,08:00 AM - 06:00 PM,,ho7102508,false,true,,,,poll43874679
County Courthouse ,"504 E Broadway, Hammon, OK 73650",,08:00 AM - 06:00 PM,,ho67602667,false,true,,,,poll50436271
,"415 W 1st St, Edmond, OK 73003",,08:00 AM - 06:00 PM,,ho80701920,false,true,,,,poll738527
County Courthouse,"110 S Wewoka Ave, Wewoka, OK 74884",,08:00 AM - 06:00 PM,,ho92734485,false,true,,,,poll51093539
,"110 E Creek Ave, Sallisaw, OK 74955",,08:00 AM - 06:00 PM,,ho14973113,false,true,,,,poll52861954
County Courthouse,"101 S 11th St, Duncan, OK 73533",,08:00 AM - 06:00 PM,,ho5169737,false,true,,,,poll23984859
Courthouse Annex,"301 N Main St, Guymon, OK 73942",,08:00 AM - 06:00 PM,,ho99889032,false,true,,,,poll79660625
County Courthouse ,"201 N Main St, Frederick, OK 73542",,08:00 AM - 06:00 PM,,ho80887623,false,true,,,,poll43768733
,"555 N Denver Ave, Tulsa, OK 74103",,08:00 AM - 06:00 PM,,ho95615808,false,true,,,,poll52556045
,"208 N Lee Ave, Wagoner, OK 74467",,08:00 AM - 06:00 PM,,ho90736621,false,true,,,,poll60666899
,"420 S Johnstone Ave, Bartlesville, OK 74003",,08:00 AM - 06:00 PM,,ho66555372,false,true,,,,poll80547592
,"111 E Main St, Stroud, OK 74079",,08:00 AM - 06:00 PM,,ho72163844,false,true,,,,poll19104778
,"410 4th St, Weleetka, OK 74880",,08:00 AM - 06:00 PM,,ho139391,false,true,,,,poll8935751
County Courthouse ,"1600 Main St, Woodward, OK 73801",,08:00 AM - 06:00 PM,,ho8147090,false,true,,,,poll57733842
