name,adr_location_name,adr_1,adr_2,adr_3,city,state,zip,dirs,services,start_date,end_date,start_time,end_time,ev_id,locality_id,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
RAPIDES,RAPIDES PARISH COURTHOUSE,701 MURRAY ST.,,,ALEXANDRIA,LA,71301,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6045,2039,93,"701 Murray St., Alexandria, LA 71301",,08:30 AM-06:00 PM,,ho57702615,false,true,,,,poll57702615
RICHLAND,,708 JULIA ST.,,,RAYVILLE,LA,71269,#B-102,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6047,2039,94,"708 Julia St., Rayville, LA 71269",#B-102,08:30 AM-06:00 PM,,ho17081129,false,true,,,,poll17081129
RICHLAND,,708 JULIA ST.,,,RAYVILLE,LA,71269,#B-102,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6047,2039,95,"708 Julia St., Rayville, LA 71269",#B-102,08:30 AM-06:00 PM,,ho17081129,false,true,,,,poll17081129
SABINE,,400 CAPITOL ST.,,,MANY,LA,71449,#107,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6048,2039,96,"400 Capitol St., Many, LA 71449",#107,08:30 AM-06:00 PM,,ho32152985,false,true,,,,poll32152985
SABINE,,400 CAPITOL ST.,,,MANY,LA,71449,#107,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6048,2039,97,"400 Capitol St., Many, LA 71449",#107,08:30 AM-06:00 PM,,ho32152985,false,true,,,,poll32152985
ST. BERNARD,ST BERNARD PARISH GOVERNMENT,8201 W. JUDGE PEREZ,,,CHALMETTE,LA,70043,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6049,2045,98,"8201 W. Judge Perez, Chalmette, LA 70043",,08:30 AM-06:00 PM,,ho87622948,false,true,,,,poll87622948
ST. BERNARD,ST BERNARD PARISH GOVERNMENT,8201 W. JUDGE PEREZ,,,CHALMETTE,LA,70043,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6049,2045,99,"8201 W. Judge Perez, Chalmette, LA 70043",,08:30 AM-06:00 PM,,ho87622948,false,true,,,,poll87622948
ST. CHARLES,,14564 RIVER ROAD,,,NEW SARPY,LA,70078,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6050,2046,100,"14564 River Road, New Sarpy, LA 70078",,08:30 AM-06:00 PM,,ho18417175,false,true,,,,poll18417175
ST. CHARLES,,14564 RIVER ROAD,,,NEW SARPY,LA,70078,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6050,2046,101,"14564 River Road, New Sarpy, LA 70078",,08:30 AM-06:00 PM,,ho18417175,false,true,,,,poll18417175
ST. CHARLES,,15045 RIVER RD,,,HAHNVILLE,LA,70057,#189,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6051,2046,102,"15045 River Rd, Hahnville, LA 70057",#189,08:30 AM-06:00 PM,,ho8849545,false,true,,,,poll8849545
ST. CHARLES,,15045 RIVER RD,,,HAHNVILLE,LA,70057,#189,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6051,2046,103,"15045 River Rd, Hahnville, LA 70057",#189,08:30 AM-06:00 PM,,ho8849545,false,true,,,,poll8849545
ST. HELENA,NFC BUILDING - 1ST FLOOR,48 KENDRICK STREET,,,GREENSBURG,LA,70441,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6052,2047,104,"48 Kendrick Street, Greensburg, LA 70441",,08:30 AM-06:00 PM,,ho58276420,false,true,,,,poll58276420
ST. HELENA,NFC BUILDING - 1ST FLOOR,48 KENDRICK STREET,,,GREENSBURG,LA,70441,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6052,2047,105,"48 Kendrick Street, Greensburg, LA 70441",,08:30 AM-06:00 PM,,ho58276420,false,true,,,,poll58276420
ST. JAMES,ST JAMES PARISH COURTHOUSE,5800 LA 44,,,CONVENT,LA,70723,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6053,2048,106,"5800 La 44, Convent, LA 70723",,08:30 AM-06:00 PM,,ho35837910,false,true,,,,poll35837910
ST. JAMES,ST JAMES PARISH COURTHOUSE,5800 LA 44,,,CONVENT,LA,70723,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6053,2048,107,"5800 La 44, Convent, LA 70723",,08:30 AM-06:00 PM,,ho35837910,false,true,,,,poll35837910
ST. JAMES,ST JAMES PARISH COURTHOUS ANNEX,2631 LA 20 WEST,,,VACHERIE,LA,70090,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6054,2048,108,"2631 La 20 West, Vacherie, LA 70090",,08:30 AM-06:00 PM,,ho8649043,false,true,,,,poll8649043
ST. JAMES,ST JAMES PARISH COURTHOUS ANNEX,2631 LA 20 WEST,,,VACHERIE,LA,70090,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6054,2048,109,"2631 La 20 West, Vacherie, LA 70090",,08:30 AM-06:00 PM,,ho8649043,false,true,,,,poll8649043
ST. JOHN THE BAPTIST,,1801 W. AIRLINE HWY.,,,LAPLACE,LA,70068,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6055,2049,110,"1801 W. Airline Hwy., Laplace, LA 70068",,08:30 AM-06:00 PM,,ho33001058,false,true,,,,poll33001058
ST. JOHN THE BAPTIST,,1801 W. AIRLINE HWY.,,,LAPLACE,LA,70068,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6055,2049,111,"1801 W. Airline Hwy., Laplace, LA 70068",,08:30 AM-06:00 PM,,ho33001058,false,true,,,,poll33001058
ST. JOHN THE BAPTIST,,2393 HWY. 18,,,EDGARD,LA,70049,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6056,2049,112,"2393 Hwy. 18, Edgard, LA 70049",,08:30 AM-06:00 PM,,ho1004778,false,true,,,,poll1004778
ST. JOHN THE BAPTIST,,2393 HWY. 18,,,EDGARD,LA,70049,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6056,2049,113,"2393 Hwy. 18, Edgard, LA 70049",,08:30 AM-06:00 PM,,ho1004778,false,true,,,,poll1004778
ST. LANDRY,COURTHOUSE,118 S. COURT ST.,,,OPELOUSAS,LA,70570,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6057,2050,114,"118 S. Court St., Opelousas, LA 70570",,08:30 AM-06:00 PM,,ho38995184,false,true,,,,poll38995184
ST. LANDRY,COURTHOUSE,118 S. COURT ST.,,,OPELOUSAS,LA,70570,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6057,2050,115,"118 S. Court St., Opelousas, LA 70570",,08:30 AM-06:00 PM,,ho38995184,false,true,,,,poll38995184
ST. MARTINVILLE,ST. MARTIN PARISH COURTHOUSE ANNEX,415 SAINT MARTIN STREET,,,ST MARTINVILLE,LA,70582,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6058,2051,116,"415 Saint Martin Street, St Martinville, LA 70582",,08:30 AM-06:00 PM,,ho45919216,false,true,,,,poll45919216
ST. MARTINVILLE,ST. MARTIN PARISH COURTHOUSE ANNEX,415 SAINT MARTIN STREET,,,ST MARTINVILLE,LA,70582,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6058,2051,117,"415 Saint Martin Street, St Martinville, LA 70582",,08:30 AM-06:00 PM,,ho45919216,false,true,,,,poll45919216
ST. MARY,ST MARY PARISH COURTHOUSE,500 MAIN ST.,,,FRANKLIN,LA,70538,Ste 301,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6060,2052,118,"500 Main St., Franklin, LA 70538",Ste 301,08:30 AM-06:00 PM,,ho16897891,false,true,,,,poll16897891
ST. MARY,ST MARY PARISH COURTHOUSE,500 MAIN ST.,,,FRANKLIN,LA,70538,Ste 301,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6060,2052,119,"500 Main St., Franklin, LA 70538",Ste 301,08:30 AM-06:00 PM,,ho16897891,false,true,,,,poll16897891
ST. TAMMANY,THE TOWERS BUILDING,520 OLD SPANISH TRAIL,,,SLIDELL,LA,70458,Suite 4C,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6061,2053,120,"520 Old Spanish Trail, Slidell, LA 70458",Suite 4C,08:30 AM-06:00 PM,,ho16563510,false,true,,,,poll16563510
ST. TAMMANY,THE TOWERS BUILDING,520 OLD SPANISH TRAIL,,,SLIDELL,LA,70458,Suite 4C,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6061,2053,121,"520 Old Spanish Trail, Slidell, LA 70458",Suite 4C,08:30 AM-06:00 PM,,ho16563510,false,true,,,,poll16563510
ST. TAMMANY,ST. TAMMANY JUSTICE CENTER PARKING GARAGE,601 N JEFFERSON AVE,,,COVINGTON,LA,70433,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6062,2053,122,"601 N Jefferson Ave, Covington, LA 70433",,08:30 AM-06:00 PM,,ho15945271,false,true,,,,poll15945271
ST. TAMMANY,ST. TAMMANY JUSTICE CENTER PARKING GARAGE,601 N JEFFERSON AVE,,,COVINGTON,LA,70433,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6062,2053,123,"601 N Jefferson Ave, Covington, LA 70433",,08:30 AM-06:00 PM,,ho15945271,false,true,,,,poll15945271
TANGIPAHOA,TANGIPAHOA PARISH COURTHOUSE,110 N. BAY ST.,,,AMITE,LA,70422,#103,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6063,2053,124,"110 N. Bay St., Amite, LA 70422",#103,08:30 AM-06:00 PM,,ho35024042,false,true,,,,poll35024042
TANGIPAHOA,TANGIPAHOA PARISH COURTHOUSE,110 N. BAY ST.,,,AMITE,LA,70422,#103,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6063,2053,125,"110 N. Bay St., Amite, LA 70422",#103,08:30 AM-06:00 PM,,ho35024042,false,true,,,,poll35024042
TANGIPAHOA,TANGIPAHOA SHERIFF'S OFFICE SUBSTATION,15475 CLUB DELUXE RD,,,HAMMOND,LA,70403,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6064,2053,126,"15475 Club Deluxe Rd, Hammond, LA 70403",,08:30 AM-06:00 PM,,ho21032336,false,true,,,,poll21032336
TANGIPAHOA,TANGIPAHOA SHERIFF'S OFFICE SUBSTATION,15475 CLUB DELUXE RD,,,HAMMOND,LA,70403,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6064,2053,127,"15475 Club Deluxe Rd, Hammond, LA 70403",,08:30 AM-06:00 PM,,ho21032336,false,true,,,,poll21032336
TENSAS,,203 HANCOCK ST.,,,ST JOSEPH,LA,71366,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6065,2053,128,"203 Hancock St., St Joseph, LA 71366",,08:30 AM-06:00 PM,,ho43929586,false,true,,,,poll43929586
TENSAS,,203 HANCOCK ST.,,,ST JOSEPH,LA,71366,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6065,2053,129,"203 Hancock St., St Joseph, LA 71366",,08:30 AM-06:00 PM,,ho43929586,false,true,,,,poll43929586
TERREBONNE,,8026 MAIN STREET,,,HOUMA,LA,70360,Suite 101,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6066,2053,130,"8026 Main Street, Houma, LA 70360",Suite 101,08:30 AM-06:00 PM,,ho22514976,false,true,,,,poll22514976
TERREBONNE,,8026 MAIN STREET,,,HOUMA,LA,70360,Suite 101,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6066,2053,131,"8026 Main Street, Houma, LA 70360",Suite 101,08:30 AM-06:00 PM,,ho22514976,false,true,,,,poll22514976
UNION,,303-C E. WATER ST,,,FARMERVILLE,LA,71241,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6067,2053,132,"303-C E. Water St, Farmerville, LA 71241",,08:30 AM-06:00 PM,,ho92303514,false,true,,,,poll92303514
UNION,,303-C E. WATER ST,,,FARMERVILLE,LA,71241,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6067,2053,133,"303-C E. Water St, Farmerville, LA 71241",,08:30 AM-06:00 PM,,ho92303514,false,true,,,,poll92303514
VERMILION,VERMILION PARISH COURTHOUSE,100 N. STATE ST,,,ABBEVILLE,LA,70510,#120,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6068,2053,134,"100 N. State St, Abbeville, LA 70510",#120,08:30 AM-06:00 PM,,ho23767137,false,true,,,,poll23767137
VERMILION,VERMILION PARISH COURTHOUSE,100 N. STATE ST,,,ABBEVILLE,LA,70510,#120,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6068,2053,135,"100 N. State St, Abbeville, LA 70510",#120,08:30 AM-06:00 PM,,ho23767137,false,true,,,,poll23767137
VERNON,,301 E. COURTHOUSE ST.,,,LEESVILLE,LA,71446,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6069,2053,136,"301 E. Courthouse St., Leesville, LA 71446",,08:30 AM-06:00 PM,,ho54190078,false,true,,,,poll54190078
VERNON,,301 E. COURTHOUSE ST.,,,LEESVILLE,LA,71446,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6069,2053,137,"301 E. Courthouse St., Leesville, LA 71446",,08:30 AM-06:00 PM,,ho54190078,false,true,,,,poll54190078
WASHINGTON,WASHINGTON PARSIH COURTHOUSE,900 WASHINGTON ST.,,,FRANKLINTON,LA,70438,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6070,2053,138,"900 Washington St., Franklinton, LA 70438",,08:30 AM-06:00 PM,,ho70848342,false,true,,,,poll70848342
WASHINGTON,WASHINGTON PARSIH COURTHOUSE,900 WASHINGTON ST.,,,FRANKLINTON,LA,70438,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6070,2053,139,"900 Washington St., Franklinton, LA 70438",,08:30 AM-06:00 PM,,ho70848342,false,true,,,,poll70848342
WEBSTER,WEBSTER PARISH COURTHOUSE,410 MAIN STREET,,,MINDEN,LA,71055,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6071,2053,140,"410 Main Street, Minden, LA 71055",,08:30 AM-06:00 PM,,ho44581467,false,true,,,,poll44581467
WEBSTER,WEBSTER PARISH COURTHOUSE,410 MAIN STREET,,,MINDEN,LA,71055,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6071,2053,141,"410 Main Street, Minden, LA 71055",,08:30 AM-06:00 PM,,ho44581467,false,true,,,,poll44581467
WEST BATON ROUGE,COURTHOUSE ANNEX BUILDING,883 7TH STREET,,,PORT ALLEN,LA,70767,Suite A,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6072,2053,142,"883 7Th Street, Port Allen, LA 70767",Suite A,08:30 AM-06:00 PM,,ho70833977,false,true,,,,poll70833977
WEST BATON ROUGE,COURTHOUSE ANNEX BUILDING,883 7TH STREET,,,PORT ALLEN,LA,70767,Suite A,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6072,2053,143,"883 7Th Street, Port Allen, LA 70767",Suite A,08:30 AM-06:00 PM,,ho70833977,false,true,,,,poll70833977
WEST CARROLL,WEST CARROLL PARISH COURTHOUSE,305 E. MAIN ST.,,,OAK GROVE,LA,71263,Rm 108,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6073,2053,144,"305 E. Main St., Oak Grove, LA 71263",Rm 108,08:30 AM-06:00 PM,,ho65226272,false,true,,,,poll65226272
WEST CARROLL,WEST CARROLL PARISH COURTHOUSE,305 E. MAIN ST.,,,OAK GROVE,LA,71263,Rm 108,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6073,2053,145,"305 E. Main St., Oak Grove, LA 71263",Rm 108,08:30 AM-06:00 PM,,ho65226272,false,true,,,,poll65226272
WEST FELICIANA,,5932 COMMERCE ST,,,ST FRANCISVILLE,LA,70775,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6074,2053,146,"5932 Commerce St, St Francisville, LA 70775",,08:30 AM-06:00 PM,,ho98056675,false,true,,,,poll98056675
WEST FELICIANA,,5932 COMMERCE ST,,,ST FRANCISVILLE,LA,70775,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6074,2053,147,"5932 Commerce St, St Francisville, LA 70775",,08:30 AM-06:00 PM,,ho98056675,false,true,,,,poll98056675
WINN,,119 W. MAIN ST.,,,WINNFIELD,LA,71483,#105,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6075,2053,148,"119 W. Main St., Winnfield, LA 71483",#105,08:30 AM-06:00 PM,,ho7236689,false,true,,,,poll7236689
WINN,,119 W. MAIN ST.,,,WINNFIELD,LA,71483,#105,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6075,2053,149,"119 W. Main St., Winnfield, LA 71483",#105,08:30 AM-06:00 PM,,ho7236689,false,true,,,,poll7236689
ORLEANS,ALGIERS COURTHOUSE,225 MORGAN ST,,,NEW ORLEANS,LA,70114,Rm 105,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6079,2053,150,"225 Morgan St, New Orleans, LA 70114",Rm 105,08:30 AM-06:00 PM,,ho33657975,false,true,,,,poll33657975
ORLEANS,ALGIERS COURTHOUSE,225 MORGAN ST,,,NEW ORLEANS,LA,70114,Rm 105,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6079,2053,151,"225 Morgan St, New Orleans, LA 70114",Rm 105,08:30 AM-06:00 PM,,ho33657975,false,true,,,,poll33657975
EAST BATON ROUGE,LOUISIANA STATE ARCHIVES BLDG,3851 ESSEN LANE,,,BATON ROUGE,LA,70809,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6080,2053,152,"3851 Essen Lane, Baton Rouge, LA 70809",,08:30 AM-06:00 PM,,ho38988771,false,true,,,,poll38988771
EAST BATON ROUGE,LOUISIANA STATE ARCHIVES BLDG,3851 ESSEN LANE,,,BATON ROUGE,LA,70809,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6080,2053,153,"3851 Essen Lane, Baton Rouge, LA 70809",,08:30 AM-06:00 PM,,ho38988771,false,true,,,,poll38988771
CALCASIEU,WEST CALCASIEU BUSINESS CENTER,500 A N. HUNTINGTON ST,,,SULPHUR,LA,70663,BLDG B,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6081,2053,154,"500 A N. Huntington St, Sulphur, LA 70663",BLDG B,08:30 AM-06:00 PM,,ho18871850,false,true,,,,poll18871850
CALCASIEU,WEST CALCASIEU BUSINESS CENTER,500 A N. HUNTINGTON ST,,,SULPHUR,LA,70663,BLDG B,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6081,2053,155,"500 A N. Huntington St, Sulphur, LA 70663",BLDG B,08:30 AM-06:00 PM,,ho18871850,false,true,,,,poll18871850
WASHINGTON,NORTHSORE TECHNICAL COLLEGE  ( VO-TECH ),1710 SULLIVAN DRIVE,,,BOGALUSA,LA,70427,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6082,2053,156,"1710 Sullivan Drive, Bogalusa, LA 70427",,08:30 AM-06:00 PM,,ho58773341,false,true,,,,poll58773341
WASHINGTON,NORTHSORE TECHNICAL COLLEGE  ( VO-TECH ),1710 SULLIVAN DRIVE,,,BOGALUSA,LA,70427,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6082,2053,157,"1710 Sullivan Drive, Bogalusa, LA 70427",,08:30 AM-06:00 PM,,ho58773341,false,true,,,,poll58773341
OUACHITA,WEST OUACHITA SENIOR CENTER,1800 N 7TH STREET,,,WEST MONROE,LA,71291,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6083,2053,158,"1800 N 7Th Street, West Monroe, LA 71291",,08:30 AM-06:00 PM,,ho6833997,false,true,,,,poll6833997
ORLEANS,,VOTING MACHINE WAREHOUSE,,,NEW ORLEANS,LA,70127,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6084,2053,159,"Voting Machine Warehouse, New Orleans, LA 70127",,08:30 AM-06:00 PM,,ho64867148,false,true,,,,poll64867148
ORLEANS,,VOTING MACHINE WAREHOUSE,,,NEW ORLEANS,LA,70127,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6084,2053,160,"Voting Machine Warehouse, New Orleans, LA 70127",,08:30 AM-06:00 PM,,ho64867148,false,true,,,,poll64867148
CALCASIEU,MOSS BLUFF LIBRARY,261 PARISH RD,,,MOSS BLUFF,LA,70611,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6088,2053,161,"261 Parish Rd, Moss Bluff, LA 70611",,08:30 AM-06:00 PM,,ho41048699,false,true,,,,poll41048699
WEBSTER,,101 MACHEN DRIVE,,,SPRINGHILL,LA,71075,,,10/26/16,10/28/16,08:30:00 - 05:00,18:00:00 - 05:00,6095,2053,162,"101 Machen Drive, Springhill, LA 71075",,08:30 AM-06:00 PM,,ho77707070,false,true,,,,poll77707070
WEBSTER,,101 MACHEN DRIVE,,,SPRINGHILL,LA,71075,,,10/31/16,10/31/16,08:30:00 - 05:00,18:00:00 - 05:00,6095,2053,163,"101 Machen Drive, Springhill, LA 71075",,08:30 AM-06:00 PM,,ho77707070,false,true,,,,poll77707070
ST. MARY,ST. MARTIN PARISH WATER DISTRICT #1 BUILDING,1073 TOWER TANK RD,,,MORGAN CITY,LA,70380,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6096,2053,164,"1073 Tower Tank Rd, Morgan City, LA 70380",,08:30 AM-06:00 PM,,ho74471183,false,true,,,,poll74471183
ST. MARY,ST. MARTIN PARISH WATER DISTRICT #1 BUILDING,1073 TOWER TANK RD,,,MORGAN CITY,LA,70380,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6096,2053,165,"1073 Tower Tank Rd, Morgan City, LA 70380",,08:30 AM-06:00 PM,,ho74471183,false,true,,,,poll74471183
PLAQUEMINES,BELLE CHASSE LIBRARY,8442 HWY 23,,,BELLE CHASSE,LA,70037,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6097,2053,166,"8442 Hwy 23, Belle Chasse, LA 70037",,08:30 AM-06:00 PM,,ho56075471,false,true,,,,poll56075471
PLAQUEMINES,REV PERCY M. GRIFFIN COMMUNITY CENTER,15577 HWY 39,,,DAVANT,LA,70040,,,10/29/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6098,2053,167,"15577 Hwy 39, Davant, LA 70040",,08:30 AM-06:00 PM,,ho36152083,false,true,,,,poll36152083
JEFFERSON,,408 MINOR ST,,,KENNER,LA,70062,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6099,2053,168,"408 Minor St, Kenner, LA 70062",,08:30 AM-06:00 PM,,ho61252182,false,true,,,,poll61252182
JEFFERSON,,408 MINOR ST,,,KENNER,LA,70062,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6099,2053,169,"408 Minor St, Kenner, LA 70062",,08:30 AM-06:00 PM,,ho61252182,false,true,,,,poll61252182
JEFFERSON,GRAND ISLE COMMUNITY CENTER,3811 HIGHWAY 1,,,GRAND ISLE,LA,70358,,,10/31/16,10/31/16,10:00:00 - 05:00,12:00:00 - 05:00,60100,2053,170,"3811 Highway 1, Grand Isle, LA 70358",,10:00 AM-12:00 PM,,ho42402312,false,true,,,,poll42402312
JEFFERSON,GRAND ISLE COMMUNITY CENTER,3811 HIGHWAY 1,,,GRAND ISLE,LA,70358,,,10/31/16,10/31/16,13:00:00 - 05:00,15:00:00 - 05:00,60100,2053,171,"3811 Highway 1, Grand Isle, LA 70358",,01:00 PM-03:00 PM,,ho42402312,false,true,,,,poll42402312
ST. MARTIN,SYDNIE MAE DURAND SENIOR CITIZEN CENTER,391 CANNERY ROAD,,,BREAUX BRIDGE,LA,70517,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60101,2053,172,"391 Cannery Road, Breaux Bridge, LA 70517",,08:30 AM-06:00 PM,,ho44896002,false,true,,,,poll44896002
ST. MARTIN,SYDNIE MAE DURAND SENIOR CITIZEN CENTER,391 CANNERY ROAD,,,BREAUX BRIDGE,LA,70517,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,60101,2053,173,"391 Cannery Road, Breaux Bridge, LA 70517",,08:30 AM-06:00 PM,,ho44896002,false,true,,,,poll44896002
ST. TAMMANY,ST. TAMMANY ADMINISTRATIVE COMPLEX BUILDING B,21454 KOOP DR,,,MANDEVILLE,LA,70448,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60104,2053,174,"21454 Koop Dr, Mandeville, LA 70448",,08:30 AM-06:00 PM,,ho66229332,false,true,,,,poll66229332
ST. TAMMANY,ST. TAMMANY ADMINISTRATIVE COMPLEX BUILDING B,21454 KOOP DR,,,MANDEVILLE,LA,70448,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,60104,2053,175,"21454 Koop Dr, Mandeville, LA 70448",,08:30 AM-06:00 PM,,ho66229332,false,true,,,,poll66229332
ORLEANS,LAKE VISTA COMMUNITY CENTER,6500 SPANISH FORT BLVD,,,NEW ORLEANS,LA,70124,2nd Floor Meeting Room,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60106,2065,176,"6500 Spanish Fort Blvd, New Orleans, LA 70124",2nd Floor Meeting Room,08:30 AM-06:00 PM,,ho85547690,false,true,,,,poll85547690
ORLEANS,LAKE VISTA COMMUNITY CENTER,6500 SPANISH FORT BLVD,,,NEW ORLEANS,LA,70124,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,60106,2065,177,"6500 Spanish Fort Blvd, New Orleans, LA 70124",,08:30 AM-06:00 PM,,ho85547690,false,true,,,,poll85547690
ST. MARY,ST MARY PARISH ANNEX BUILDING,301 THIRD ST,,,MORGAN CITY,LA,70380,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60110,2065,178,"301 Third St, Morgan City, LA 70380",,08:30 AM-06:00 PM,,ho74543326,false,true,,,,poll74543326
ST. MARY,ST MARY PARISH ANNEX BUILDING,301 THIRD ST,,,MORGAN CITY,LA,70380,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,60110,2065,179,"301 Third St, Morgan City, LA 70380",,08:30 AM-06:00 PM,,ho74543326,false,true,,,,poll74543326
RED RIVER,RED RIVER PARISH COURTHOUSE,615 E CARROLL ST,,,COUSHATTA,LA,71019,RM #104,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60111,2065,180,"615 E Carroll St, Coushatta, LA 71019",RM #104,08:30 AM-06:00 PM,,ho75197774,false,true,,,,poll75197774
