id,date,name,election_type,state_id,is_statewide,registration_info,absentee_ballot_info,results_uri,polling_hours,has_election_day_registration,registration_deadline,absentee_request_deadline,hours_open_id
e0070,2016-11-08,,federal,st16,true,,,,09:00 AM - 12:00 PM,false,2016-10-14,2016-11-02,
e0071,2016-11-08,,federal,st16,true,,,,01:00 PM - 05:00 PM,false,2016-10-14,2016-11-02,
e0072,2016-11-08,,federal,st16,true,,,,09:00 AM - 12:00 PM,false,2016-10-14,2016-11-02,
e0073,2016-11-08,,federal,st16,true,,,,01:00 PM - 05:00 PM,false,2016-10-14,2016-11-02,
e0074,2016-11-08,,federal,st16,true,,,,08:30 AM - 12:00 PM,false,2016-10-14,2016-11-02,
e0075,2016-11-08,,federal,st16,true,,,,01:00 PM - 05:00 PM,false,2016-10-14,2016-11-02,
e0076,2016-11-08,,federal,st16,true,,,,08:30 AM - 12:00 PM,false,2016-10-14,2016-11-02,
e0077,2016-11-08,,federal,st16,true,,,,08:30 AM - 12:00 PM,false,2016-10-14,2016-11-02,
e0078,2016-11-08,,federal,st16,true,,,,08:30 AM - 12:00 PM,false,2016-10-14,2016-11-02,
e0079,2016-11-08,,federal,st16,true,,,,08:30 AM - 12:00 PM,false,2016-10-14,2016-11-02,
e0080,2016-11-08,,federal,st16,true,,,,08:30 AM - 12:00 PM,false,2016-10-14,2016-11-02,
e0081,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0082,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0083,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0084,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0085,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0086,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0087,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
