election_administration_id,external_identifier_type,external_identifier_othertype,external_identifier_value,name,polling_location_ids,state_id,type,other_type,id
,ocd-id,,ocd-division/country/us/state:ks/county:mcpherson,mcpherson_mcpherson_63,poll0064,st20,,,loc0059
,ocd-id,,ocd-division/country/us/state:ks/county:meade,meade_meade_9,poll0065 poll0009,st20,,,loc0060
,ocd-id,,ocd-division/country/us/state:ks/county:miami,miami_paola_65,poll0066,st20,,,loc0061
,ocd-id,,ocd-division/country/us/state:ks/county:mitchell,mitchell_beloit_108,poll0113,st20,,,loc0062
,ocd-id,,ocd-division/country/us/state:ks/county:montgomery,montgomery_independence_109,poll0010 poll0114,st20,,,loc0063
,ocd-id,,ocd-division/country/us/state:ks/county:morris,morris_council,poll0067,st20,,,loc0064
,ocd-id,,ocd-division/country/us/state:ks/county:morton,morton_elkhart_122,poll0127,st20,,,loc0065
,ocd-id,,ocd-division/country/us/state:ks/county:nemaha,nemaha_seneca_67,poll0068,st20,,,loc0066
,ocd-id,,ocd-division/country/us/state:ks/county:neosho,neosho_erie_68,poll0069,st20,,,loc0067
,ocd-id,,ocd-division/country/us/state:ks/county:ness,ness_ness,poll0011 poll0070,st20,,,loc0068
,ocd-id,,ocd-division/country/us/state:ks/county:norton,norton_norton_70,poll0071,st20,,,loc0069
,ocd-id,,ocd-division/country/us/state:ks/county:osage,osage_lyndon_71,poll0072,st20,,,loc0070
,ocd-id,,ocd-division/country/us/state:ks/county:osborne,osborne_osborne_110,poll0115,st20,,,loc0071
,ocd-id,,ocd-division/country/us/state:ks/county:ottawa,ottawa_minneapolis_72,poll0073 poll0012,st20,,,loc0072
,ocd-id,,ocd-division/country/us/state:ks/county:pawnee,pawnee_larned_111,poll0116,st20,,,loc0073
,ocd-id,,ocd-division/country/us/state:ks/county:phillips,phillips_phillipsburg_73,poll0074,st20,,,loc0074
,ocd-id,,ocd-division/country/us/state:ks/county:pottawatomie,pottawatomie_westmoreland_112,poll0117,st20,,,loc0075
,ocd-id,,ocd-division/country/us/state:ks/county:pratt,pratt_pratt_74,poll0075,st20,,,loc0076
,ocd-id,,ocd-division/country/us/state:ks/county:rawlins,rawlins_atwood_123,poll0128,st20,,,loc0077
,ocd-id,,ocd-division/country/us/state:ks/county:reno,reno_hutchinson_75,poll0076,st20,,,loc0078
,ocd-id,,ocd-division/country/us/state:ks/county:republic,republic_belleville_76,poll0077,st20,,,loc0079
,ocd-id,,ocd-division/country/us/state:ks/county:rice,rice_lyons_77,poll0078,st20,,,loc0080
,ocd-id,,ocd-division/country/us/state:ks/county:riley,riley_manhattan_78,poll0079,st20,,,loc0081
,ocd-id,,ocd-division/country/us/state:ks/county:rooks,rooks_stockton_79,poll0080 poll0013,st20,,,loc0082
,ocd-id,,ocd-division/country/us/state:ks/county:rush,rush_lacrosse_113,poll0014 poll0118,st20,,,loc0083
,ocd-id,,ocd-division/country/us/state:ks/county:russell,russell_russell_114,poll0119,st20,,,loc0084
,ocd-id,,ocd-division/country/us/state:ks/county:saline,saline_salina_80,poll0081,st20,,,loc0085
,ocd-id,,ocd-division/country/us/state:ks/county:scott,scott_scott,poll0082,st20,,,loc0086
,ocd-id,,ocd-division/country/us/state:ks/county:sedgwick,sedgwick_wichita_82,poll0083,st20,,,loc0087
,ocd-id,,ocd-division/country/us/state:ks/county:seward,seward_liberal_124,poll0129,st20,,,loc0088
,ocd-id,,ocd-division/country/us/state:ks/county:shawnee,shawnee_topeka_83,poll0084,st20,,,loc0089
,ocd-id,,ocd-division/country/us/state:ks/county:sheridan,sheridan_hoxie_15,poll0015 poll0085,st20,,,loc0090
,ocd-id,,ocd-division/country/us/state:ks/county:sherman,sherman_goodland_85,poll0086 poll0016,st20,,,loc0091
,ocd-id,,ocd-division/country/us/state:ks/county:smith,smith_smith,poll0087 poll0017,st20,,,loc0092
,ocd-id,,ocd-division/country/us/state:ks/county:stafford,stafford_st.,poll0018 poll0088,st20,,,loc0093
,ocd-id,,ocd-division/country/us/state:ks/county:stanton,stanton_johnson_19,poll0130 poll0019,st20,,,loc0094
,ocd-id,,ocd-division/country/us/state:ks/county:stevens,stevens_hugoton_126,poll0131,st20,,,loc0095
,ocd-id,,ocd-division/country/us/state:ks/county:sumner,sumner_wellington_88,poll0089,st20,,,loc0096
,ocd-id,,ocd-division/country/us/state:ks/county:thomas,thomas_colby_89,poll0090,st20,,,loc0097
,ocd-id,,ocd-division/country/us/state:ks/county:trego,trego_wakeeney_115,poll0120,st20,,,loc0098
,ocd-id,,ocd-division/country/us/state:ks/county:wabaunsee,wabaunsee_alma_90,poll0091,st20,,,loc0099
,ocd-id,,ocd-division/country/us/state:ks/county:wallace,wallace_sharon,poll0020 poll0092,st20,,,loc0100
,ocd-id,,ocd-division/country/us/state:ks/county:washington,washington_washington_92,poll0093,st20,,,loc0101
,ocd-id,,ocd-division/country/us/state:ks/county:wichita,wichita_leoti_21,poll0094 poll0021,st20,,,loc0102
,ocd-id,,ocd-division/country/us/state:ks/county:wilson,wilson_fredonia_116,poll0121,st20,,,loc0103
,ocd-id,,ocd-division/country/us/state:ks/county:woodson,woodson_yates,poll0095 poll0022,st20,,,loc0104
,ocd-id,,ocd-division/country/us/state:ks/county:wyandotte,wyandotte_kansas,poll0096,st20,,,loc0105
