election_administration_id,external_identifier_type,external_identifier_othertype,external_identifier_value,name,polling_location_ids,state_id,type,other_type,id
,ocd-id,,ocd-division/country:us/state:ma/place:abington,abing0008,poll84119374,st25,other,,loc0001
,ocd-id,,ocd-division/country:us/state:ma/place:acton,ac0015,poll4232521,st25,other,,loc0002
,ocd-id,,ocd-division/country:us/state:ma/place:acushnet,acush0030,poll24365047,st25,other,,loc0003
,ocd-id,,ocd-division/country:us/state:ma/place:adams,ad0041,poll36988701,st25,other,,loc0004
,ocd-id,,ocd-division/country:us/state:ma/place:agawam,aga0051,poll78503108 poll45138387 poll45374327,st25,other,,loc0005
,ocd-id,,ocd-division/country:us/state:ma/place:alford,alf0058,poll50338726,st25,other,,loc0006
,ocd-id,,ocd-division/country:us/state:ma/place:amesbury,amesb0063,poll93536525,st25,other,,loc0007
,ocd-id,,ocd-division/country:us/state:ma/place:amherst,amhe0083,poll69579659 poll45402270 poll8821762 poll66136542,st25,other,,loc0008
,ocd-id,,ocd-division/country:us/state:ma/place:andover,ando0091,poll63618039,st25,other,,loc0009
,ocd-id,,ocd-division/country:us/state:ma/place:aquinnah,aquin0095,poll26918808,st25,other,,loc0010
,ocd-id,,ocd-division/country:us/state:ma/place:arlington,arling0111,poll451344,st25,other,,loc0011
,ocd-id,,ocd-division/country:us/state:ma/place:ashburnham,ashburn0118,poll38651107,st25,other,,loc0012
,ocd-id,,ocd-division/country:us/state:ma/place:ashby,as0130,poll81586163,st25,other,,loc0013
,ocd-id,,ocd-division/country:us/state:ma/place:ashfield,ashfi0138,poll96086399,st25,other,,loc0014
,ocd-id,,ocd-division/country:us/state:ma/place:ashland,ashl0149,poll58413796,st25,other,,loc0015
,ocd-id,,ocd-division/country:us/state:ma/place:athol,at0159,poll34169985,st25,other,,loc0016
,ocd-id,,ocd-division/country:us/state:ma/place:attleboro,attleb0169,poll22238081,st25,other,,loc0017
,ocd-id,,ocd-division/country:us/state:ma/place:auburn,aub0179,poll36543129,st25,other,,loc0018
,ocd-id,,ocd-division/country:us/state:ma/place:avon,a0194,poll96241337,st25,other,,loc0019
,ocd-id,,ocd-division/country:us/state:ma/place:ayer,a0204,poll10385046,st25,other,,loc0020
,ocd-id,,ocd-division/country:us/state:ma/place:barnstable,barnsta0209,poll18395194 poll58285025,st25,other,,loc0021
,ocd-id,,ocd-division/country:us/state:ma/place:barre,ba0217,poll39811961,st25,other,,loc0022
,ocd-id,,ocd-division/country:us/state:ma/place:becket,bec0232,poll36328227,st25,other,,loc0023
,ocd-id,,ocd-division/country:us/state:ma/place:bedford,bedf0240,poll44668855,st25,other,,loc0024
,ocd-id,,ocd-division/country:us/state:ma/place:belchertown,belchert0245,poll43835836,st25,other,,loc0025
,ocd-id,,ocd-division/country:us/state:ma/place:bellingham,belling0262,poll76110141,st25,other,,loc0026
,ocd-id,,ocd-division/country:us/state:ma/place:belmont,belm0268,poll47415257,st25,other,,loc0027
,ocd-id,,ocd-division/country:us/state:ma/place:berkley,berk0284,poll19541409,st25,other,,loc0028
,ocd-id,,ocd-division/country:us/state:ma/place:berlin,ber0291,poll57410962,st25,other,,loc0029
