name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Administration Building,"1113 Usher Street, Covington, GA 30014",,08:00 AM - 05:00 PM,,ho14297054,false,true,,,,poll19088362
Porter Memorial Branch Library,"6191 Highway 212, Covington, GA 30016",,09:00 AM - 04:00 PM,,ho98252049,false,true,,,,poll25795951
Elections Office,"10 Court Street, Watkinsville, GA 30677",,08:00 AM - 05:00 PM,,ho70959828,false,true,,,,poll12877610
Multi-Purpose Building,"109 East Boggs Street, Lexington, GA 30648",,08:00 AM - 05:00 PM,,ho44388308,false,true,,,,poll71412535
Courthouse Annex,"205 West Church Street, Fort Valley, GA 31030",Suite 102,08:00 AM - 05:00 PM,,ho27006286,false,true,,,,poll82884198
Byron Municipal Complex,"401 Main St, Byron, GA 31008",,08:00 AM - 12:00 PM,,ho73430827,false,true,,,,poll7926830
Courthouse,"16001 Barnesville Street, Zebulon, GA 30295",,08:00 AM - 05:00 PM,,ho34290796,false,true,,,,poll78390708
Elections and Registration Office,"19 Jo Dotson Circle, Clayton, GA 30525",Suite 201,08:00 AM - 05:00 PM,,ho8857235,false,true,,,,poll39356524
Randolph County Government Center,"93 Front Street, Cuthbert, GA 39840",,08:30 AM - 05:00 PM,,ho90315512,false,true,,,,poll68298263
,"1400 Parker Road, Conyers, GA 30094",Lobby C,08:00 AM - 04:30 PM,,ho66561205,false,true,,,,poll433387
,"1764 Broad Street, Lumpkin, GA 31815",,08:30 AM - 03:30 PM,,ho71499533,false,true,,,,poll26062961
Courthouse,"500 West Lamar Street, Americus, GA 31709",Suite 110,08:00 AM - 05:00 PM,,ho18200784,false,true,,,,poll7722652
Courthouse,"113 Monument Street, Crawfordville, GA 30631",,09:00 AM - 05:00 PM,,ho448647,false,true,,,,poll81828546
Board of Elections and Registration,"114 West Brazell Street, Reidsville, GA 30453",,08:00 AM - 05:00 PM,,ho79730392,false,true,,,,poll25680860
Southeastern Technical School,"211 S Tillman Street, Glennville, GA 30427",,08:00 AM - 05:00 PM,,ho86872656,false,true,,,,poll32087530
Old Collins Gym,"509 N.W. Williams St, Collins, GA 30421",,08:00 AM - 05:00 PM,,ho23402219,false,true,,,,poll60308357
Board of Elections,"1B Ivy Street, Butler, GA 31006",,08:00 AM - 05:00 PM,,ho40953203,false,true,,,,poll43595807
,"91 Telfair Avenue, McRae, GA 31055",Suite H,08:00 AM - 05:00 PM,,ho84915994,false,true,,,,poll93265697
"Government Building, Board of Elections and Registration","955 Forrester Drive SE, Dawson, GA 39842",,08:30 AM - 05:00 PM,,ho6970844,false,true,,,,poll42886958
Board of Elections,"325 N. Madison St., Thomasville, GA 31792",,09:00 AM - 05:00 PM,,ho73258133,false,true,,,,poll31847186
Registrars Office,"48 River Street, Hiawassee, GA 30546",Suite 30,08:30 AM - 04:30 PM,,ho9990666,false,true,,,,poll11905463
Elections and Registration Office,"100 Ridley Avenue, LaGrange, GA 30240",Suite 1100,08:00 AM - 05:00 PM,,ho71007702,false,true,,,,poll39200884
County Courthouse,"425 Railroad Street N, Jeffersonville, GA 31044",Room 123,09:00 AM - 05:00 PM,,ho98877607,false,true,,,,poll89045394
Courthouse,"65 Courthouse St, Blairsville, GA 30512",,08:00 AM - 04:30 PM,,ho26013956,false,true,,,,poll55356616
Walton County Elections Office,"303 S. Hammond Drive, Monroe, GA 30655",,08:30 AM - 05:00 PM,,ho76232322,false,true,,,,poll15040854
,"408 Tebeau Street, Wayross, GA 31501",,08:30 AM - 05:00 PM,,ho11753428,false,true,,,,poll5234328
Community Service Building,"48 Warren Street, Warrenton, GA 30828",,08:00 AM - 05:00 PM,,ho28029418,false,true,,,,poll77153555
"Courthouse, Registrar's Office","174 North Brunswick Street, Jesup, GA 31546",,09:00 AM - 05:00 PM,,ho10976460,false,true,,,,poll67984402
,"1241 Helen Hwy, Cleveland, GA 30528",Suite 210-A,08:00 AM - 05:00 PM,,ho9126642,false,true,,,,poll44162829
Registrar's Office,"205 N. Selvidge Street, Dalton, GA 30720",Suite K,08:00 AM - 05:00 PM,,ho66950944,false,true,,,,poll53796270
Courthouse,"23 Court Street, Washington, GA 30673",Room 113,08:00 AM - 05:00 PM,,ho7214823,false,true,,,,poll26805075
Worth County Courthouse,"201 North Main Street, Sylvester, GA 31791",Room 10,08:00 AM - 05:00 PM,,ho20032030,false,true,,,,poll71024779
Bartow County Voter's Registration Office,"1300 Joe Frank Harris Pkwy, Cartersville, GA 30120",,08:00 AM - 05:00 PM,,ho89602104,false,true,,,,poll22868651
Voter Registration Office,"1117 Eisenhower Drive, Savannah, GA 31401",Suite E,08:00 AM - 05:00 PM,,ho70134918,false,true,,,,poll61755602
Civic Center,"301 W Oglethorpe Ave, Savannah, GA 31401",,09:00 AM - 04:00 PM,,ho71860451,false,true,,,,poll89438340
Islands Library,"50 Johnny Mercer Blvd, Savannah, GA 31410",,10:00 AM - 05:00 PM,,ho38227061,false,true,,,,poll42944001
Mosquito Control,"65 Billy B Hair Dr, Savannah, GA 31408",,09:00 AM - 04:00 PM,,ho15803605,false,true,,,,poll41858989
Southwest Library,"14097 Abercorn St, Savannah, GA 31419",,10:00 AM - 05:00 PM,,ho68194012,false,true,,,,poll46817600
Carl Rhodenizer Recreation Center,"3499 Rex Road, Rex, GA 30273",,08:00 AM - 05:00 PM,,ho82480782,false,true,,,,poll25665361
Clayton County Elections and Registration,"121 S. McDonough Street, Jonesboro, GA 30236",Second Floor,08:00 AM - 05:00 PM,,ho58853034,false,true,,,,poll11664156
South Clayton Recreation Center,"1837 McDonough Road, Hampton, GA 30228",,08:00 AM - 05:00 PM,,ho65994823,false,true,,,,poll74031220
Virginia Burton Gray Recreation Center,"1475 East Fayetteville Road, Riverdale, GA 30274",,08:00 AM - 05:00 PM,,ho92672522,false,true,,,,poll58154161
Lee Headquarters Library,"865 Battle Creek Road, Jonesboro, GA 30236",,09:00 AM - 04:00 PM,,ho11216092,false,true,,,,poll53383563
Morrow Municipal Complex,"1500 Morrow Road, Morrow, GA 30260",,09:00 AM - 04:00 PM,,ho34679867,false,true,,,,poll37495131
,"222 Pine Avenue, Albany, GA 31701",Room 220,08:30 AM - 05:00 PM,,ho58915398,false,true,,,,poll73441562
,"125 Pine Ave, Albany, GA 31701",,08:30 AM - 05:00 PM,,ho67427187,false,true,,,,poll37306650
Garden Lakes Baptist Church,"2200 Redmond Circle, Rome, GA 30165",,08:00 AM - 04:00 PM,,ho68042879,false,true,,,,poll13071602
Floyd County Administration Building,"12 E 4th Avenue, Rome, GA 30161","2nd floor, suite 206",08:00 AM - 05:00 PM,,ho85843056,false,true,,,,poll4651022
Rome Civic Center,"400 Civic Center Drive, Rome, GA 30161",,08:00 AM - 05:00 PM,,ho73552225,false,true,,,,poll4095356
Cumming City Hall,"100 Main St., Cumming, GA 30040",,08:00 AM - 06:00 PM,,ho11203954,false,true,,,,poll12605148
Hampton Park Library,"5345 Settingdown Rd, Cumming, GA 30041",,08:00 AM - 06:00 PM,,ho60065755,false,true,,,,poll99419529
Midway Park Community Building,"5100 Post Road, Cumming, GA 30040",,08:00 AM - 06:00 PM,,ho49571920,false,true,,,,poll37578982
Sharon Springs Park Community Building,"1950 Sharon Road, Cumming, GA 30041",,08:00 AM - 06:00 PM,,ho17333349,false,true,,,,poll52627475
Voter Registrations & Elections Office Forsyth County Administration Bldg,"110 East Main Street, Cumming, GA 30040",,08:00 AM - 04:30 PM,,ho27172681,false,true,,,,poll92878343
St. Simons Fire Station #2,"1929 Demere Road, St. Simmons, GA 31552",,08:00 AM - 05:00 PM,,ho80289537,false,true,,,,poll84261486
Board of Elections,"1815 Gloucester Street, Brunswick, GA 31520",Second Floor Office Park Building,08:00 AM - 05:00 PM,,ho71253161,false,true,,,,poll47462196
Paulding County Elections Office,"240 Constitution Blvd., Dallas, GA 30132",,08:00 AM - 05:00 PM,,ho76024481,false,true,,,,poll52285791
Mt. Tabor Park,"1550 East Paulding Drive, Dallas, GA 30157",,08:00 AM - 06:00 PM,,ho27114901,false,true,,,,poll64065256
Poplar Springs Baptist Church,"2056 Hiram Douglasville Hwy., Hiram, GA 30141",,08:00 AM - 06:00 PM,,ho43092691,false,true,,,,poll26296631
Burnt Hickory Park,"8650 Cartersville Highway, Dallas, GA 30132",,08:00 AM - 06:00 PM,,ho11754905,false,true,,,,poll77361917
Board of Elections,"535 Telfair Street, Augusta, GA 30901",,08:30 AM - 05:00 PM,,ho68947697,false,true,,,,poll64239183
Diamond Lakes Regional Park,"4335 Windsor Spring Road, Hephzibah, GA 30815",,09:00 AM - 04:00 PM,,ho69837714,false,true,,,,poll24442042
Henry H. Brigham Community Center,"2463 Golden Camp Road, Augusta, GA 30906",,09:00 AM - 04:00 PM,,ho26833329,false,true,,,,poll43978657
Warren Road Community Center,"300 Warren Road, Augusta, GA 30907",,09:00 AM - 04:00 PM,,ho99579105,false,true,,,,poll44526163
Macon-Bibb County Board of Elections,"2525 Pio Nono Avenue, Macon, GA 31206",Suite 1200,08:30 AM - 05:30 PM,,ho67530587,false,true,,,,poll37646092
Memorial Drive Plaza,"825 Memorial Drive, Griffin, GA 30224",,08:00 AM - 05:00 PM,,ho63244506,false,true,,,,poll64387429
Walker County Courthouse,"103 S. Duke St., Lafayette, GA 30728",Rm 110,08:30 AM - 04:30 PM,,ho42370933,false,true,,,,poll10101710
Georgia Northwestern Technical College,"265 Bicentennial Trail, Rock Spring, GA 30739",Building 500,09:00 AM - 04:00 PM,,ho33178213,false,true,,,,poll40875363
