name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
East Hernando Branch Library,"6457 Windmere Rd, Brooksville, FL 34602",,07:00 AM-07:00 PM,,ho83319237,false,true,,,,poll29229005
South Brooksville Community Center,"601 E Dr. Martin Luther King Blvd., Brooksville, FL 34601",,07:00 AM-07:00 PM,,ho87879572,false,true,,,,poll15558798
Spring Hill Branch Library,"9220 Spring Hill Dr, Spring Hill, FL 34608",,07:00 AM-07:00 PM,,ho29703286,false,true,,,,poll99934926
Supervisor of Elections Branch Office Forest Oaks,"7443 Forest Oaks Blvd, Spring Hill, FL 34606",,07:00 AM-07:00 PM,,ho51115910,false,true,,,,poll83486795
Avon Park City Hall Council Chbers,"123 E Pine St, Avon Park, FL 33825",,08:30 AM-06:00 PM,,ho5617773,false,true,,,,poll1794822
Kenilworth Operations Center,"4500 Kenilworth Blvd, Sebring, FL 33870",,08:30 AM-06:00 PM,,ho88165925,false,true,,,,poll33278917
Lake Placid Town Hall Council Chbers,"311 W Interlake Blvd, Lake Placid, FL 33852",,08:30 AM-06:00 PM,,ho30207222,false,true,,,,poll37621139
Holmes County Courthouse,"201 N. Oklahoma St., Suite 102, Bonifay, FL 32425",,07:00 AM-07:00 PM,,ho20514063,false,true,,,,poll81153422
Sebastian City Hall Council Chbers,"1225 Main Street, Sebastian, FL 32958",,08:00 AM-04:00 PM,,ho51798177,false,true,,,,poll62813891
Supervisor of Elections Office,"4375 43rd Avenue, Vero Beach, FL 32967",,08:00 AM-04:00 PM,,ho20479020,false,true,,,,poll62493858
Vero Beach Main Library,"1600 21st Street, Vero Beach, FL 32960",,08:00 AM-04:00 PM,,ho26519171,false,true,,,,poll61769818
Graceville City Hall,"5348 Cliff Street, Graceville, FL 32440",,08:00 AM-06:00 PM,,ho17378181,false,true,,,,poll35789186
Sneads City Hall,"2028 Third Avenue, Sneads, FL 32460",,08:00 AM-06:00 PM,,ho67937734,false,true,,,,poll55087006
Supervisor of Elections Office,"2851 Jefferson Street, Marianna, FL 32448",,08:00 AM-06:00 PM,,ho24180743,false,true,,,,poll61124016
Supervisor of Elections,"380 W Dogwood Street, Monticello, FL 32344",,08:30 AM-04:30 PM,,ho13466490,false,true,,,,poll84998114
Lafayette County Courthouse,"120 W Main St, Mayo, FL 32066",RM 129,08:30 AM-05:30 PM,,ho68975288,false,true,,,,poll58312759
Cagan Crossings Community Library,"16729 Cagan Oaks, Clermont, FL 34714",,09:00 AM-06:00 PM,,ho81056330,false,true,,,,poll89916382
