start_time,end_time,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,start_date,end_date,hours_open_id,id
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-24,2016-10-28,ho45449720,sch0001
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-31,2016-11-04,ho45449720,sch0002
08:00:00-08:00,17:00:00-08:00,false,,,2016-11-07,2016-11-07,ho45449720,sch0003
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-24,2016-10-28,ho68005799,sch0004
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-31,2016-11-04,ho68005799,sch0005
08:00:00-08:00,17:00:00-08:00,false,,,2016-11-07,2016-11-07,ho68005799,sch0006
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-24,2016-10-28,ho92860781,sch0007
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-31,2016-11-04,ho92860781,sch0008
08:00:00-08:00,17:00:00-08:00,false,,,2016-11-07,2016-11-07,ho92860781,sch0009
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-24,2016-10-28,ho43789896,sch0010
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-31,2016-11-04,ho43789896,sch0011
08:00:00-08:00,17:00:00-08:00,false,,,2016-11-07,2016-11-07,ho43789896,sch0012
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-24,2016-10-28,ho166316,sch0013
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-31,2016-11-04,ho166316,sch0014
08:00:00-08:00,17:00:00-08:00,false,,,2016-11-07,2016-11-07,ho166316,sch0015
08:00:00-08:00,12:00:00-08:00,false,,,2016-10-24,2016-10-28,ho91201946,sch0016
08:00:00-08:00,12:00:00-08:00,false,,,2016-10-31,2016-11-04,ho91201946,sch0017
08:00:00-08:00,12:00:00-08:00,false,,,2016-11-07,2016-11-07,ho91201946,sch0018
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-24,2016-10-28,ho80927970,sch0019
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-31,2016-11-04,ho80927970,sch0020
08:00:00-08:00,17:00:00-08:00,false,,,2016-11-07,2016-11-07,ho80927970,sch0021
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-24,2016-10-28,ho53422610,sch0022
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-31,2016-11-04,ho53422610,sch0023
08:00:00-08:00,17:00:00-08:00,false,,,2016-11-07,2016-11-07,ho53422610,sch0024
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-24,2016-10-28,ho54079126,sch0025
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-31,2016-11-04,ho54079126,sch0026
08:00:00-08:00,17:00:00-08:00,false,,,2016-11-07,2016-11-07,ho54079126,sch0027
08:00:00-08:00,16:30:00-08:00,false,,,2016-10-24,2016-10-28,ho87898484,sch0028
08:00:00-08:00,16:30:00-08:00,false,,,2016-10-31,2016-11-04,ho87898484,sch0029
08:00:00-08:00,16:30:00-08:00,false,,,2016-11-07,2016-11-07,ho87898484,sch0030
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-24,2016-10-28,ho79937983,sch0031
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-31,2016-11-04,ho79937983,sch0032
08:00:00-08:00,17:00:00-08:00,false,,,2016-11-07,2016-11-07,ho79937983,sch0033
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-24,2016-10-28,ho8000120,sch0034
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-31,2016-11-04,ho8000120,sch0035
08:00:00-08:00,17:00:00-08:00,false,,,2016-11-07,2016-11-07,ho8000120,sch0036
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-24,2016-10-28,ho54118296,sch0037
08:00:00-08:00,17:00:00-08:00,false,,,2016-10-31,2016-11-04,ho54118296,sch0038
08:00:00-08:00,17:00:00-08:00,false,,,2016-11-07,2016-11-07,ho54118296,sch0039
08:00:00-08:00,16:00:00-08:00,false,,,2016-10-24,2016-10-28,ho69084849,sch0040
08:00:00-08:00,16:00:00-08:00,false,,,2016-10-31,2016-11-04,ho69084849,sch0041
08:00:00-08:00,16:00:00-08:00,false,,,2016-11-07,2016-11-07,ho69084849,sch0042
08:00:00-08:00,16:30:00-08:00,false,,,2016-10-24,2016-10-28,ho61089697,sch0043
08:00:00-08:00,16:30:00-08:00,false,,,2016-10-31,2016-11-04,ho61089697,sch0044
08:00:00-08:00,16:30:00-08:00,false,,,2016-11-07,2016-11-07,ho61089697,sch0045
