address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"31 Exeter Road, Corinth, ME 04427",,07:30 AM-06:00 PM,,ho99772053,false,true,,,,poll92921993
"15 Upper Guinea Rd, Lebanon, ME 04027",,07:00 AM-05:00 PM,,ho69566529,false,true,,,,poll32861603
"79 Pomola Ave, Sorrento, ME 04677",,08:00 AM-12:00 PM,,ho18446928,false,true,,,,poll50720935
"36 School St Suite 1, Sherman, ME 04776",,08:00 AM-04:00 PM,,ho33601273,false,true,,,,poll51483806
"361 Hendricks Hill Road, Southport, ME 04576",,09:00 AM-01:00 PM,,ho17682868,false,true,,,,poll60162200
"5 Kennebec Street, Anson, ME 04911",,08:00 AM-04:00 PM,,ho60393231,false,true,,,,poll42474932
"1279 Clinton Ave, Benton, ME 04901",,09:00 AM-04:00 PM,,ho79803686,false,true,,,,poll92433214
"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-02:00 PM,,ho56241807,false,true,,,,poll25838179
"1 Town House Road, Brooksville, ME 04617",,09:00 AM-02:00 PM,,ho60805318,false,true,,,,poll85549272
"247 South Horseback Road, Burnham, ME 04922",,08:00 AM-04:00 PM,,ho87267674,false,true,,,,poll91516973
"1001 Carriage Rd, Carrabassett Valley, ME 04947",,08:00 AM-04:00 PM,,ho32722201,false,true,,,,poll61213605
"125 School Road, Charleston, ME 04422",,09:00 AM-01:30 PM,,ho98176693,false,true,,,,poll34524238
"59 Main Rd, Islesford, ME 04646",,09:00 AM-03:00 PM,,ho11137779,false,true,,,,poll41267649
"272 Crystal Rd., Crystal, ME 04747",,08:00 AM-04:00 PM,,ho79031418,false,true,,,,poll77128649
"290 Tuttle Road, Cumberland, ME 04021",,08:00 AM-05:00 PM,,ho3176224,false,true,,,,poll6221818
"35 South Main Street, Detroit, ME 04929",,08:30 AM-06:30 PM,,ho71369990,false,true,,,,poll60535247
"23 Main, Dexter, ME 04930",,08:30 AM-04:30 PM,,ho37285508,false,true,,,,poll40052874
"36 Devoe Brook Rd, Eagle Lake, ME 04739",,08:00 AM-04:30 PM,,ho66130998,false,true,,,,poll39710075
"32 Cutler Road, East Machias, ME 04630",,08:00 AM-04:00 PM,,ho15657695,false,true,,,,poll89191290
"53 Main Street, East Millinocket, ME 04430",,08:00 AM-04:00 PM,,ho46866996,false,true,,,,poll16039357
"809 Embden Pond Road, Embden, ME 04958",,08:00 AM-05:00 PM,,ho66367895,false,true,,,,poll18070736
"153 Farmington Falls Road, Farmington, ME 04938",,08:00 AM-05:00 PM,,ho86833541,false,true,,,,poll26035401
"6 Harbor Rd, Friendship, ME 04547",,09:00 AM-07:00 PM,,ho73999703,false,true,,,,poll91047828
"59 Main Street, Prospect Harbor, ME 04669",,08:00 AM-04:00 PM,,ho34977416,false,true,,,,poll70440363
"3 Water, Harmony, ME 04942",,08:00 AM-01:00 PM,,ho75350774,false,true,,,,poll65268586
"20 Front St, Harrison, ME 04040",,08:00 AM-04:30 PM,,ho13674201,false,true,,,,poll49089935
"1196 Main Street, Hartford, ME 04220",,10:00 AM-07:00 PM,,ho91069008,false,true,,,,poll15937205
"351 Paris Road, Hebron, ME 04238",,08:00 AM-04:30 PM,,ho1634053,false,true,,,,poll5507927
"68 Houlton Road, Island Falls, ME 04747",,08:00 AM-04:00 PM,,ho72013994,false,true,,,,poll43306380
"7 Water Street, Liberty, ME 04949",,09:00 AM-01:00 PM,,ho1078647,false,true,,,,poll55441837
"226 Wilsons Mills Road, Errol, ME 03579",,08:00 AM-12:00 PM,,ho23274070,false,true,,,,poll83373853
"36 Townhouse Road, Whitefield, ME 04353",,07:00 AM-03:00 PM,,ho94704602,false,true,,,,poll38147760
"6 Fowles Point Road, Westport Island, ME 04578",,12:00 PM-07:00 PM,,ho40389716,false,true,,,,poll52895857
"1157 Westmanland, Westmanland, ME 04783",,02:00 PM-07:00 PM,,ho16055257,false,true,,,,poll32040447
"492 Cooper Road, Alexander, ME 04694",,09:00 AM-02:00 PM,,ho13187086,false,true,,,,poll75759508
"1 Common Street, Waterville, ME 04901",,08:00 AM-05:00 PM,,ho65219036,false,true,,,,poll67109348
"23 Mill St, Weld, ME 04285",,08:00 AM-01:00 PM,,ho12126925,false,true,,,,poll15966773
"366 Valley Road, Waterford, ME 04088",,08:00 AM-04:30 PM,,ho77527020,false,true,,,,poll30332179
"175 Centre Road, Wales, ME 04280",,03:00 PM-07:00 PM,,ho29600187,false,true,,,,poll45478740
"112 Somerset Avenue, Pittsfield, ME 04967",,08:00 AM-05:00 PM,,ho21663044,false,true,,,,poll75486215
"15 Depot Street, Princeton, ME 04668",,08:00 AM-04:00 PM,,ho70832676,false,true,,,,poll85986199
"15 School Street, Rangeley, ME 04970",,08:00 AM-04:00 PM,,ho28928484,false,true,,,,poll87536204
"85 Union Street, Brunswick, ME 04011",,08:00 AM-04:30 PM,,ho45435824,false,true,,,,poll74986470
"34 Turner Street, Buckfield, ME 04220",,09:00 AM-05:00 PM,,ho14454386,false,true,,,,poll60658883
"1 Winthrop Street, Hallowell, ME 04347",,08:00 AM-05:00 PM,,ho55512529,false,true,,,,poll87185855
"106 Western Avenue, Hampden, ME 04444",,07:30 AM-07:00 PM,,ho33748460,false,true,,,,poll39587220
"18 Point Road, Hancock, ME 04640",,07:00 AM-11:00 AM,,ho31058127,false,true,,,,poll34068528
"21 Ferry Road, Hanover, ME 04237",,08:00 AM-04:00 PM,,ho75050135,false,true,,,,poll71297285
"1 Byron Village Road, Byron, ME 04275",,05:00 PM-08:00 PM,,ho8000013,false,true,,,,poll35622001
"11 Church St, Calais, ME 04619",,08:00 AM-05:00 PM,,ho29538076,false,true,,,,poll53212103
"263 Mountain Road, Harpswell, ME 04079",,08:30 AM-04:30 PM,,ho84386407,false,true,,,,poll84212264
"114 East Main Street, Harrington, ME 04643",,08:00 AM-05:00 PM,,ho48427528,false,true,,,,poll64591614
"21 Academy, Hartland, ME 04943",,08:00 AM-04:30 PM,,ho96948481,false,true,,,,poll88910538
"25 Allard Circle, Hiram, ME 04041",,09:00 AM-12:00 PM,,ho11390427,false,true,,,,poll53257292
"179 Hodgdon Mills Rd., Hodgdon, ME 04730",,08:00 AM-04:00 PM,,ho86101575,false,true,,,,poll30752931
"570 Main Rd, Holden, ME 04429",,08:00 AM-05:00 PM,,ho58926556,false,true,,,,poll70461695
"21 Water Street, Houlton, ME 04730",,07:30 AM-04:00 PM,,ho15685260,false,true,,,,poll64848979
"277 Main Street, Canaan, ME 04924",,08:00 AM-04:00 PM,,ho54144047,false,true,,,,poll74565372
"202 Ripley Rd., Cambridge, ME 04923",,08:00 AM-12:00 PM,,ho14591648,false,true,,,,poll13383445
"9 Staples Hill Road, Canton, ME 04221",,08:00 AM-12:00 PM,,ho89768899,false,true,,,,poll36573108
"320 Ocean House Road, Cape Elizabeth, ME 004107-2419",,07:30 AM-04:00 PM,,ho72271226,false,true,,,,poll58983848
"18 Central Street, Danforth, ME 04424",,08:00 AM-04:00 PM,,ho19620317,false,true,,,,poll30126991
"50 Main Street, Bucksport, ME 04416",,08:00 AM-04:30 PM,,ho18537797,false,true,,,,poll26906548
"1 Safety Lane, Carmel, ME 04419",,08:00 AM-05:00 PM,,ho66219964,false,true,,,,poll96158137
"703 A Carthage Road, Carthage, ME 04224",,09:00 AM-02:00 PM,,ho72445413,false,true,,,,poll72853711
"345 East Road, Bradford, ME 04410",,08:00 AM-04:00 PM,,ho17948134,false,true,,,,poll50921855
"67 Court, Castine, ME 04421",,08:00 AM-03:30 PM,,ho46052561,false,true,,,,poll69202013
"1025 Van Buren Rd., Caswell, ME 04750",,04:00 PM-06:00 PM,,ho19183322,false,true,,,,poll40846608
"48 Old County Rd, Pembroke, ME 04666",,12:00 PM-05:00 PM,,ho31747190,false,true,,,,poll51287310
"560 Togus Rd, Chelsea, ME 04330",,08:30 AM-04:30 PM,,ho22401921,false,true,,,,poll1541286
"Municipal Way, Cherryfield, ME 04622",,08:00 AM-04:00 PM,,ho30612896,false,true,,,,poll74476097
"43 South Chester Rd, Chester, ME 04457",,08:00 AM-04:00 PM,,ho81566809,false,true,,,,poll21623149
"409 Dutch Gap Road, Chesterville, ME 04938",,09:30 AM-04:30 PM,,ho51050549,false,true,,,,poll54890348
"571 Lakeview Drive, China, ME 04358",,07:30 AM-04:00 PM,,ho13061635,false,true,,,,poll70442676
"135 Airline Road, Clifton, ME 04428",,08:30 AM-04:00 PM,,ho73285679,false,true,,,,poll38768292
"8 Point Street, Columbia Falls, ME 04623",,08:00 AM-04:00 PM,,ho34432825,false,true,,,,poll71843529
"25 High Street, Caribou, ME 04736",,08:00 AM-04:30 PM,,ho45234463,false,true,,,,poll42204607
"789 Hammett Road, Enfield, ME 04493",,07:00 AM-05:00 PM,,ho12562032,false,true,,,,poll31647743
"17 Shadow Lane, Etna, ME 04434",,09:00 AM-04:00 PM,,ho60825408,false,true,,,,poll67203731
"88 Main St., Stratton, ME 04982",,08:00 AM-12:00 PM,,ho43252499,false,true,,,,poll57235004
"147 Bridgton Road, Sweden, ME 04040",,10:00 AM-06:00 PM,,ho39749396,false,true,,,,poll83373427
"125 Harbor Road, Swan'S Island, ME 04685",,12:00 PM-04:00 PM,,ho78748226,false,true,,,,poll3347627
"15 Silsby Hill Road, Aurora, ME 04408",,05:00 PM-07:00 PM,,ho73165402,false,true,,,,poll49573623
"16 Silsby Hill Road, Aurora, ME 04408",,05:00 PM-07:00 PM,,ho92972464,false,true,,,,poll5212350
"17 Silsby Hill Road, Aurora, ME 04408",,05:00 PM-07:00 PM,,ho96207606,false,true,,,,poll37507237
"2252 Airline Road, Crawford, ME 04694",,08:00 AM-04:00 PM,,ho992252,false,true,,,,poll43971640
"2253 Airline Road, Crawford, ME 04694",,08:00 AM-04:00 PM,,ho98344069,false,true,,,,poll55053569
"2254 Airline Road, Crawford, ME 04694",,08:00 AM-04:00 PM,,ho66130986,false,true,,,,poll23736104
"2255 Airline Road, Crawford, ME 04694",,08:00 AM-04:00 PM,,ho69227304,false,true,,,,poll84309595
"2256 Airline Road, Crawford, ME 04694",,08:00 AM-04:00 PM,,ho72939235,false,true,,,,poll99068990
"10 Crossroad, Garfield Plt, ME 04732",,09:00 AM-02:00 PM,,ho97810479,false,true,,,,poll8880418
"220 Main St, Greene, ME 04236",,08:00 AM-08:00 PM,,ho19046996,false,true,,,,poll56130523
"7 Minden Street, Greenville, ME 04441",,08:00 AM-04:00 PM,,ho52097626,false,true,,,,poll34625444
"778 Tucker Ridge Road, Webster Plt., ME 04487",,08:00 AM-04:30 PM,,ho48567951,false,true,,,,poll2443212
"493 Hope Rd, Lincolnville, ME 04849",,08:30 AM-05:00 PM,,ho96395313,false,true,,,,poll33415530
"328 St Thomas St Suite 101, Madawaska, ME 04756",,08:00 AM-04:00 PM,,ho23178410,false,true,,,,poll27965079
"726 Main Street, Meddybemps, ME 04657",,08:00 AM-04:00 PM,,ho45773478,false,true,,,,poll87804607
"859 Main St, Monmouth, ME 04259",,10:00 AM-06:00 PM,,ho36145492,false,true,,,,poll8491047
"15 Village Green Lane, Naples, ME 04055",,08:00 AM-04:00 PM,,ho95365587,false,true,,,,poll3198706
"800 Portage Road, Nashville Plantation, ME 04732",,04:00 PM-06:00 PM,,ho18970215,false,true,,,,poll44272344
"778 Tucker Ridge Road, Webster Plt., ME 04487",,08:00 AM-04:30 PM,,ho48567951,false,true,,,,poll85188826
"9 Winchester Way, Vanceboro, ME 04491",,08:00 AM-04:00 PM,,ho1715569,false,true,,,,poll6061769
"1525 Waltham Road, Waltham, ME 04605",,06:00 PM-08:00 PM,,ho62279198,false,true,,,,poll65741785
"778 Tucker Ridge Road, Webster Plt, ME 04487",,08:00 AM-04:30 PM,,ho28194204,false,true,,,,poll65637590
"133 Main Rd, Abbot, ME 04406",,09:00 AM-05:00 PM,,ho10588821,false,true,,,,poll45029585
"35 H Road, Acton, ME 04001",,09:00 AM-04:00 PM,,ho11577255,false,true,,,,poll83166654
"22 Main St, Albion, ME 04910",,08:00 AM-01:00 PM,,ho64033098,false,true,,,,poll57705325
"16 Saco Road, Alfred, ME 04002",,01:00 PM-07:00 PM,,ho26712785,false,true,,,,poll39024275
"1063 Allagash Road, Allagash, ME 04774",,08:00 AM-04:00 PM,,ho76599311,false,true,,,,poll66408875
"1568 Alna Road, Alna, ME 04535",,08:00 AM-12:00 PM,,ho32561816,false,true,,,,poll81212092
"3352 Bennoch Road, Alton, ME 04468",,10:00 AM-06:00 PM,,ho8124255,false,true,,,,poll96357893
"19 Stilman Road, Andover, ME 04216",,08:00 AM-01:00 PM,,ho55332110,false,true,,,,poll34298283
"102 No. Stagecoach Rd., Atkinson, ME 04426",,08:00 AM-04:00 PM,,ho82856067,false,true,,,,poll84061759
"60 Court Street, Suite 150, Auburn, ME 04210",,08:00 AM-04:30 PM,,ho17310153,false,true,,,,poll91646111
"2915 Sennebec Road, Appleton, ME 04862",,08:30 AM-01:30 PM,,ho56512286,false,true,,,,poll60487697
"1116 Rangeley Rd, Phillips, ME 04966",,12:30 PM-05:30 PM,,ho91123171,false,true,,,,poll61272311
"534 Pequawket Trail, West Baldwin, ME 04091",,08:00 AM-12:00 PM,,ho87464415,false,true,,,,poll46845609
"73 Harlow Street, Bangor, ME 04401",,08:00 AM-04:30 PM,,ho15849898,false,true,,,,poll53333963
"93 Cottage St Suite I, Barharbor, ME 04609",,08:00 AM-05:00 PM,,ho6687203,false,true,,,,poll92577503
"11 Big Pond Road, Beals, ME 04611",,08:00 AM-04:00 PM,,ho85949124,false,true,,,,poll42610485
"1951 State Hwy 193, Beddington, ME 04622",,08:00 AM-04:00 PM,,ho53340888,false,true,,,,poll14162748
"55 Front Street, Bath, ME 04530",,08:30 AM-04:30 PM,,ho19597636,false,true,,,,poll74025672
"795 Lily Bay Rd 101, Beaver Cove, ME 04441",,09:00 AM-01:30 PM,,ho8806116,false,true,,,,poll42436192
"131 Church Street, Belfast, ME 04915",,08:00 AM-05:00 PM,,ho36207407,false,true,,,,poll82447442
"6 Manchester Rd, Belgrade, ME 04917",,08:00 AM-04:30 PM,,ho94745343,false,true,,,,poll74615640
"245 Fenwick Road, Belmont, ME 04952",,06:00 PM-08:00 PM,,ho76643129,false,true,,,,poll94996938
"11 Sullivan Street, Berwick, ME 03901",,08:30 AM-11:00 AM,,ho16263574,false,true,,,,poll42020701
"129 Rogers Road, Troy, ME 04987",,09:00 AM-04:00 PM,,ho4921167,false,true,,,,poll44295837
"2655 Cutler Road, Cutler, ME 04626",,09:00 AM-04:30 PM,,ho91232146,false,true,,,,poll30729327
"1809 Caribou Road, New Canada, ME 04743",,08:00 AM-12:00 PM,,ho53101009,false,true,,,,poll24979696
"8 Levi Stewart Drive, Corinna, ME 04928",,08:00 AM-04:30 PM,,ho70836606,false,true,,,,poll80375702
"710 Stow Rd., Stonington, ME 04681",,02:00 PM-06:00 PM,,ho70819650,false,true,,,,poll73030483
"14 South Main Street, Strong, ME 04983",,08:30 AM-04:30 PM,,ho24564874,false,true,,,,poll46643545
"414 Station Rd, Stacyville, ME 04777",,08:00 AM-03:30 PM,,ho40210913,false,true,,,,poll7396684
"21 Katahdin St, Patten, ME 04765",,08:30 AM-04:30 PM,,ho94385289,false,true,,,,poll93654880
"2400 Hallowell Road, Litchfield, ME 04350",,08:30 AM-07:00 PM,,ho61678621,false,true,,,,poll66469576
"12 Readfield Rd, Manchester, ME 04351",,08:00 AM-02:00 PM,,ho1675666,false,true,,,,poll10845079
"21 Katahdin St, Patten, ME 04765",,08:30 AM-04:30 PM,,ho94385289,false,true,,,,poll9068950
"19 Main St., Bethel, ME 04217",,08:00 AM-05:00 PM,,ho78539095,false,true,,,,poll54919692
"205 Main Street, Biddeford, ME 04005",,08:00 AM-05:00 PM,,ho53275075,false,true,,,,poll6245197
"15 Depot St, Princeton, ME 04668",,08:00 AM-04:00 PM,,ho27374457,false,true,,,,poll94720897
"50 Cooper Road, Alexander, ME 04694",,08:30 AM-05:30 PM,,ho97844472,false,true,,,,poll68591384
"468 Limerick Rd, Arundel, ME 04046",,08:00 AM-04:30 PM,,ho34616885,false,true,,,,poll62509696
