election_administration_id,external_identifier_type,external_identifier_othertype,external_identifier_value,name,polling_location_ids,state_id,type,other_type,id
,ocd-id,,ocd-division/country:us/state:wi/county:adams/place:jackson,oxf0001,poll94078248,st55,other,,loc0001
,ocd-id,,ocd-division/country:us/state:wi/county:polk/place:lincoln,am0008,poll44449957,st55,other,,loc0008
,ocd-id,,ocd-division/country:us/state:wi/county:chippewa/place:edson,b0010,poll25109801,st55,other,,loc0010
,ocd-id,,ocd-division/country:us/state:wi/county:ozaukee/place:saukville,saukvi0012,poll91318571,st55,other,,loc0012
,ocd-id,,ocd-division/country:us/state:wi/county:dodge/place:shields,watert0014,poll75761098,st55,other,,loc0014
,ocd-id,,ocd-division/country:us/state:wi/county:adams/place:colburn,hanc0016,poll19761868,st55,other,,loc0016
,ocd-id,,ocd-division/country:us/state:wi/county:barron/place:vance_creek,re0017,poll57898663,st55,other,,loc0017
,ocd-id,,ocd-division/country:us/state:wi/county:ashland/place:sanborn,ashl0019,poll477738,st55,other,,loc0019
,ocd-id,,ocd-division/country:us/state:wi/place:elk_mound,elk_mo0021,poll75159080,st55,other,,loc0021
,ocd-id,,ocd-division/country:us/state:wi/place:bloomfield,pell_l0022,poll63963129,st55,other,,loc0022
,ocd-id,,ocd-division/country:us/state:wi/county:walworth/place:bloomfield,pell_l0023,poll24789861,st55,other,,loc0023
,ocd-id,,ocd-division/country:us/state:wi/county:walworth/place:sharon,sha0025,poll85711833,st55,other,,loc0025
,ocd-id,,ocd-division/country:us/state:wi/county:adams/place:new_haven,wisc_de0029,poll1965772,st55,other,,loc0029
,ocd-id,,ocd-division/country:us/state:wi/county:jackson/place:north_bend,melr0032,poll62241228,st55,other,,loc0032
,ocd-id,,ocd-division/country:us/state:wi/county:green/place:clarno,mon0034,poll9259311,st55,other,,loc0034
,ocd-id,,ocd-division/country:us/state:wi/county:green/place:jordan,arg0036,poll55955828,st55,other,,loc0036
,ocd-id,,ocd-division/country:us/state:wi/county:adams/place:preston,friends0040,poll46150807,st55,other,,loc0040
,ocd-id,,ocd-division/country:us/state:wi/county:monroe/place:angelo,spa0042,poll20707944,st55,other,,loc0042
,ocd-id,,ocd-division/country:us/state:wi/county:jackson/place:knapp,warr0044,poll76702373,st55,other,,loc0044
,ocd-id,,ocd-division/country:us/state:wi/county:adams/place:new_chester,grand_ma0046,poll93318449,st55,other,,loc0046
,ocd-id,,ocd-division/country:us/state:wi/county:monroe/place:oakdale,oakd0053,poll64243712,st55,other,,loc0053
,ocd-id,,ocd-division/country:us/state:wi/county:monroe/place:grant,warr0055,poll31660865,st55,other,,loc0055
,ocd-id,,ocd-division/country:us/state:wi/county:oconto/place:stiles,l0057,poll53899920,st55,other,,loc0057
,ocd-id,,ocd-division/country:us/state:wi/place:wyocena,wyoc0059,poll75279114,st55,other,,loc0059
,ocd-id,,ocd-division/country:us/state:wi/county:dane/place:perry,mount_ho0062,poll82993965,st55,other,,loc0062
,ocd-id,,ocd-division/country:us/state:wi/county:vernon/place:coon,wes0064,poll8676757,st55,other,,loc0064
,ocd-id,,ocd-division/country:us/state:wi/county:monroe/place:glendale,kend0069,poll29107874,st55,other,,loc0069
,ocd-id,,ocd-division/country:us/state:wi/county:crawford/place:scott,bosco0071,poll23399333,st55,other,,loc0071
,ocd-id,,ocd-division/country:us/state:wi/county:lafayette/place:seymour,shullsb0072,poll95390269,st55,other,,loc0072
,ocd-id,,ocd-division/country:us/state:wi/county:grant/place:marion,bosco0075,poll47573449,st55,other,,loc0075
,ocd-id,,ocd-division/country:us/state:wi/county:oneida/place:stella,rhinelan0081,poll89313773,st55,other,,loc0081
,ocd-id,,ocd-division/country:us/state:wi/county:jackson/place:franklin,tay0087,poll36209863,st55,other,,loc0087
,ocd-id,,ocd-division/country:us/state:wi/county:sheboygan/place:holland,cedar_gr0089,poll97034296,st55,other,,loc0089
,ocd-id,,ocd-division/country:us/state:wi/county:grant/place:woodman,wood0091,poll33163910,st55,other,,loc0091
,ocd-id,,ocd-division/country:us/state:wi/county:richland/place:sylvan,richland_0093,poll35684270,st55,other,,loc0093
,ocd-id,,ocd-division/country:us/state:wi/county:sauk/place:troy,sauk_c0098,poll56665130,st55,other,,loc0098
,ocd-id,,ocd-division/country:us/state:wi/county:adams/place:big_flats,arkd0102,poll57795792,st55,other,,loc0102
,ocd-id,,ocd-division/country:us/state:wi/county:juneau/place:clearfield,new_lis0107,poll47927410,st55,other,,loc0107
,ocd-id,,ocd-division/country:us/state:wi/county:richland/place:henrietta,richland_0109,poll13638772,st55,other,,loc0109
