name,adr_location_name,adr_1,adr_2,adr_3,city,state,zip,dirs,services,start_date,end_date,start_time,end_time,ev_id,locality_id,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
PLAQUEMINES,PLAQUEMINES PARISH GOVT. BLDG.,28028 HWY 23,,,PORT SULPHUR,LA,70083,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6043,2039,88,"28028 Hwy 23, Port Sulphur, LA 70083",,08:30 AM-06:00 PM,,ho87907166,FALSE,TRUE,,,,poll87907166
PLAQUEMINES,PLAQUEMINES PARISH GOVT. BLDG.,28028 HWY 23,,,PORT SULPHUR,LA,70083,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6043,2039,89,"28028 Hwy 23, Port Sulphur, LA 70083",,08:30 AM-06:00 PM,,ho87907166,FALSE,TRUE,,,,poll87907166
POINTE COUPEE,,211 EAST MAIN STREET,,,NEW ROADS,LA,70760,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6044,2039,90,"211 East Main Street, New Roads, LA 70760",,08:30 AM-06:00 PM,,ho17605811,FALSE,TRUE,,,,poll17605811
POINTE COUPEE,,211 EAST MAIN STREET,,,NEW ROADS,LA,70760,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6044,2039,91,"211 East Main Street, New Roads, LA 70760",,08:30 AM-06:00 PM,,ho17605811,FALSE,TRUE,,,,poll17605811
RAPIDES,RAPIDES PARISH COURTHOUSE,701 MURRAY ST.,,,ALEXANDRIA,LA,71301,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6045,2039,92,"701 Murray St., Alexandria, LA 71301",,08:30 AM-06:00 PM,,ho57702615,FALSE,TRUE,,,,poll57702615
RAPIDES,RAPIDES PARISH COURTHOUSE,701 MURRAY ST.,,,ALEXANDRIA,LA,71301,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6045,2039,93,"701 Murray St., Alexandria, LA 71301",,08:30 AM-06:00 PM,,ho57702615,FALSE,TRUE,,,,poll57702615
RED RIVER,RED RIVER PARISH COURTHOUSE,"615 E. CARROLL ST, #104",,,COUSHATTA,LA,71019,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6046,2039,94,"615 E. Carroll St, #104, Coushatta, LA 71019",,08:30 AM-06:00 PM,,ho25858079,FALSE,TRUE,,,,poll25858079
RED RIVER,RED RIVER PARISH COURTHOUSE,"615 E. CARROLL ST, #104",,,COUSHATTA,LA,71019,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6046,2039,95,"615 E. Carroll St, #104, Coushatta, LA 71019",,08:30 AM-06:00 PM,,ho25858079,FALSE,TRUE,,,,poll25858079
RICHLAND,,"708 JULIA ST., #B-102",,,RAYVILLE,LA,71269,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6047,2039,96,"708 Julia St., #B-102, Rayville, LA 71269",,08:30 AM-06:00 PM,,ho26593522,FALSE,TRUE,,,,poll26593522
RICHLAND,,"708 JULIA ST., #B-102",,,RAYVILLE,LA,71269,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6047,2039,97,"708 Julia St., #B-102, Rayville, LA 71269",,08:30 AM-06:00 PM,,ho26593522,FALSE,TRUE,,,,poll26593522
SABINE,,"400 CAPITOL ST., #107",,,MANY,LA,71449,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6048,2039,98,"400 Capitol St., #107, Many, LA 71449",,08:30 AM-06:00 PM,,ho40013590,FALSE,TRUE,,,,poll40013590
SABINE,,"400 CAPITOL ST., #107",,,MANY,LA,71449,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6048,2039,99,"400 Capitol St., #107, Many, LA 71449",,08:30 AM-06:00 PM,,ho40013590,FALSE,TRUE,,,,poll40013590
ST. BERNARD,ST BERNARD PARISH GOVERNMENT,8201 W. JUDGE PEREZ,,,CHALMETTE,LA,70043,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6049,2045,100,"8201 W. Judge Perez, Chalmette, LA 70043",,08:30 AM-06:00 PM,,ho87622948,FALSE,TRUE,,,,poll87622948
ST. BERNARD,ST BERNARD PARISH GOVERNMENT,8201 W. JUDGE PEREZ,,,CHALMETTE,LA,70043,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6049,2045,101,"8201 W. Judge Perez, Chalmette, LA 70043",,08:30 AM-06:00 PM,,ho87622948,FALSE,TRUE,,,,poll87622948
ST. CHARLES,,14564 RIVER ROAD,,,NEW SARPY,LA,70078,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6050,2046,102,"14564 River Road, New Sarpy, LA 70078",,08:30 AM-06:00 PM,,ho18417175,FALSE,TRUE,,,,poll18417175
ST. CHARLES,,14564 RIVER ROAD,,,NEW SARPY,LA,70078,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6050,2046,103,"14564 River Road, New Sarpy, LA 70078",,08:30 AM-06:00 PM,,ho18417175,FALSE,TRUE,,,,poll18417175
ST. CHARLES,,"COURTHOUSE, 15045 RIVER RD., #189",,,HAHNVILLE,LA,70057,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6051,2046,104,"Courthouse, 15045 River Rd., #189, Hahnville, LA 70057",,08:30 AM-06:00 PM,,ho43919732,FALSE,TRUE,,,,poll43919732
ST. CHARLES,,"COURTHOUSE, 15045 RIVER RD., #189",,,HAHNVILLE,LA,70057,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6051,2046,105,"Courthouse, 15045 River Rd., #189, Hahnville, LA 70057",,08:30 AM-06:00 PM,,ho43919732,FALSE,TRUE,,,,poll43919732
ST. HELENA,NFC BUILDING - 1ST FLOOR,48 KENDRICK STREET,,,GREENSBURG,LA,70441,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6052,2047,106,"48 Kendrick Street, Greensburg, LA 70441",,08:30 AM-06:00 PM,,ho58276420,FALSE,TRUE,,,,poll58276420
ST. HELENA,NFC BUILDING - 1ST FLOOR,48 KENDRICK STREET,,,GREENSBURG,LA,70441,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6052,2047,107,"48 Kendrick Street, Greensburg, LA 70441",,08:30 AM-06:00 PM,,ho58276420,FALSE,TRUE,,,,poll58276420
ST. JAMES,ST JAMES PARISH COURTHOUSE,"COURTHOUSE, 5800 LA 44",,,CONVENT,LA,70723,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6053,2048,108,"Courthouse, 5800 La 44, Convent, LA 70723",,08:30 AM-06:00 PM,,ho25653493,FALSE,TRUE,,,,poll25653493
ST. JAMES,ST JAMES PARISH COURTHOUSE,"COURTHOUSE, 5800 LA 44",,,CONVENT,LA,70723,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6053,2048,109,"Courthouse, 5800 La 44, Convent, LA 70723",,08:30 AM-06:00 PM,,ho25653493,FALSE,TRUE,,,,poll25653493
ST. JAMES,ST JAMES PARISH COURTHOUS ANNEX,2631 LA 20 WEST,,,VACHERIE,LA,70090,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6054,2048,110,"2631 La 20 West, Vacherie, LA 70090",,08:30 AM-06:00 PM,,ho8649043,FALSE,TRUE,,,,poll8649043
ST. JAMES,ST JAMES PARISH COURTHOUS ANNEX,2631 LA 20 WEST,,,VACHERIE,LA,70090,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6054,2048,111,"2631 La 20 West, Vacherie, LA 70090",,08:30 AM-06:00 PM,,ho8649043,FALSE,TRUE,,,,poll8649043
ST. JOHN THE BAPTIST,,1801 W. AIRLINE HWY.,,,LAPLACE,LA,70068,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6055,2049,112,"1801 W. Airline Hwy., Laplace, LA 70068",,08:30 AM-06:00 PM,,ho33001058,FALSE,TRUE,,,,poll33001058
ST. JOHN THE BAPTIST,,1801 W. AIRLINE HWY.,,,LAPLACE,LA,70068,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6055,2049,113,"1801 W. Airline Hwy., Laplace, LA 70068",,08:30 AM-06:00 PM,,ho33001058,FALSE,TRUE,,,,poll33001058
ST. JOHN THE BAPTIST,,2393 HWY. 18,,,EDGARD,LA,70049,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6056,2049,114,"2393 Hwy. 18, Edgard, LA 70049",,08:30 AM-06:00 PM,,ho1004778,FALSE,TRUE,,,,poll1004778
ST. JOHN THE BAPTIST,,2393 HWY. 18,,,EDGARD,LA,70049,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6056,2049,115,"2393 Hwy. 18, Edgard, LA 70049",,08:30 AM-06:00 PM,,ho1004778,FALSE,TRUE,,,,poll1004778
ST. LANDRY,COURTHOUSE,118 S. COURT ST.,,,OPELOUSAS,LA,70570,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6057,2050,116,"118 S. Court St., Opelousas, LA 70570",,08:30 AM-06:00 PM,,ho38995184,FALSE,TRUE,,,,poll38995184
ST. LANDRY,COURTHOUSE,118 S. COURT ST.,,,OPELOUSAS,LA,70570,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6057,2050,117,"118 S. Court St., Opelousas, LA 70570",,08:30 AM-06:00 PM,,ho38995184,FALSE,TRUE,,,,poll38995184
ST. MARTINVILLE,ST. MARTIN PARISH COURTHOUSE ANNEX,415 SAINT MARTIN STREET,,,ST MARTINVILLE,LA,70582,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6058,2051,118,"415 Saint Martin Street, St Martinville, LA 70582",,08:30 AM-06:00 PM,,ho45919216,FALSE,TRUE,,,,poll45919216
ST. MARTINVILLE,ST. MARTIN PARISH COURTHOUSE ANNEX,415 SAINT MARTIN STREET,,,ST MARTINVILLE,LA,70582,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6058,2051,119,"415 Saint Martin Street, St Martinville, LA 70582",,08:30 AM-06:00 PM,,ho45919216,FALSE,TRUE,,,,poll45919216
ST. MARY,ST MARY PARISH COURTHOUSE,"500 MAIN ST., STE. 301",,,FRANKLIN,LA,70538,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6060,2052,120,"500 Main St., Ste. 301, Franklin, LA 70538",,08:30 AM-06:00 PM,,ho24935262,FALSE,TRUE,,,,poll24935262
ST. MARY,ST MARY PARISH COURTHOUSE,"500 MAIN ST., STE. 301",,,FRANKLIN,LA,70538,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6060,2052,121,"500 Main St., Ste. 301, Franklin, LA 70538",,08:30 AM-06:00 PM,,ho24935262,FALSE,TRUE,,,,poll24935262
ST. TAMMANY,THE TOWERS BUILDING,"520 OLD SPANISH TRAIL, SUITE 4C",,,SLIDELL,LA,70458,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6061,2053,122,"520 Old Spanish Trail, Suite 4C, Slidell, LA 70458",,08:30 AM-06:00 PM,,ho12568363,FALSE,TRUE,,,,poll12568363
ST. TAMMANY,THE TOWERS BUILDING,"520 OLD SPANISH TRAIL, SUITE 4C",,,SLIDELL,LA,70458,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6061,2053,123,"520 Old Spanish Trail, Suite 4C, Slidell, LA 70458",,08:30 AM-06:00 PM,,ho12568363,FALSE,TRUE,,,,poll12568363
ST. TAMMANY,ST. TAMMANY JUSTICE CENTER PARKING GARAGE,601 N JEFFERSON AVE,,,COVINGTON,LA,70433,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6062,2053,124,"601 N Jefferson Ave, Covington, LA 70433",,08:30 AM-06:00 PM,,ho15945271,FALSE,TRUE,,,,poll15945271
ST. TAMMANY,ST. TAMMANY JUSTICE CENTER PARKING GARAGE,601 N JEFFERSON AVE,,,COVINGTON,LA,70433,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6062,2053,125,"601 N Jefferson Ave, Covington, LA 70433",,08:30 AM-06:00 PM,,ho15945271,FALSE,TRUE,,,,poll15945271
TANGIPAHOA,TANGIPAHOA PARISH COURTHOUSE,"110 N. BAY ST., #103",,,AMITE,LA,70422,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6063,2053,126,"110 N. Bay St., #103, Amite, LA 70422",,08:30 AM-06:00 PM,,ho35219206,FALSE,TRUE,,,,poll35219206
TANGIPAHOA,TANGIPAHOA PARISH COURTHOUSE,"110 N. BAY ST., #103",,,AMITE,LA,70422,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6063,2053,127,"110 N. Bay St., #103, Amite, LA 70422",,08:30 AM-06:00 PM,,ho35219206,FALSE,TRUE,,,,poll35219206
TANGIPAHOA,TANGIPAHOA SHERIFF'S OFFICE SUBSTATION,15475 CLUB DELUXE RD,,,HAMMOND,LA,70403,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6064,2053,128,"15475 Club Deluxe Rd, Hammond, LA 70403",,08:30 AM-06:00 PM,,ho21032336,FALSE,TRUE,,,,poll21032336
TANGIPAHOA,TANGIPAHOA SHERIFF'S OFFICE SUBSTATION,15475 CLUB DELUXE RD,,,HAMMOND,LA,70403,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6064,2053,129,"15475 Club Deluxe Rd, Hammond, LA 70403",,08:30 AM-06:00 PM,,ho21032336,FALSE,TRUE,,,,poll21032336
TENSAS,,203 HANCOCK ST.,,,ST JOSEPH,LA,71366,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6065,2053,130,"203 Hancock St., St Joseph, LA 71366",,08:30 AM-06:00 PM,,ho43929586,FALSE,TRUE,,,,poll43929586
TENSAS,,203 HANCOCK ST.,,,ST JOSEPH,LA,71366,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6065,2053,131,"203 Hancock St., St Joseph, LA 71366",,08:30 AM-06:00 PM,,ho43929586,FALSE,TRUE,,,,poll43929586
TERREBONNE,,"8026 MAIN STREET, SUITE 101",,,HOUMA,LA,70360,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6066,2053,132,"8026 Main Street, Suite 101, Houma, LA 70360",,08:30 AM-06:00 PM,,ho86086032,FALSE,TRUE,,,,poll86086032
TERREBONNE,,"8026 MAIN STREET, SUITE 101",,,HOUMA,LA,70360,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6066,2053,133,"8026 Main Street, Suite 101, Houma, LA 70360",,08:30 AM-06:00 PM,,ho86086032,FALSE,TRUE,,,,poll86086032
UNION,,303-C E. WATER ST,,,FARMERVILLE,LA,71241,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6067,2053,134,"303-C E. Water St, Farmerville, LA 71241",,08:30 AM-06:00 PM,,ho92303514,FALSE,TRUE,,,,poll92303514
UNION,,303-C E. WATER ST,,,FARMERVILLE,LA,71241,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6067,2053,135,"303-C E. Water St, Farmerville, LA 71241",,08:30 AM-06:00 PM,,ho92303514,FALSE,TRUE,,,,poll92303514
VERMILION,VERMILION PARISH COURTHOUSE,"100 N. STATE ST., #120",,,ABBEVILLE,LA,70510,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6068,2053,136,"100 N. State St., #120, Abbeville, LA 70510",,08:30 AM-06:00 PM,,ho94620749,FALSE,TRUE,,,,poll94620749
VERMILION,VERMILION PARISH COURTHOUSE,"100 N. STATE ST., #120",,,ABBEVILLE,LA,70510,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6068,2053,137,"100 N. State St., #120, Abbeville, LA 70510",,08:30 AM-06:00 PM,,ho94620749,FALSE,TRUE,,,,poll94620749
VERNON,,301 E. COURTHOUSE ST.,,,LEESVILLE,LA,71446,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6069,2053,138,"301 E. Courthouse St., Leesville, LA 71446",,08:30 AM-06:00 PM,,ho54190078,FALSE,TRUE,,,,poll54190078
VERNON,,301 E. COURTHOUSE ST.,,,LEESVILLE,LA,71446,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6069,2053,139,"301 E. Courthouse St., Leesville, LA 71446",,08:30 AM-06:00 PM,,ho54190078,FALSE,TRUE,,,,poll54190078
WASHINGTON,WASHINGTON PARSIH COURTHOUSE,900 WASHINGTON ST.,,,FRANKLINTON,LA,70438,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6070,2053,140,"900 Washington St., Franklinton, LA 70438",,08:30 AM-06:00 PM,,ho70848342,FALSE,TRUE,,,,poll70848342
WASHINGTON,WASHINGTON PARSIH COURTHOUSE,900 WASHINGTON ST.,,,FRANKLINTON,LA,70438,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6070,2053,141,"900 Washington St., Franklinton, LA 70438",,08:30 AM-06:00 PM,,ho70848342,FALSE,TRUE,,,,poll70848342
WEBSTER,WEBSTER PARISH COURTHOUSE,410 MAIN STREET,,,MINDEN,LA,71055,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6071,2053,142,"410 Main Street, Minden, LA 71055",,08:30 AM-06:00 PM,,ho44581467,FALSE,TRUE,,,,poll44581467
WEBSTER,WEBSTER PARISH COURTHOUSE,410 MAIN STREET,,,MINDEN,LA,71055,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6071,2053,143,"410 Main Street, Minden, LA 71055",,08:30 AM-06:00 PM,,ho44581467,FALSE,TRUE,,,,poll44581467
WEST BATON ROUGE,COURTHOUSE ANNEX BUILDING,"883 7TH STREET, SUITE A",,,PORT ALLEN,LA,70767,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6072,2053,144,"883 7Th Street, Suite A, Port Allen, LA 70767",,08:30 AM-06:00 PM,,ho81681721,FALSE,TRUE,,,,poll81681721
WEST BATON ROUGE,COURTHOUSE ANNEX BUILDING,"883 7TH STREET, SUITE A",,,PORT ALLEN,LA,70767,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6072,2053,145,"883 7Th Street, Suite A, Port Allen, LA 70767",,08:30 AM-06:00 PM,,ho81681721,FALSE,TRUE,,,,poll81681721
WEST CARROLL,WEST CARROLL PARISH COURTHOUSE,"305 E. MAIN ST., RM. 108",,,OAK GROVE,LA,71263,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6073,2053,146,"305 E. Main St., Rm. 108, Oak Grove, LA 71263",,08:30 AM-06:00 PM,,ho79350390,FALSE,TRUE,,,,poll79350390
WEST CARROLL,WEST CARROLL PARISH COURTHOUSE,"305 E. MAIN ST., RM. 108",,,OAK GROVE,LA,71263,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6073,2053,147,"305 E. Main St., Rm. 108, Oak Grove, LA 71263",,08:30 AM-06:00 PM,,ho79350390,FALSE,TRUE,,,,poll79350390
WEST FELICIANA,,5932 COMMERCE ST,,,ST FRANCISVILLE,LA,70775,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6074,2053,148,"5932 Commerce St, St Francisville, LA 70775",,08:30 AM-06:00 PM,,ho98056675,FALSE,TRUE,,,,poll98056675
WEST FELICIANA,,5932 COMMERCE ST,,,ST FRANCISVILLE,LA,70775,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6074,2053,149,"5932 Commerce St, St Francisville, LA 70775",,08:30 AM-06:00 PM,,ho98056675,FALSE,TRUE,,,,poll98056675
WINN,,"119 W. MAIN ST., #105",,,WINNFIELD,LA,71483,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6075,2053,150,"119 W. Main St., #105, Winnfield, LA 71483",,08:30 AM-06:00 PM,,ho86023506,FALSE,TRUE,,,,poll86023506
WINN,,"119 W. MAIN ST., #105",,,WINNFIELD,LA,71483,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6075,2053,151,"119 W. Main St., #105, Winnfield, LA 71483",,08:30 AM-06:00 PM,,ho86023506,FALSE,TRUE,,,,poll86023506
ORLEANS,ALGIERS COURTHOUSE,"225 MORGAN ST,  RM#105",,,NEW ORLEANS,LA,70114,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6079,2053,152,"225 Morgan St,  Rm#105, New Orleans, LA 70114",,08:30 AM-06:00 PM,,ho28027483,FALSE,TRUE,,,,poll28027483
ORLEANS,ALGIERS COURTHOUSE,"225 MORGAN ST,  RM#105",,,NEW ORLEANS,LA,70114,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6079,2053,153,"225 Morgan St,  Rm#105, New Orleans, LA 70114",,08:30 AM-06:00 PM,,ho28027483,FALSE,TRUE,,,,poll28027483
EAST BATON ROUGE,LOUISIANA STATE ARCHIVES BLDG,3851 ESSEN LANE,,,BATON ROUGE,LA,70809,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6080,2053,154,"3851 Essen Lane, Baton Rouge, LA 70809",,08:30 AM-06:00 PM,,ho38988771,FALSE,TRUE,,,,poll38988771
EAST BATON ROUGE,LOUISIANA STATE ARCHIVES BLDG,3851 ESSEN LANE,,,BATON ROUGE,LA,70809,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6080,2053,155,"3851 Essen Lane, Baton Rouge, LA 70809",,08:30 AM-06:00 PM,,ho38988771,FALSE,TRUE,,,,poll38988771
CALCASIEU,WEST CALCASIEU BUSINESS CENTER,500 A N. HUNTINGTON ST,,,SULPHUR,LA,70663,BLDG B,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6081,2053,156,"500 A N. Huntington St, Sulphur, LA 70663",BLDG B,08:30 AM-06:00 PM,,ho18871850,FALSE,TRUE,,,,poll18871850
CALCASIEU,WEST CALCASIEU BUSINESS CENTER,500 A N. HUNTINGTON ST,,,SULPHUR,LA,70663,BLDG B,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6081,2053,157,"500 A N. Huntington St, Sulphur, LA 70663",BLDG B,08:30 AM-06:00 PM,,ho18871850,FALSE,TRUE,,,,poll18871850
WASHINGTON,NORTHSORE TECHNICAL COLLEGE  ( VO-TECH ),1710 SULLIVAN DRIVE,,,BOGALUSA,LA,70427,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6082,2053,158,"1710 Sullivan Drive, Bogalusa, LA 70427",,08:30 AM-06:00 PM,,ho58773341,FALSE,TRUE,,,,poll58773341
WASHINGTON,NORTHSORE TECHNICAL COLLEGE  ( VO-TECH ),1710 SULLIVAN DRIVE,,,BOGALUSA,LA,70427,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6082,2053,159,"1710 Sullivan Drive, Bogalusa, LA 70427",,08:30 AM-06:00 PM,,ho58773341,FALSE,TRUE,,,,poll58773341
OUACHITA,WEST OUACHITA SENIOR CENTER,1800 N 7TH STREET,,,WEST MONROE,LA,71291,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6083,2053,160,"1800 N 7Th Street, West Monroe, LA 71291",,08:30 AM-06:00 PM,,ho6833997,FALSE,TRUE,,,,poll6833997
ORLEANS,,VOTING MACHINE WAREHOUSE,,,NEW ORLEANS,LA,70127,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6084,2053,161,"Voting Machine Warehouse, New Orleans, LA 70127",,08:30 AM-06:00 PM,,ho64867148,FALSE,TRUE,,,,poll64867148
ORLEANS,,VOTING MACHINE WAREHOUSE,,,NEW ORLEANS,LA,70127,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6084,2053,162,"Voting Machine Warehouse, New Orleans, LA 70127",,08:30 AM-06:00 PM,,ho64867148,FALSE,TRUE,,,,poll64867148
CALCASIEU,MOSS BLUFF LIBRARY,261 PARISH RD,,,MOSS BLUFF,LA,70611,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6088,2053,163,"261 Parish Rd, Moss Bluff, LA 70611",,08:30 AM-06:00 PM,,ho41048699,FALSE,TRUE,,,,poll41048699
WEBSTER,,101 MACHEN DRIVE,,,SPRINGHILL,LA,71075,,,10/26/16,10/28/16,08:30:00 - 05:00,18:00:00 - 05:00,6095,2053,164,"101 Machen Drive, Springhill, LA 71075",,08:30 AM-06:00 PM,,ho77707070,FALSE,TRUE,,,,poll77707070
WEBSTER,,101 MACHEN DRIVE,,,SPRINGHILL,LA,71075,,,10/31/16,10/31/16,08:30:00 - 05:00,18:00:00 - 05:00,6095,2053,165,"101 Machen Drive, Springhill, LA 71075",,08:30 AM-06:00 PM,,ho77707070,FALSE,TRUE,,,,poll77707070
ST. MARY,ST. MARTIN PARISH WATER DISTRICT #1 BUILDING,1073 TOWER TANK RD,,,MORGAN CITY,LA,70380,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6096,2053,166,"1073 Tower Tank Rd, Morgan City, LA 70380",,08:30 AM-06:00 PM,,ho74471183,FALSE,TRUE,,,,poll74471183
ST. MARY,ST. MARTIN PARISH WATER DISTRICT #1 BUILDING,1073 TOWER TANK RD,,,MORGAN CITY,LA,70380,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6096,2053,167,"1073 Tower Tank Rd, Morgan City, LA 70380",,08:30 AM-06:00 PM,,ho74471183,FALSE,TRUE,,,,poll74471183
PLAQUEMINES,BELLE CHASSE LIBRARY,8442 HWY 23,,,BELLE CHASSE,LA,70037,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6097,2053,168,"8442 Hwy 23, Belle Chasse, LA 70037",,08:30 AM-06:00 PM,,ho56075471,FALSE,TRUE,,,,poll56075471
PLAQUEMINES,REV PERCY M. GRIFFIN COMMUNITY CENTER,15577 HWY 39,,,DAVANT,LA,70040,,,10/29/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6098,2053,169,"15577 Hwy 39, Davant, LA 70040",,08:30 AM-06:00 PM,,ho36152083,FALSE,TRUE,,,,poll36152083
JEFFERSON,,408 MINOR ST,,,KENNER,LA,70062,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,6099,2053,170,"408 Minor St, Kenner, LA 70062",,08:30 AM-06:00 PM,,ho61252182,FALSE,TRUE,,,,poll61252182
JEFFERSON,,408 MINOR ST,,,KENNER,LA,70062,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,6099,2053,171,"408 Minor St, Kenner, LA 70062",,08:30 AM-06:00 PM,,ho61252182,FALSE,TRUE,,,,poll61252182
JEFFERSON,GRAND ISLE COMMUNITY CENTER,3811 HIGHWAY 1,,,GRAND ISLE,LA,70358,,,10/31/16,10/31/16,10:00:00 - 05:00,12:00:00 - 05:00,60100,2053,172,"3811 Highway 1, Grand Isle, LA 70358",,10:00 AM-12:00 PM,,ho42402312,FALSE,TRUE,,,,poll42402312
