address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"568  Nw Court Circle, Crowley, LA 70526",,08:30 AM-06:00 PM,,ho68766526,false,true,,,,poll68766526
"105 N Fifth St, Oberlin, LA 70655",,08:30 AM-06:00 PM,,ho7156515,false,true,,,,poll7156515
"828 S Irma Blvd, Gonzales, LA 70737",Rm 205,08:30 AM-06:00 PM,,ho91751003,false,true,,,,poll91751003
"300 Houmas St, Donaldsonville, LA 70346",,08:30 AM-06:00 PM,,ho25076442,false,true,,,,poll25076442
"4809 Highway 1, Napoleonville, LA 70390",,08:30 AM-06:00 PM,,ho59949654,false,true,,,,poll59949654
"312 N Main, Marksville, LA 71351",Suite E,08:30 AM-06:00 PM,,ho57144884,false,true,,,,poll57144884
"204 S Stewart, Deridder, LA 70634",,08:30 AM-06:00 PM,,ho21788516,false,true,,,,poll21788516
"100 Courthouse Dr, Arcadia, LA 71001","Ste. 1400, (200 GAP FARM RD)",08:30 AM-06:00 PM,,ho15591197,false,true,,,,poll15591197
"204 Burt Blvd, Benton, LA 71006",Second Floor,08:30 AM-06:00 PM,,ho14138297,false,true,,,,poll14138297
"525 Marshall, Shreveport, LA 71101",Suite 103,08:30 AM-06:00 PM,,ho76167733,false,true,,,,poll76167733
"1000 Ryan St, Lake Charles, LA 70601",Room 7,08:30 AM-06:00 PM,,ho93824081,false,true,,,,poll93824081
"201 Main St., Columbia, LA 71418",Suite 4,08:30 AM-06:00 PM,,ho23242953,false,true,,,,poll23242953
"148 Smith Circle, Cameron, LA 70631",,08:30 AM-06:00 PM,,ho78500355,false,true,,,,poll78500355
"301 Bushley St, Harrisonburg, LA 71340",Room 103,08:30 AM-06:00 PM,,ho67373376,false,true,,,,poll67373376
"507 W. Main St, Homer, LA 71040",Ste 1,08:30 AM-06:00 PM,,ho60772044,false,true,,,,poll60772044
"4001 Carter St., Vidalia, LA 71373",Suite K,08:30 AM-06:00 PM,,ho10246169,false,true,,,,poll10246169
