address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"945 N Temple Ave, Starke, FL 32091",,09:00 AM-06:00 PM,,ho62068433,false,true,,,,poll11740564
"2650 Sistrunk Boulevard, Fort Lauderdale, FL 33306",NW 6th Street,07:00 AM-07:00 PM,,ho83868424,false,true,,,,poll77083548
"3200 N. Federal Highway, Fort Lauderdale, FL 33306",North or Northwest Entrance,07:00 AM-07:00 PM,,ho29669764,false,true,,,,poll69576050
"4600 SW 82nd Avenue, Davie, FL 33328",,07:00 AM-07:00 PM,,ho48277210,false,true,,,,poll71645915
"1801 NE 6th Street, Pompano Beach, FL 33060",,07:00 AM-07:00 PM,,ho91074001,false,true,,,,poll19055751
"1350 E. Sunrise Boulevard, Room 130, Fort Lauderdale, FL 33304",,07:00 AM-07:00 PM,,ho43121966,false,true,,,,poll70876634
"410 SE 3rd Street, Hallandale Beach, FL 33009",,07:00 AM-07:00 PM,,ho9408296,false,true,,,,poll85491923
"2600 Hollywood Boulevard, Hollywood, FL 33020",,07:00 AM-07:00 PM,,ho61013155,false,true,,,,poll86499863
"2050 Civic Center Place, Mirar, FL 33025",,07:00 AM-07:00 PM,,ho74995603,false,true,,,,poll46158170
"1100 Coconut Creek Boulevard, Coconut Creek, FL 33066",,07:00 AM-07:00 PM,,ho21835488,false,true,,,,poll69271563
"3151 University Drive, Coral Springs, FL 33065",,07:00 AM-07:00 PM,,ho50100311,false,true,,,,poll90493361
"445 SW 2nd Street, Deerfield Beach, FL 33441",,07:00 AM-07:00 PM,,ho6904692,false,true,,,,poll25774202
"10559 Trails End, Parkland, FL 33076",,07:00 AM-07:00 PM,,ho69437325,false,true,,,,poll56571915
"7300 S. Pines Blvd., Pembroke Pines, FL 33024",,07:00 AM-07:00 PM,,ho11453183,false,true,,,,poll99563328
"16835 Sheridan Street, Pembroke Pines, FL 33331",,07:00 AM-07:00 PM,,ho63431643,false,true,,,,poll77372362
"10650 W. Oakland Park Boulevard, Sunrise, FL 33351",,07:00 AM-07:00 PM,,ho39758327,false,true,,,,poll78041137
"8701 W. Commercial Boulevard, Tarac, FL 33321",,07:00 AM-07:00 PM,,ho30645721,false,true,,,,poll70176067
"4205 Bonaventure Boulevard, Weston, FL 33332",,07:00 AM-07:00 PM,,ho41395222,false,true,,,,poll30158741
"8601 W. Broward Boulevard, Plantation, FL 33324",,07:00 AM-07:00 PM,,ho96820528,false,true,,,,poll241436
"2020 Wilton Drive, Wilton Manors, FL 33305",,07:00 AM-07:00 PM,,ho91318497,false,true,,,,poll96045614
"520 Martin Luther King Boulevard, Pompano Beach, FL 33060",,07:00 AM-07:00 PM,,ho93959880,false,true,,,,poll42917116
"1519 NW 40th Avenue, Lauderhill, FL 33313",,07:00 AM-07:00 PM,,ho78345219,false,true,,,,poll92174351
"226 Taylor St, Punta Gorda, FL 33950",2nd Floor,07:00 AM-07:00 PM,,ho93134271,false,true,,,,poll69323350
"2050 Forrest Nelson Blvd., Port Charlotte, FL 33952",,07:00 AM-07:00 PM,,ho21986274,false,true,,,,poll48135880
"6868 San Casa Dr., Englewood, FL 34224",,07:00 AM-07:00 PM,,ho92100522,false,true,,,,poll98828533
"7973 Old Middleburg Rd S, Jacksonville, FL",,07:00 AM-07:00 PM,,ho53307945,false,true,,,,poll41457958
"600 3rd St, Neptune Beach, FL 32266",,07:00 AM-07:00 PM,,ho90128629,false,true,,,,poll14708935
"1755 Edgewood Ave W, Jacksonville, FL",,07:00 AM-07:00 PM,,ho84322472,false,true,,,,poll67594749
"910 W 44th St, Jacksonville, FL",,07:00 AM-07:00 PM,,ho11153687,false,true,,,,poll75608003
"1826 Dunn Ave, Jacksonville, FL",,07:00 AM-07:00 PM,,ho16855339,false,true,,,,poll24943955
"5130 Soutel Dr, Jacksonville, FL",,07:00 AM-07:00 PM,,ho65487476,false,true,,,,poll45498622
"3330 Kori Rd, Jacksonville, FL",,07:00 AM-07:00 PM,,ho63487152,false,true,,,,poll61101217
"918 Edgewood Ave S, Jacksonville, FL",,07:00 AM-07:00 PM,,ho77053621,false,true,,,,poll7964299
"12215 Sago Ave, Jacksonville, FL",,07:00 AM-07:00 PM,,ho17300548,false,true,,,,poll4630908
"13295 Beach Blvd, Jacksonville, FL",,07:00 AM-07:00 PM,,ho85387082,false,true,,,,poll76990263
"9900 Regency Square Blvd, Jacksonville, FL",,07:00 AM-07:00 PM,,ho8628790,false,true,,,,poll2771598
"1513 LaSalle St, Jacksonville, FL",,07:00 AM-07:00 PM,,ho38144021,false,true,,,,poll88587357
"10599 Deerwood Park Blvd, Jacksonville, FL",,07:00 AM-07:00 PM,,ho98780541,false,true,,,,poll69820957
"12125 San Jose Blvd, Jacksonville, FL",,07:00 AM-07:00 PM,,ho91546622,false,true,,,,poll53236038
