election_administration_id,external_identifier_type,external_identifier_othertype,external_identifier_value,name,polling_location_ids,state_id,type,other_type,id
,ocd-id,,ocd-division/country:us/state:ga/county:glynn,glynn_cou0047,poll84261486 poll54083393,st13,other,,loc0047
,ocd-id,,ocd-division/country:us/state:ga/county:grady,grady_cou0048,poll20412609,st13,other,,loc0048
,ocd-id,,ocd-division/country:us/state:ga/county:greene,greene_coun0049,poll45201751,st13,other,,loc0049
,ocd-id,,ocd-division/country:us/state:ga/county:gwinnett,gwinnett_cou0050,poll98697426 poll1778812 poll85982932 poll29520276 poll34086253 poll90333266 poll68858828 poll56638738,st13,other,,loc0050
,ocd-id,,ocd-division/country:us/state:ga/county:habersham,habersham_cou0051,poll56552370 poll6904393 poll33467878,st13,other,,loc0051
,ocd-id,,ocd-division/country:us/state:ga/county:hall,hall_cou0052,poll3030848 poll52793448 poll30867045 poll22952178,st13,other,,loc0052
,ocd-id,,ocd-division/country:us/state:ga/county:haralson,haralson_coun0053,poll87611000,st13,other,,loc0053
,ocd-id,,ocd-division/country:us/state:ga/county:harris,harris_cou0054,poll81300959,st13,other,,loc0054
,ocd-id,,ocd-division/country:us/state:ga/county:heard,heard_cou0055,poll46766972,st13,other,,loc0055
,ocd-id,,ocd-division/country:us/state:ga/county:henry,henry_cou0056,poll37142935 poll44103572 poll85017476 poll77161415 poll78872136,st13,other,,loc0056
,ocd-id,,ocd-division/country:us/state:ga/county:houston,houston_cou0057,poll60032512 poll83448343 poll17770398,st13,other,,loc0057
,ocd-id,,ocd-division/country:us/state:ga/county:irwin,irwin_cou0058,poll41622970,st13,other,,loc0058
,ocd-id,,ocd-division/country:us/state:ga/county:jasper,jasper_cou0059,poll54153206,st13,other,,loc0059
,ocd-id,,ocd-division/country:us/state:ga/county:jefferson,jefferson_cou0060,poll83438537,st13,other,,loc0060
,ocd-id,,ocd-division/country:us/state:ga/county:jones,jones_cou0061,poll30665528,st13,other,,loc0061
,ocd-id,,ocd-division/country:us/state:ga/county:lamar,lamar_cou0062,poll66110516,st13,other,,loc0062
,ocd-id,,ocd-division/country:us/state:ga/county:laurens,laurens_cou0063,poll21204022,st13,other,,loc0063
,ocd-id,,ocd-division/country:us/state:ga/county:lee,lee_cou0064,poll32308210,st13,other,,loc0064
,ocd-id,,ocd-division/country:us/state:ga/county:lincoln,lincoln_cou0065,poll32186081,st13,other,,loc0065
,ocd-id,,ocd-division/country:us/state:ga/county:lowndes,lowndes_cou0066,poll15438315,st13,other,,loc0066
,ocd-id,,ocd-division/country:us/state:ga/county:lumpkin,lumpkin_cou0067,poll93470420,st13,other,,loc0067
,ocd-id,,ocd-division/country:us/state:ga/county:madison,madison_cou0068,poll61901973,st13,other,,loc0068
,ocd-id,,ocd-division/country:us/state:ga/county:mcduffle,mcduffle_cou0069,poll99131237 poll27120112,st13,other,,loc0069
,ocd-id,,ocd-division/country:us/state:ga/county:mcintosh,mcintosh_cou0070,poll42078748,st13,other,,loc0070
,ocd-id,,ocd-division/country:us/state:ga/county:meriwether,meriwether_cou0071,poll60068656,st13,other,,loc0071
,ocd-id,,ocd-division/country:us/state:ga/county:monroe,monroe_coun0072,poll51516038,st13,other,,loc0072
,ocd-id,,ocd-division/country:us/state:ga/county:montgomery,montgomery_coun0073,poll63137385,st13,other,,loc0073
,ocd-id,,ocd-division/country:us/state:ga/county:morgan,morgan_cou0074,poll47268952,st13,other,,loc0074
,ocd-id,,ocd-division/country:us/state:ga/county:murray,murray_cou0075,poll4192298,st13,other,,loc0075
,ocd-id,,ocd-division/country:us/state:ga/county:muscogee,muscogee_cou0076,poll19560848,st13,other,,loc0076
,ocd-id,,ocd-division/country:us/state:ga/county:newton,newton_cou0077,poll19088362 poll25795951,st13,other,,loc0077
,ocd-id,,ocd-division/country:us/state:ga/county:oconee,oconee_cou0078,poll12877610,st13,other,,loc0078
,ocd-id,,ocd-division/country:us/state:ga/county:oglethorpe,oglethorpe_cou0079,poll71412535,st13,other,,loc0079
,ocd-id,,ocd-division/country:us/state:ga/county:paulding,paulding_cou0080,poll26296631 poll77361917 poll52285791 poll64065256,st13,other,,loc0080
,ocd-id,,ocd-division/country:us/state:ga/county:peach,peach_coun0081,poll7926830 poll66029046,st13,other,,loc0081
,ocd-id,,ocd-division/country:us/state:ga/county:pike,pike_coun0082,poll78390708,st13,other,,loc0082
