ocd-division,County,Location Name,Address 1,Address 2,City,State,Zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change
ocd-division/country:us/state:ia/county:cedar,Cedar County,,400 Cedar St,,Tipton,IA,52772,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cedar,Cedar County,,400 Cedar St,,Tipton,IA,52772,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cedar,Cedar County,,400 Cedar St,,Tipton,IA,52772,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cedar,Cedar County,,400 Cedar St,,Tipton,IA,52772,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cedar,Cedar County,,400 Cedar St,,Tipton,IA,52772,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cedar,Cedar County,,400 Cedar St,,Tipton,IA,52772,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cerro_gordo,Cerro Gordo County,,220 N. Washington Ave.,,Mason City,IA,50401,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cerro_gordo,Cerro Gordo County,,220 N. Washington Ave.,,Mason City,IA,50401,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cerro_gordo,Cerro Gordo County,,220 N. Washington Ave.,,Mason City,IA,50401,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cerro_gordo,Cerro Gordo County,,220 N. Washington Ave.,,Mason City,IA,50401,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cerro_gordo,Cerro Gordo County,,220 N. Washington Ave.,,Mason City,IA,50401,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cerro_gordo,Cerro Gordo County,,220 N. Washington Ave.,,Mason City,IA,50401,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cerro_gordo,Cerro Gordo County,,220 N. Washington Ave.,,Mason City,IA,50401,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cerro_gordo,Cerro Gordo County,,220 N. Washington Ave.,,Mason City,IA,50401,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cerro_gordo,Cerro Gordo County,,220 N. Washington Ave.,,Mason City,IA,50401,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cherokee,Cherokee County,,520 W. Main,,Cherokee,IA,51012,08:00:00 - 05:00,16:40:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cherokee,Cherokee County,,520 W. Main,,Cherokee,IA,51012,08:00:00 - 05:00,16:40:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cherokee,Cherokee County,,520 W. Main,,Cherokee,IA,51012,08:00:00 - 05:00,16:40:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cherokee,Cherokee County,,520 W. Main,,Cherokee,IA,51012,08:00:00 - 05:00,16:40:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cherokee,Cherokee County,,520 W. Main,,Cherokee,IA,51012,08:00:00 - 05:00,16:40:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cherokee,Cherokee County,,520 W. Main,,Cherokee,IA,51012,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cherokee,Cherokee County,,520 W. Main,,Cherokee,IA,51012,08:00:00 - 05:00,16:40:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cherokee,Cherokee County,,520 W. Main,,Cherokee,IA,51012,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:cherokee,Cherokee County,,520 W. Main,,Cherokee,IA,51012,08:00:00 - 06:00,16:40:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:chickasaw,Chickasaw County,,8 E. Prospect,,New Hampton,IA,50659,08:30:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:chickasaw,Chickasaw County,,8 E. Prospect,,New Hampton,IA,50659,08:30:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:chickasaw,Chickasaw County,,8 E. Prospect,,New Hampton,IA,50659,08:30:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:chickasaw,Chickasaw County,,8 E. Prospect,,New Hampton,IA,50659,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:chickasaw,Chickasaw County,,8 E. Prospect,,New Hampton,IA,50659,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:chickasaw,Chickasaw County,,8 E. Prospect,,New Hampton,IA,50659,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:chickasaw,Chickasaw County,,8 E. Prospect,,New Hampton,IA,50659,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:chickasaw,Chickasaw County,,8 E. Prospect,,New Hampton,IA,50659,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:chickasaw,Chickasaw County,,8 E. Prospect,,New Hampton,IA,50659,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clarke,Clarke County,,100 S. Main,,Osceola,IA,50213,08:30:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clarke,Clarke County,,100 S. Main,,Osceola,IA,50213,08:30:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clarke,Clarke County,,100 S. Main,,Osceola,IA,50213,08:30:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clarke,Clarke County,,100 S. Main,,Osceola,IA,50213,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clarke,Clarke County,,100 S. Main,,Osceola,IA,50213,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clarke,Clarke County,,100 S. Main,,Osceola,IA,50213,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clarke,Clarke County,,100 S. Main,,Osceola,IA,50213,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clarke,Clarke County,,100 S. Main,,Osceola,IA,50213,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clarke,Clarke County,,100 S. Main,,Osceola,IA,50213,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clay,Clay County,County Admn. Bldg.,300 W. 4th St.,Ste 4,Spencer,IA,51301,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clay,Clay County,County Admn. Bldg.,300 W. 4th St.,Ste 4,Spencer,IA,51301,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clay,Clay County,County Admn. Bldg.,300 W. 4th St.,Ste 4,Spencer,IA,51301,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clay,Clay County,County Admn. Bldg.,300 W. 4th St.,Ste 4,Spencer,IA,51301,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clay,Clay County,County Admn. Bldg.,300 W. 4th St.,Ste 4,Spencer,IA,51301,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clay,Clay County,County Admn. Bldg.,300 W. 4th St.,Ste 4,Spencer,IA,51301,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clay,Clay County,County Admn. Bldg.,300 W. 4th St.,Ste 4,Spencer,IA,51301,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clay,Clay County,County Admn. Bldg.,300 W. 4th St.,Ste 4,Spencer,IA,51301,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clay,Clay County,County Admn. Bldg.,300 W. 4th St.,Ste 4,Spencer,IA,51301,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clayton,Clayton County,,111 High St. NE,,Elkader,IA,52043,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clayton,Clayton County,,111 High St. NE,,Elkader,IA,52043,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clayton,Clayton County,,111 High St. NE,,Elkader,IA,52043,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clayton,Clayton County,,111 High St. NE,,Elkader,IA,52043,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clayton,Clayton County,,111 High St. NE,,Elkader,IA,52043,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clayton,Clayton County,,111 High St. NE,,Elkader,IA,52043,08:00:00 - 05:00,16:30:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clayton,Clayton County,,111 High St. NE,,Elkader,IA,52043,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clayton,Clayton County,,111 High St. NE,,Elkader,IA,52043,08:00:00 - 05:00,16:30:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clayton,Clayton County,,111 High St. NE,,Elkader,IA,52043,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clinton,Clinton County,,1900 N. 3rd St,,Clinton,IA,52732,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clinton,Clinton County,,1900 N. 3rd St,,Clinton,IA,52732,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clinton,Clinton County,,1900 N. 3rd St,,Clinton,IA,52732,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clinton,Clinton County,,1900 N. 3rd St,,Clinton,IA,52732,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clinton,Clinton County,,1900 N. 3rd St,,Clinton,IA,52732,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clinton,Clinton County,,1900 N. 3rd St,,Clinton,IA,52732,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clinton,Clinton County,,1900 N. 3rd St,,Clinton,IA,52732,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clinton,Clinton County,,1900 N. 3rd St,,Clinton,IA,52732,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:clinton,Clinton County,,1900 N. 3rd St,,Clinton,IA,52732,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:crawford,Crawford County,,1202 Broadway,Ste 5,Denison,IA,51442,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:crawford,Crawford County,,1202 Broadway,Ste 5,Denison,IA,51442,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:crawford,Crawford County,,1202 Broadway,Ste 5,Denison,IA,51442,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:crawford,Crawford County,,1202 Broadway,Ste 5,Denison,IA,51442,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:crawford,Crawford County,,1202 Broadway,Ste 5,Denison,IA,51442,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:crawford,Crawford County,,1202 Broadway,Ste 5,Denison,IA,51442,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:crawford,Crawford County,,1202 Broadway,Ste 5,Denison,IA,51442,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:crawford,Crawford County,,1202 Broadway,Ste 5,Denison,IA,51442,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:crawford,Crawford County,,1202 Broadway,Ste 5,Denison,IA,51442,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dallas,Dallas County,,210 N 10th St,,Adel,IA,50003,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dallas,Dallas County,,210 N 10th St,,Adel,IA,50003,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dallas,Dallas County,,210 N 10th St,,Adel,IA,50003,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dallas,Dallas County,,210 N 10th St,,Adel,IA,50003,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dallas,Dallas County,,210 N 10th St,,Adel,IA,50003,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dallas,Dallas County,,210 N 10th St,,Adel,IA,50003,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dallas,Dallas County,,210 N 10th St,,Adel,IA,50003,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dallas,Dallas County,,210 N 10th St,,Adel,IA,50003,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dallas,Dallas County,,210 N 10th St,,Adel,IA,50003,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:davis,Davis County,,100 Courthouse Square,Ste 2,Bloomfield,IA,52537,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:davis,Davis County,,100 Courthouse Square,Ste 2,Bloomfield,IA,52537,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:davis,Davis County,,100 Courthouse Square,Ste 2,Bloomfield,IA,52537,08:00:00 - 05:00,16:00:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:davis,Davis County,,100 Courthouse Square,Ste 2,Bloomfield,IA,52537,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:davis,Davis County,,100 Courthouse Square,Ste 2,Bloomfield,IA,52537,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:davis,Davis County,,100 Courthouse Square,Ste 2,Bloomfield,IA,52537,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:davis,Davis County,,100 Courthouse Square,Ste 2,Bloomfield,IA,52537,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:davis,Davis County,,100 Courthouse Square,Ste 2,Bloomfield,IA,52537,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:davis,Davis County,,100 Courthouse Square,Ste 2,Bloomfield,IA,52537,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:decatur,Decatur County,,207 N. Main St,,Leon,IA,50144,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:decatur,Decatur County,,207 N. Main St,,Leon,IA,50144,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:decatur,Decatur County,,207 N. Main St,,Leon,IA,50144,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:decatur,Decatur County,,207 N. Main St,,Leon,IA,50144,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:decatur,Decatur County,,207 N. Main St,,Leon,IA,50144,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:decatur,Decatur County,,207 N. Main St,,Leon,IA,50144,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:decatur,Decatur County,,207 N. Main St,,Leon,IA,50144,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:decatur,Decatur County,,207 N. Main St,,Leon,IA,50144,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:decatur,Decatur County,,207 N. Main St,,Leon,IA,50144,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:delaware,Delaware County,,301 E. Main St,Room 210,Manchester,IA,52057,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:delaware,Delaware County,,301 E. Main St,Room 210,Manchester,IA,52057,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:delaware,Delaware County,,301 E. Main St,Room 210,Manchester,IA,52057,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:delaware,Delaware County,,301 E. Main St,Room 210,Manchester,IA,52057,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:delaware,Delaware County,,301 E. Main St,Room 210,Manchester,IA,52057,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:delaware,Delaware County,,301 E. Main St,Room 210,Manchester,IA,52057,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:delaware,Delaware County,,301 E. Main St,Room 210,Manchester,IA,52057,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:delaware,Delaware County,,301 E. Main St,Room 210,Manchester,IA,52057,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:delaware,Delaware County,,301 E. Main St,Room 210,Manchester,IA,52057,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:des_moines,Des Moines County,,513 N. Main,Ste 203,Burlington,IA,52601,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:des_moines,Des Moines County,,513 N. Main,Ste 203,Burlington,IA,52601,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:des_moines,Des Moines County,,513 N. Main,Ste 203,Burlington,IA,52601,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:des_moines,Des Moines County,,513 N. Main,Ste 203,Burlington,IA,52601,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:des_moines,Des Moines County,,513 N. Main,Ste 203,Burlington,IA,52601,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:des_moines,Des Moines County,,513 N. Main,Ste 203,Burlington,IA,52601,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:des_moines,Des Moines County,,513 N. Main,Ste 203,Burlington,IA,52601,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dickinson,Dickinson County,,1802 Hill Avenue,Ste 1400,Spirit Lake,IA,51360,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dickinson,Dickinson County,,1802 Hill Avenue,Ste 1400,Spirit Lake,IA,51360,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dickinson,Dickinson County,,1802 Hill Avenue,Ste 1400,Spirit Lake,IA,51360,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dickinson,Dickinson County,,1802 Hill Avenue,Ste 1400,Spirit Lake,IA,51360,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dickinson,Dickinson County,,1802 Hill Avenue,Ste 1400,Spirit Lake,IA,51360,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dickinson,Dickinson County,,1802 Hill Avenue,Ste 1400,Spirit Lake,IA,51360,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dickinson,Dickinson County,,1802 Hill Avenue,Ste 1400,Spirit Lake,IA,51360,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dickinson,Dickinson County,,1802 Hill Avenue,Ste 1400,Spirit Lake,IA,51360,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dickinson,Dickinson County,,1802 Hill Avenue,Ste 1400,Spirit Lake,IA,51360,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dubuque,Dubuque County,,720 Central Avenue,,Dubuque,IA,52001,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dubuque,Dubuque County,,720 Central Avenue,,Dubuque,IA,52001,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dubuque,Dubuque County,,720 Central Avenue,,Dubuque,IA,52001,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,FALSE,FALSE,FALSE
ocd-division/country:us/state:ia/county:dubuque,Dubuque County,,720 Central Avenue,,Dubuque,IA,52001,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE
