address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"401 N Main St, Plankinton, SD 57368",,08:00 AM-04:30 PM,,ho88017211,false,true,,,,poll56064814
"450 3rd St. SW Ste. 201, Huron, SD 57350",,08:00 AM-05:00 PM,,ho10283989,false,true,,,,poll85245650
"202 Main St., Martin, SD 57551",,08:00 AM-04:30 PM,,ho99602215,false,true,,,,poll25369937
"300 W. 18th Ave., Tyndall, SD 57066",,08:00 AM-04:30 PM,,ho77675093,false,true,,,,poll25943541
"520 Third St Ste. 100, Brookings, SD 57006",,08:00 AM-05:00 PM,,ho56491884,false,true,,,,poll70985769
"25 Market St Ste 1, Aberdeen, SD 57401",,08:00 AM-05:00 PM,,ho28316302,false,true,,,,poll96423012
"300 South Courtland 3rd Floor, Chamberlain, SD 57325",,08:00 AM-05:00 PM,,ho19480704,false,true,,,,poll80445745
"839 5th Ave., Belle Fourche, SD 57717",,08:00 AM-05:00 PM,,ho64861556,false,true,,,,poll40066420
"111 2nd Street NE, Mound City, SD 57646",,08:00 AM-04:30 PM,,ho45665851,false,true,,,,poll75983125
"400 E Main St, Lake Andes, SD 57356",,08:00 AM-04:30 PM,,ho66320576,false,true,,,,poll6134743
"200 Commercial Street 2nd Floor, Clark, SD 57225",,01:00 PM-05:00 PM,,ho98024055,false,true,,,,poll38723438
"211 W. Main St Ste 200, Vermillion, SD 57069",,08:00 AM-05:00 PM,,ho32333472,false,true,,,,poll79287579
"14 1st Ave SE, Watertown, SD 57201",,08:00 AM-05:00 PM,,ho39548437,false,true,,,,poll31688708
"108 E. 1st Street, McIntosh, SD 57641",,01:00 PM-05:00 PM,,ho97560181,false,true,,,,poll42773809
"420 Mount Rushmore Rd., Custer, SD 57730",,08:00 AM-05:00 PM,,ho85171265,false,true,,,,poll92814124
"200 E 4th St 1st Floor, Mitchell, SD 57301",,08:00 AM-05:00 PM,,ho41369210,false,true,,,,poll63965181
"711 W. 1st St Ste. 204, Webster, SD 57274",,08:00 AM-05:00 PM,,ho36726099,false,true,,,,poll63928592
"408 4th St W 2nd Floor, Clear Lake, SD 57226",,08:00 AM-05:00 PM,,ho97110654,false,true,,,,poll55764331
"710 C Street, Timber Lake, SD 57656",,01:00 PM-05:00 PM,,ho56984472,false,true,,,,poll1445300
"706 Braddock St., Armour, SD 57313",,12:30 PM-04:30 PM,,ho34187022,false,true,,,,poll86869040
"210 2nd Ave., Ipswich, SD 57451",,01:00 PM-05:00 PM,,ho57752823,false,true,,,,poll5969754
"906 N. River Street, Hot Springs, SD 57747",,08:00 AM-05:00 PM,,ho94649375,false,true,,,,poll42726289
"110 9th Ave. South, Faulkton, SD 57438",,01:00 PM-05:00 PM,,ho29481979,false,true,,,,poll41867456
