name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
City Hall,"133 William St., New Bedford, MA 02740",,08:00 AM - 04:00 PM,,ho23013466,false,true,,,,poll81849883
Wilks Branch Library,"1911 Acushnet Ave., New Bedford, MA 02746",,01:00 PM - 07:00 PM,,ho58878996,false,true,,,,poll9127513
Howland Green Library,"3 Rodney French Blvd., New Bedford, MA 02744",,01:00 PM - 07:00 PM,,ho8419135,false,true,,,,poll78191391
New Braintree Town Hall,"20 Memorial Drive, New Braintree, MA 01531",,07:00 PM - 09:00 PM,,ho30298250,false,true,,,,poll64768892
Town Of New Marlborough ,"807 Mill River Southfield Rd, New Marlborough, MA 01244",,08:00 AM - 04:00 PM,,ho33134591,false,true,,,,poll31063510
Town Hall,"12 Kent Way, Newbury, MA 01922",,08:00 AM - 04:00 PM,,ho78823729,false,true,,,,poll51684631
Newburyport,"60 Pleasant Street, Newburyport, MA 01950",,08:00 AM - 04:00 PM,,ho2154950,false,true,,,,poll52218660
Newton City Hall,"1000 Commonwealth Avenue, Newton, MA 02459",,08:30 AM - 08:00 PM,,ho10866693,false,true,,,,poll17460780
Coleman House,"677 Winchester Street, Newton, MA 02459",,01:00 PM - 04:00 PM,,ho33437559,false,true,,,,poll93154835
Lasell Village,"120 Seminary Ave, Newton, MA 02466",,10:00 AM - 12:00 PM,,ho60547394,false,true,,,,poll67860762
Falls At Cordingly Dam,"2300 Washington Street, Newton, MA 02462",,01:30 PM - 03:30 PM,,ho73552721,false,true,,,,poll88032793
Golda Meir House,"160 Stanton Ave #1, Newton, MA 02466",,01:00 PM - 04:00 PM,,ho70822064,false,true,,,,poll89025218
Newton South High School,"140 Brandeis Rd, Newton, MA 02459",,12:00 PM - 05:00 PM,,ho49898535,false,true,,,,poll59546545
Newton North High School,"457 Walnut St, Newton, MA 02460",,12:00 PM - 05:00 PM,,ho45625755,false,true,,,,poll13261979
Evans Park,"430 Centre St, Newton, MA 02458",,09:00 AM - 12:00 PM,,ho42775987,false,true,,,,poll15652564
