name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Board of Elections Building,"1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-05:00 PM,,ho67328530,false,true,,,,poll69691099
City Government Center,"One Government Center, Ste 300, Toledo, OH 43604",,08:00 AM-05:00 PM,,ho51000511,false,true,,,,poll90491198
Board of Elections Building,"1423 State Route 38 SE, London, OH 43140",,08:00 AM-05:00 PM,,ho24429168,false,true,,,,poll80670718
City Hall,"345 Oak Hill Ave., Entrance A, Youngstown, OH 44502",,08:00 AM-05:00 PM,,ho58925978,false,true,,,,poll36286189
,"222 W. Center St., Marion, OH 43302",,08:00 AM-05:00 PM,,ho36178498,false,true,,,,poll13040841
,"3800 Stonegate Drive, Ste C, Medina, OH 44256",,08:00 AM-05:00 PM,,ho23801373,false,true,,,,poll32506174
,"113 E. Memorial Dr., Ste 1, Pomeroy, OH 45769",,08:00 AM-05:00 PM,,ho73222949,false,true,,,,poll60780657
,"101 N. Main St., Room 107, Celina, OH 45822",,08:00 AM-05:00 PM,,ho74629254,false,true,,,,poll98804094
Courthouse,"215 W. Main St., Troy, OH 45373",,08:00 AM-05:00 PM,,ho14687776,false,true,,,,poll27701711
,"117 North Main Street, Ste 12, Woodsfield, OH 43793",,08:00 AM-05:00 PM,,ho66272913,false,true,,,,poll42791294
,"451 W. Third St., Dayton, OH 45422",,08:00 AM-05:00 PM,,ho55094627,false,true,,,,poll70649184
,"155 E. Main St., Room 157, McConnelsville, OH 43756",,08:00 AM-05:00 PM,,ho50616411,false,true,,,,poll64782181
,"619 W. Marion Rd., Room 146, Mt. Gilead, OH 43338",,08:00 AM-05:00 PM,,ho94686119,false,true,,,,poll91886243
,"205 N. Seventh St., Zanesville, OH 43701",,08:00 AM-05:00 PM,,ho75883539,false,true,,,,poll48053228
,"140 Courthouse, Caldwell, OH 43724",,08:00 AM-05:00 PM,,ho44858368,false,true,,,,poll78657526
,"8444 W. State Route 163, Ste 101, Oak Harbor, OH 43449",,08:00 AM-05:00 PM,,ho50789044,false,true,,,,poll44894957
,"105 E. Perry St., Paulding, OH 45879",,08:00 AM-05:00 PM,,ho290996,false,true,,,,poll15750737
,"121 W. Brown St., Ste B, New Lexington, OH 43764",,08:00 AM-05:00 PM,,ho54476338,false,true,,,,poll45985319
,"141 W. Main St., Ste 800, Circleville, OH 43113",,08:00 AM-05:00 PM,,ho12061917,false,true,,,,poll48673687
,"230 Waverly Plaza, Ste 1100, Waverly, OH 45690",,08:00 AM-05:00 PM,,ho91579881,false,true,,,,poll73170302
,"449 S. Meridian St., Room 101, Ravenna, OH 44266",,08:00 AM-05:00 PM,,ho85223752,false,true,,,,poll90429400
Courthouse,"101 E. Main St., Eaton, OH 45320",,08:00 AM-05:00 PM,,ho73936816,false,true,,,,poll46727846
,"575 Ottawa-Glandorf Road, Ste 2, Ottawa, OH 45875",,08:00 AM-05:00 PM,,ho82638346,false,true,,,,poll43784308
,"1495 W. Longview Ave., Ste 101, Mansfield, OH 44906",,08:00 AM-05:00 PM,,ho83861329,false,true,,,,poll79790315
,"475 Western Ave., Ste D, Chillicothe, OH 45601",,08:00 AM-05:00 PM,,ho76350165,false,true,,,,poll77609198
,"2020 Countryside Dr., Fremont, OH 43420",,08:00 AM-05:00 PM,,ho99694854,false,true,,,,poll51539653
,"602 Seventh St., Room 105, Portsmouth, OH 45662",,08:00 AM-05:00 PM,,ho4251577,false,true,,,,poll67120079
,"71 S. Washington St., Ste 1101, Tiffin, OH 44883",,08:00 AM-05:00 PM,,ho9167070,false,true,,,,poll23115457
,"230 E. Court St., Sidney, OH 45365",,08:00 AM-05:00 PM,,ho3699521,false,true,,,,poll72974737
,"3525 Regent Ave. NE, Canton, OH 44705",,08:00 AM-05:00 PM,,ho44262780,false,true,,,,poll71026013
,"500 Grant St., Akron, OH 44311",,08:00 AM-05:00 PM,,ho67257484,false,true,,,,poll12417593
,"2947 Youngstown Rd. SE, Warren, OH 44484",,08:00 AM-05:00 PM,,ho98383237,false,true,,,,poll65513288
Courthouse Square,"101 E. High Ave., New Philadelphia, OH 44663",,08:00 AM-05:00 PM,,ho13364403,false,true,,,,poll96486127
,"835 East 5th St., Ste A, Marysville, OH 43040",,08:00 AM-05:00 PM,,ho91093381,false,true,,,,poll61083957
County Annex,"120 E. Main St., Van Wert, OH 45891",,08:00 AM-05:00 PM,,ho49867941,false,true,,,,poll4701212
Community Building,"31935 SR 93, McArthur, OH 45651",,08:00 AM-05:00 PM,,ho1704388,false,true,,,,poll39651935
,"520 Justice Dr., Lebanon, OH 45036",,08:00 AM-05:00 PM,,ho4025551,false,true,,,,poll57056933
,"204 Davis Ave., Ste B, Marietta, OH 45750",,08:00 AM-05:00 PM,,ho71194178,false,true,,,,poll79670892
,"200 Vanover St., Ste 1, Wooster, OH 44691",,08:00 AM-05:00 PM,,ho68310199,false,true,,,,poll72698354
,"1425 E. High St., Ste 104, Bryan, OH 43506",,08:00 AM-05:00 PM,,ho21844209,false,true,,,,poll92304830
,"1 Courthouse Sq., Bowling Green, OH 43402",,08:00 AM-05:00 PM,,ho40513589,false,true,,,,poll98729968
,"109 S. Sandusky Ave., Room 12, Upper Sandusky, OH 43351",,08:00 AM-05:00 PM,,ho82452587,false,true,,,,poll81978503
