address_line,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"W387 State Road 35-54, Fountain City, WI 54629-7219",,,ho90316199,false,true,,,,poll90316199
"22615 County Highway C, Cornucopia, WI 54827",08:00 AM-05:00 PM,,ho9592283,false,true,,,,poll9592283
"220 S Main Street, Big Falls, WI 54926",,,ho31373004,false,true,,,,poll31373004
"6114 County Hwy T, Chippewa Falls, WI 54729",11:00 AM-07:00 PM,,ho86398305,false,true,,,,poll86398305
"E8391 1330th Avenue, New Auburn, WI 54757",05:30 PM-07:00 PM,,ho71877466,false,true,,,,poll71877466
"145th Avenue, Turtle Lake, WI 54889",05:00 PM-07:00 PM,,ho53388318,false,true,,,,poll53388318
"13034 30th Ave, Chippewa Falls, WI 54729",08:00 AM-01:00 PM,,ho45716424,false,true,,,,poll45716424
"S5555 Green Meadow Rd., Fall Creek, WI 54742",,,ho643542,false,true,,,,poll643542
"N8150 County Road DG, Colfax, WI 54730",,,ho22382749,false,true,,,,poll22382749
"130 E. Elm St., New Auburn, WI 54757",09:00 AM-04:00 PM,,ho5422685,false,true,,,,poll5422685
"22111 270th Street, Cornell, WI 54732",,,ho44230212,false,true,,,,poll44230212
"20165 Cty Trunk Z, Cornell, WI 54732",08:00 AM-07:00 PM,,ho74264172,false,true,,,,poll74264172
"2245 County Road T, Deer Park, WI 54007",,,ho5309058,false,true,,,,poll5309058
"W8178 Dove Rd, Willard, WI 54493",,,ho61652515,false,true,,,,poll61652515
"99 75th St, Clear Lake, WI 54005",,,ho76798334,false,true,,,,poll76798334
"15208 S State Road 35, Dairyland, WI 54830-9033",09:00 AM-11:00 AM,,ho76908881,false,true,,,,poll76908881
"W6058 490th Ave, Ellsworth, WI 54011-3000",,,ho84163477,false,true,,,,poll84163477
"E4391 State Road 72, Menomonie, WI 54751",09:00 AM-05:00 PM,,ho75728878,false,true,,,,poll75728878
"W24152 Starwood Ln, Independence, WI 54747-9067",,,ho38190232,false,true,,,,poll38190232
"1602 County Rd G, Coloma, WI 54930",,,ho81396477,false,true,,,,poll81396477
"3147 3rd Ave N, Frederic, WI 54837-4213",,,ho7233038,false,true,,,,poll7233038
"127 Apache L., Plainfield, WI 54966",,,ho7528633,false,true,,,,poll7528633
"6105 Point Drive, Rhinelander, WI 54501",09:00 AM-05:00 PM,,ho86415377,false,true,,,,poll86415377
"4197 River Rd, Rhinelander, WI 54501-8381",,,ho61111816,false,true,,,,poll61111816
"11037 E US Highway 2 Box 243, Maple, WI 54854-9013",09:00 AM-06:00 PM,,ho6817354,false,true,,,,poll6817354
"2763 S State Rd. 13, Maple, WI 54854",01:00 PM-06:00 PM,,ho59755470,false,true,,,,poll59755470
"3196 S Poplar River Rd, Poplar, WI 54864-9253",,,ho60278147,false,true,,,,poll60278147
"7184 Laura Ln, Almond, WI 54909",,,ho82824697,false,true,,,,poll82824697
"66225 Hughes Town Hall Rd, Iron River, WI 54847-4815",,,ho82958728,false,true,,,,poll82958728
"7316 S County Road S, Lake Nebagamon, WI 54849-9153",09:00 AM-06:00 PM,,ho6956212,false,true,,,,poll6956212
"2125 E State St, Superior, WI 54880-8145",12:00 PM-04:00 PM,,ho49368600,false,true,,,,poll49368600
"N1217 Railroad St, Lublin, WI 54162",,,ho73492,false,true,,,,poll73492
"W8493 East Parkview Rd, Ladysmith, WI 54848",08:00 AM-07:00 PM,,ho25104726,false,true,,,,poll25104726
"W9015 770th Ave, River Falls, WI 54022-4325",,,ho17426973,false,true,,,,poll17426973
"W2096 County Road CC, Maiden Rock, WI 54750",,,ho89420708,false,true,,,,poll89420708
"383 Main St, Birnamwood, WI 54414-8522",08:00 AM-05:00 PM,,ho88948714,false,true,,,,poll88948714
"N3002 St Hwy 22, Clintonville, WI 54929",,,ho33066129,false,true,,,,poll33066129
"2301 Town Hall Rd, Eagle River, WI 54521",,,ho7100101,false,true,,,,poll7100101
"13361 State Road 48, Grantsburg, WI 54840",,,ho52528540,false,true,,,,poll52528540
"22200 County Rd Y, Grantsburg, WI 54840-7547",,,ho17636571,false,true,,,,poll17636571
"13808 Anderson Rd, Grantsburg, WI 54840-7547",,,ho29498911,false,true,,,,poll29498911
"1876 US Highway 63 Box 757, Comstock, WI 54826-9525",,,ho77152630,false,true,,,,poll77152630
"1925 Long Lake Lane, Comstock, WI 54826",,,ho97707164,false,true,,,,poll97707164
"2333 Forrest St, Monico, WI 54501-7723",,,ho1800152,false,true,,,,poll1800152
"N13745 Town Hall Rd, Fairchild, WI 54741-8804",,,ho29332596,false,true,,,,poll29332596
"16155 5th Ln, Athens, WI 54411-9112",08:00 AM-07:00 PM,,ho92658020,false,true,,,,poll92658020
"E2301 State Road 29, Menomonie, WI 54751-5202",09:00 AM-05:00 PM,,ho45550454,false,true,,,,poll45550454
"N4351 410th St., Menomonie, WI 54751-5445",09:00 AM-03:00 PM,,ho74507620,false,true,,,,poll74507620
"E4055 550th Ave., Menomonie, WI 54751-5445",10:00 AM-03:00 PM,,ho55516037,false,true,,,,poll55516037
"10886 N. Hwy 122, Upson, WI 54565",,,ho70580300,false,true,,,,poll70580300
"1811 State Hwy. 64, Bloomer, WI 54724",05:00 PM-07:00 PM,,ho23244147,false,true,,,,poll23244147
"3717 Co. Hwy. A, Bloomer, WI 54724",,,ho45286913,false,true,,,,poll45286913
"18130 125th St, Bloomer, WI 54724",05:00 PM-07:00 PM,,ho42995387,false,true,,,,poll42995387
"16827 105th Ave, Chippewa Falls, WI 54729",08:00 AM-01:00 PM,,ho41544579,false,true,,,,poll41544579
"W6170 County Rd EE, Bay City, WI 54723",,,ho28459109,false,true,,,,poll28459109
"E4039 1210th Ave, Boyceville, WI 54725-9467",05:00 PM-08:00 PM,,ho86678595,false,true,,,,poll86678595
"E1943 1070th Ave, Boyceville, WI 54725-9424",01:00 PM-07:00 PM,,ho51972815,false,true,,,,poll51972815
"7551 Main St, Danbury, WI 54830-4405",10:00 AM-11:00 AM,,ho87184143,false,true,,,,poll87184143
"N12038 890th Street, Colfax, WI 54730",08:00 AM-07:00 PM,,ho97485330,false,true,,,,poll97485330
"E3359 State Road 72, Menomonie, WI 54751-6200",,,ho70298715,false,true,,,,poll70298715
"N8414 County Road O, Knapp, WI 54749-9094",05:00 PM-08:00 PM,,ho94828724,false,true,,,,poll94828724
"W8257 Broek Rd., Thorp, WI 54771",,,ho20376514,false,true,,,,poll20376514
"N112 760th St, Durand, WI 54736-5114",09:00 AM-04:00 PM,,ho25298285,false,true,,,,poll25298285
"S386 County Road Aa, Durand, WI 54736-8068",,,ho86815687,false,true,,,,poll86815687
"4018 Co. Rd. H, Blackwell, WI 54541",10:30 AM-11:30 AM,,ho9395311,false,true,,,,poll9395311
"49833 State Highway 112, Ashland, WI 54806-4411",,,ho90905126,false,true,,,,poll90905126
"1061 245th St., Woodville, WI 54028",08:00 AM-07:00 PM,,ho85054550,false,true,,,,poll85054550
"400 County Road S, Mosinee, WI 54455",08:00 AM-05:00 PM,,ho39697888,false,true,,,,poll39697888
"400 County Road S, Mosinee, WI nan",08:00 AM-05:00 PM,,ho13144067,false,true,,,,poll13144067
"980 280th Street, Woodville, WI 54028",08:00 AM-04:30 PM,,ho59358457,false,true,,,,poll59358457
"217 N Main St Box 127, Marion, WI 54950-9707",,,ho35032943,false,true,,,,poll35032943
"283 County Road Nn, Wilson, WI 54027-2603",,,ho81727209,false,true,,,,poll81727209
"1126 Main St., Gresham, WI 54128",12:00 PM-04:30 PM,,ho76066200,false,true,,,,poll76066200
"W13760 State Road 121, Alma Center, WI 54611-8204",04:00 PM-06:00 PM,,ho47283463,false,true,,,,poll47283463
"9215 E County Road L, Lk Nebagamon, WI 54849-8943",,,ho34005331,false,true,,,,poll34005331
"W10233 County Road D, Clintonville, WI 54950-9070",04:30 PM-07:00 PM,,ho39127079,false,true,,,,poll39127079
"W7005 St. John's Church Rd., Shawano, WI 54116",06:00 PM-08:00 PM,,ho16555675,false,true,,,,poll16555675
"PO Box 296, Webster, WI 54893-0296",,,ho23719198,false,true,,,,poll23719198
"W13586 Shady Glen Rd, Hixton, WI 54635",,,ho49596299,false,true,,,,poll49596299
"W2379 County Road JJ, Wausaukee, WI 54177",,,ho70156379,false,true,,,,poll70156379
"W5937 Dove Rd, Greenwood, WI 54437-7725",,,ho71485961,false,true,,,,poll71485961
"1544N Cole Lane, Exeland, WI 54835-2123",,,ho64454072,false,true,,,,poll64454072
"N13202 530th St, Ridgeland, WI 54763-9578",05:00 PM-07:00 PM,,ho32700552,false,true,,,,poll32700552
"N8409 County Road M, Colfax, WI 54730-5041",09:00 AM-07:00 PM,,ho42097706,false,true,,,,poll42097706
"10040 270th Avenue, New Auburn, WI 54757",,,ho21210637,false,true,,,,poll21210637
"N15103 County Road G, Nekoosa, WI 54457",,,ho60077036,false,true,,,,poll60077036
"2002 County Road Q, Pound, WI 54161-9708",08:00 AM-06:00 PM,,ho79080797,false,true,,,,poll79080797
"N9457 County Road Q, Watertown, WI 53094",03:00 PM-06:00 PM,,ho86069891,false,true,,,,poll86069891
"W6777 Second Street Rd, Watertown, WI 53098",09:00 AM-05:00 PM,,ho31538188,false,true,,,,poll31538188
"W11101 County Road G, Beaver Dam, WI 53916",,,ho66498027,false,true,,,,poll66498027
"W2685 Fox River Shores E, Berlin, WI 54923",08:00 AM-05:00 PM,,ho80048495,false,true,,,,poll80048495
"N7240 Ferris Rd, Mayville, WI 53050",,,ho91769154,false,true,,,,poll91769154
"W2715 County Road S, Markesan, WI 53946",,,ho18666863,false,true,,,,poll18666863
"N363 Roy Creek Rd, Markesan, WI 53946",,,ho88517062,false,true,,,,poll88517062
"1730 County Road FF, Oshkosh, WI 54904",05:00 PM-07:00 PM,,ho315791,false,true,,,,poll315791
"6570 Bradley Ave, Pickett, WI 54964",05:00 PM-07:00 PM,,ho81218591,false,true,,,,poll81218591
"175 S Military Rd, Stockbridge, WI 53088",,,ho83927477,false,true,,,,poll83927477
"W780 Greiner Rd., Kaukauna, WI 54130-8028",,,ho41362566,false,true,,,,poll41362566
"116 S. Military Rd., Stockbridge, WI 53088",08:00 AM-12:00 PM,,ho28289502,false,true,,,,poll28289502
"N8679 Cty. Rd. P, Theresa, WI 53091",,,ho53783626,false,true,,,,poll53783626
"N11392 Cty Rd Y, Brownsville, WI 53006",,,ho33658844,false,true,,,,poll33658844
"W4107 Ledge Road, Mayville, WI 53050",,,ho466630,false,true,,,,poll466630
"1527 Day St, Greenleaf, WI 54126-9746",,,ho62230775,false,true,,,,poll62230775
"W10897 Van Buren Road, Colombus, WI 53925",08:00 AM-04:00 PM,,ho11230391,false,true,,,,poll11230391
"999 Fond du Lac St, Mt. Calvary, WI 53057",,,ho30769649,false,true,,,,poll30769649
"W10388 County Road W, New London, WI 54961-9203",,,ho11479851,false,true,,,,poll11479851
"N8193 State Road 89, Waterloo, WI 53594",,,ho74053915,false,true,,,,poll74053915
"710 N State Street, Mishicot, WI 54228",,,ho77122850,false,true,,,,poll77122850
"3413 N County Road K, Omro, WI 54963",,,ho23251601,false,true,,,,poll23251601
"W1236 Main Laney Dr., Pulaski, WI 54162",08:00 AM-03:00 PM,,ho79055930,false,true,,,,poll79055930
"W1569 County Road C, Pulaski, WI 54162-7437",09:00 AM-03:00 PM,,ho69340778,false,true,,,,poll69340778
"4684 Brookside Rd, Abrams, WI 54101-9770",,,ho94174358,false,true,,,,poll94174358
"N662 Hill Road, Pulaski, WI 54162",09:00 AM-03:00 PM,,ho50666742,false,true,,,,poll50666742
"6120 Cream City Road, Oconto, WI 54153",,,ho17025400,false,true,,,,poll17025400
"12896 State Highway 32, Suring, WI 54174",,,ho77965000,false,true,,,,poll77965000
"575 S New Franken Rd, Green Bay, WI 54311-9244",,,ho38614454,false,true,,,,poll38614454
"3792 Park Road, Greenleaf, WI 54126",,,ho34036982,false,true,,,,poll34036982
"N1738 County Road R, Lebanon, WI 53047",08:00 AM-04:00 PM,,ho4781175,false,true,,,,poll4781175
"1105 Main St, Saint Cloud, WI 53079-1477",05:00 PM-07:00 PM,,ho10454902,false,true,,,,poll10454902
"N5289 Rexford Rd., Shiocton, WI 54170",04:30 PM-07:00 PM,,ho91838025,false,true,,,,poll91838025
"7226 Old Hwy. 57, Greenleaf, WI 54126",,,ho43235776,false,true,,,,poll43235776
"9812 County Road Z, Pound, WI 54161",,,ho65573668,false,true,,,,poll65573668
"N8892 Randolph St, Forest Jct, WI 54123",10:00 AM-05:00 PM,,ho67420748,false,true,,,,poll67420748
"21935 Rockville Rd, Kiel, WI 53042",05:30 PM-07:00 PM,,ho8885305,false,true,,,,poll8885305
"14920 Cty. Hwy. Q, Mishicot, WI 54228",09:00 AM-05:00 PM,,ho78773038,false,true,,,,poll78773038
"15318 CTH X, Kiel, WI 53042",09:00 AM-05:00 PM,,ho43344072,false,true,,,,poll43344072
"5444 County Road W, Bancroft, WI 54921",,,ho44556733,false,true,,,,poll44556733
"5814 S Maple St, Brule, WI 54820",,,ho96163322,false,true,,,,poll96163322
"5621 Town Hall Rd, Delavan, WI 53115",09:00 AM-04:00 PM,,ho90172987,false,true,,,,poll90172987
"N436 County Rd. A., Briggsville, WI 53920",10:00 AM-03:00 PM,,ho7890192,false,true,,,,poll7890192
"N592 County Rd. A, Briggsville, WI 53920",10:00 AM-03:00 PM,,ho41690383,false,true,,,,poll41690383
"1530 190th St., New Richmond, WI 54017",08:00 AM-05:00 PM,,ho63336283,false,true,,,,poll63336283
"N2020 Sleepy Hollow Road, Kewaunee, WI 54126",05:00 PM-09:00 PM,,ho83799880,false,true,,,,poll83799880
"1550 24 1/2 Street, Rice Lake, WI 54868",,,ho19636302,false,true,,,,poll19636302
"6702 Ogden Ave, Superior, WI 54880",08:00 AM-03:00 PM,,ho82263462,false,true,,,,poll82263462
"N10459 Pine Rapids Lane, Tigerton, WI 54486",,,ho84745545,false,true,,,,poll84745545
"2773 230th St, Cushing, WI 54006",,,ho34817475,false,true,,,,poll34817475
"N1485 Pribbenow Drive, Arlington, WI 53911",,,ho43204188,false,true,,,,poll43204188
"R7107 Town Hall Road, Ringle, WI 54471",,,ho95100256,false,true,,,,poll95100256
"W565 State Hwy 98, Spencer, WI 54479",08:00 AM-05:00 PM,,ho25905191,false,true,,,,poll25905191
"W10655 Carpenter Rd, Tripoli, WI 54564",,,ho84195831,false,true,,,,poll84195831
"13308 Bucklund Road, Grantsburg, WI 54840",04:00 PM-07:00 PM,,ho13219069,false,true,,,,poll13219069
"455 DAVIS STUPPER LEVEL, HAMMOND, WI 54015",07:00 AM-04:30 PM,,ho13600941,false,true,,,,poll13600941
"42 N Main St Box 85, Fountain City, WI 54629-8705",,,ho78145339,false,true,,,,poll78145339
"N9291 Riverview Rd, Birnamwood, WI 54414-9045",05:00 PM-07:00 PM,,ho99438453,false,true,,,,poll99438453
"W8241 Brown Deer Dr, Wautoma, WI 54982-7173",08:00 AM-07:00 PM,,ho81978630,false,true,,,,poll81978630
"N13935 Ridge Ave, Fifield, WI 54524-9626",,,ho66987634,false,true,,,,poll66987634
"N5529 Morgan Creek Rd, Hawkins, WI 54530-9762",,,ho49471523,false,true,,,,poll49471523
"8672 Old County K, Harshaw, WI 54529-9657",05:00 PM-07:00 PM,,ho26339130,false,true,,,,poll26339130
"W4295 Kiekhaefer Pkwy, Fond Du Lac, WI 54937-6802",08:00 AM-12:00 PM,,ho22252680,false,true,,,,poll22252680
"444 Jefferson St, Linden, WI 53553-0469",,,ho74086584,false,true,,,,poll74086584
"501 Benson St, Cobb, WI 53526",,,ho54717591,false,true,,,,poll54717591
"28340 Kyster Rd, Mason, WI 54856-4038",,,ho28698200,false,true,,,,poll28698200
"211 N Grant St Box 424, Rosendale, WI 54974-9802",,,ho89185473,false,true,,,,poll89185473
"2530 County Rd N, Woodville, WI 54028-7247",,,ho55364825,false,true,,,,poll55364825
"3041 Kunesh North Road, Pulaski, WI 54162",03:00 PM-06:00 PM,,ho4939407,false,true,,,,poll4939407
"W3728 Franklin Walsh St, Zenda, WI 53195-0130",08:00 AM-04:00 PM,,ho2218598,false,true,,,,poll2218598
"16607 Burlington Rd, Union Grove, WI 53182-9407",09:00 AM-05:00 PM,,ho10323303,false,true,,,,poll10323303
"7525 W. Greenfield Ave, West Allis, WI 53214",08:00 AM-05:00 PM,,ho32573814,false,true,,,,poll32573814
"W1703 Crampton Rd., Warrens, WI 54666",10:00 AM-12:00 PM,,ho59138259,false,true,,,,poll59138259
"1341 Diane Ave, Belleville, WI 53508-9736",09:00 AM-05:00 PM,,ho57805807,false,true,,,,poll57805807
"400 W. Main Street, Brooklyn, WI 53521",01:00 PM-04:00 PM,,ho53770949,false,true,,,,poll53770949
"S6911 State Hwy. 113,, Merrimac, WI 53561",10:00 AM-12:00 PM,,ho50275231,false,true,,,,poll50275231
"314 E Forest St, Lone Rock, WI 53556-3885",09:00 AM-12:00 PM,,ho91344860,false,true,,,,poll91344860
"N2873 County Road A, Oxford, WI 53952-8829",04:00 PM-07:00 PM,,ho17509345,false,true,,,,poll17509345
"6424 State Road 23, Spring Green, WI 53588-8904",11:00 AM-05:00 PM,,ho50907438,false,true,,,,poll50907438
"726 Water St, Sauk City, WI 53583-1465",09:00 AM-05:00 PM,,ho48930317,false,true,,,,poll48930317
"335 Galena St, Prairie du Sac, WI 53578",09:00 AM-05:00 PM,,ho19544687,false,true,,,,poll19544687
"E10098 Cty Rd PF, Prairie du Sac, WI 53578",09:00 AM-05:00 PM,,ho5398402,false,true,,,,poll5398402
"654 County Road N, Stoughton, WI 53589",02:00 PM-05:00 PM,,ho99836415,false,true,,,,poll99836415
"844 Main St, Highland, WI 53543-9214",10:00 AM-07:00 PM,,ho14024638,false,true,,,,poll14024638
"W6889 Hwy 8, Niagara, WI 54151",09:00 AM-12:00 PM,,ho68084356,false,true,,,,poll68084356
"2541 Lake Nokomis Rd, Tomahawk, WI 54487",04:30 PM-07:00 PM,,ho30336174,false,true,,,,poll30336174
"N18765 Sauld St, Pembine, WI 54156",09:00 AM-12:00 PM,,ho54658766,false,true,,,,poll54658766
"2763 S State Road 13, Maple, WI 54854-9224",01:00 PM-05:00 PM,,ho85427063,false,true,,,,poll85427063
"6221 E Veterans Dr, South Range, WI 54874-0098",09:00 AM-01:00 PM,,ho3603525,false,true,,,,poll3603525
"16362 S Town Hall Rd, Wascott, WI 54890",07:30 AM-12:00 PM,,ho84301253,false,true,,,,poll84301253
"3109 Slate Ave, Mattoon, WI 54450-0198",08:30 AM-02:30 PM,,ho64091887,false,true,,,,poll64091887
"221 Birch St, Tigerton, WI 54486-9532",08:00 AM-05:00 PM,,ho34977589,false,true,,,,poll34977589
"1456 E. LaSalle Ave, Barron, WI 54024",07:30 AM-05:00 PM,,ho549475,false,true,,,,poll549475
"4495 Town Hall Road, Phelps, WI 54554",08:00 AM-05:00 PM,,ho51807181,false,true,,,,poll51807181
"501 Main St, Plum City, WI 54761-9057",08:00 AM-04:00 PM,,ho46796383,false,true,,,,poll46796383
"705 E Murray St, Boyd, WI 54726-9068",08:30 AM-04:30 PM,,ho37841629,false,true,,,,poll37841629
"1243 S Old Highway 51, Mosinee, WI 54455-9595",09:00 AM-01:00 PM,,ho61446625,false,true,,,,poll61446625
"240 Big Bay Rd, La Pointe, WI 54850-0270",09:00 AM-03:00 PM,,ho97342883,false,true,,,,poll97342883
"3360 County Hwy N, Barnes, WI 54873-6106",08:00 AM-12:00 PM,,ho33285953,false,true,,,,poll33285953
"4023 County Rd. Q, Amherst Junction, WI 54407",10:00 AM-12:00 PM,,ho68848831,false,true,,,,poll68848831
"3751N County Road H, Radisson, WI 54867",04:30 PM-05:30 PM,,ho25948173,false,true,,,,poll25948173
"1900 Libal Street, Green Bay, WI 54301",07:30 AM-04:00 PM,,ho11578152,false,true,,,,poll11578152
"W3860 CTh O, Sheboygan falls, WI 53085",03:00 PM-05:00 PM,,ho17577998,false,true,,,,poll17577998
"N6644Sugarbush Road, N6644Sugarbush Road, WI 53023",08:30 AM-11:30 AM,,ho49079078,false,true,,,,poll49079078
"3131 Taylor Ave Unit 1, Racine, WI 53405",10:00 AM-03:00 PM,,ho62048374,false,true,,,,poll62048374
"2599 County Road Z, Friendship, WI 53934",08:00 AM-04:00 PM,,ho22264672,false,true,,,,poll22264672
"120 W Charles St, Readstown, WI 54652-7700",01:00 PM-05:00 PM,,ho51071632,false,true,,,,poll51071632
"208 Mason St, Blanchardville, WI 53516",09:00 AM-03:30 PM,,ho19151968,false,true,,,,poll19151968
"3737 County Y, Tomahawk, WI 54487-9541",10:00 AM-02:00 PM,,ho77935168,false,true,,,,poll77935168
"16564 Elm St, Townsend, WI 54175-0227",10:00 AM-04:00 PM,,ho33451679,false,true,,,,poll33451679
"9709 E County Rd Y, Gordon, WI 54838",08:30 AM-02:30 PM,,ho29417319,false,true,,,,poll29417319
"N995 County Road H, Mondovi, WI 54755-6823",05:00 PM-07:00 PM,,ho56426949,false,true,,,,poll56426949
"9216 N County Road Cc, Hayward, WI 54843-7683",09:00 AM-12:00 PM,,ho17077005,false,true,,,,poll17077005
"127 S Sawyer St, Shawano, WI 54166",08:00 AM-04:00 PM,,ho96924228,false,true,,,,poll96924228
"W4762 COUNTY ROAD H, IRMA, WI 54442",08:00 AM-08:00 PM,,ho2134641,false,true,,,,poll2134641
"8905 State Hwy. 64, Bloomer, WI 54724",05:00 PM-07:00 PM,,ho83491967,false,true,,,,poll83491967
"331 French StSte A, Peshtigo, WI 54157-1219",08:00 AM-04:30 PM,,ho7030579,false,true,,,,poll7030579
"7252 6th St, Custer, WI 54423",09:30 AM-01:30 PM,,ho6496622,false,true,,,,poll6496622
"N5202 Bagley Road, Marinette, WI 54143",04:30 PM-06:00 PM,,ho16651725,false,true,,,,poll16651725
"43395 Randysek Road, Cable, WI 54821",08:00 AM-12:00 PM,,ho85772212,false,true,,,,poll85772212
"1847 100th Street, Balsam Lake, WI 54810",09:00 AM-12:00 PM,,ho31833291,false,true,,,,poll31833291
"4599 County Road A, Webster, WI 54893-8874",01:00 PM-06:00 PM,,ho65974808,false,true,,,,poll65974808
"1518 Main Road, Washington Island, WI 54246",08:00 AM-05:00 PM,,ho19732056,false,true,,,,poll19732056
"W217 County Road Dd, Neshkoro, WI 54960-9032",12:30 PM-05:00 PM,,ho24301119,false,true,,,,poll24301119
"205 Park Street, Iron Ridge, WI 53035",09:00 AM-04:30 PM,,ho22439218,false,true,,,,poll22439218
"6494 Cty Hwy M, Winneconne, WI 54986",09:00 AM-04:00 PM,,ho75718210,false,true,,,,poll75718210
"22 E Willow Avenue, Cedar Grove, WI 53013",08:00 AM-12:30 PM,,ho86249414,false,true,,,,poll86249414
"N178 County Rd N, Appleton, WI 54915-9459",07:00 AM-04:00 PM,,ho15947899,false,true,,,,poll15947899
"N5988 County Road A, Green Lake, WI 54941",12:00 PM-03:00 PM,,ho28361024,false,true,,,,poll28361024
"W8590 Willis Ray Road, Whitewater, WI 53190",08:00 AM-12:00 PM,,ho498757,false,true,,,,poll498757
"218 West St, Rewey, WI 53580",08:00 AM-04:00 PM,,ho88738109,false,true,,,,poll88738109
"N3723 2ND STREET, Weyerhaeuser, WI 54895",09:00 AM-01:00 PM,,ho77537743,false,true,,,,poll77537743
"748 Hwy. 35, Somerset, WI 54025",08:00 AM-04:30 PM,,ho54080985,false,true,,,,poll54080985
"913 S. Wisconsin Drive, Howards Grove, WI 53083",08:00 AM-04:00 PM,,ho19656553,false,true,,,,poll19656553
"N6221 Tamarack Ct, Elkhorn, WI 53121",09:00 AM-04:00 PM,,ho54674863,false,true,,,,poll54674863
"722 Bradley, Milladore, WI 54454",09:00 AM-12:00 PM,,ho80926671,false,true,,,,poll80926671
"1120 State Hwy 73 South, Wisconsin Rapids, WI 54494",09:00 AM-02:00 PM,,ho26468363,false,true,,,,poll26468363
"N1306 Boltonville Rd, Adell, WI 53001",01:00 PM-05:00 PM,,ho44353406,false,true,,,,poll44353406
"28390 County Road H, Spooner, WI 54801",08:00 AM-04:00 PM,,ho54896239,false,true,,,,poll54896239
"105 N. Gershwin Street, Stetsonville, WI 54480",10:00 AM-02:00 PM,,ho28179178,false,true,,,,poll28179178
"4665 CTH K East, Conover, WI 54519",07:00 AM-08:20 AM,,ho42347111,false,true,,,,poll42347111
"101 1st St, Rock Springs, WI 53961-8011",07:00 AM-03:00 PM,,ho76876391,false,true,,,,poll76876391
"122 Main St, Almond, WI 54909-9303",,,ho86750716,false,true,,,,poll86750716
"17010 State Hwy 171, Richland Center, WI 53581",01:00 PM-05:00 PM,,ho93046553,false,true,,,,poll93046553
"N5170 County Road Mm, Shawano, WI 54166-6048",09:30 AM-12:00 PM,,ho91193403,false,true,,,,poll91193403
"N8139 Franklin Rd, Plymouth, WI 53073-4858",,,ho98974905,false,true,,,,poll98974905
"5556 Twin Lane Rd, Marshall, WI 53559-8917",09:00 AM-02:00 PM,,ho16406414,false,true,,,,poll16406414
"1830 Macauley Ave, Rice Lake, WI 54868-2909",08:00 AM-12:00 PM,,ho59562453,false,true,,,,poll59562453
"8755 Lake St, Sayner, WI 54560-9691",01:00 PM-04:00 PM,,ho27694462,false,true,,,,poll27694462
"6965 W School St Box 565, Three Lakes, WI 54562",09:00 AM-11:00 AM,,ho29326283,false,true,,,,poll29326283
"401 S Main St, Luck, WI 54853-9034",08:00 AM-04:00 PM,,ho57267650,false,true,,,,poll57267650
"3482 Town Hall Rd, Kewaskum, WI 53040-9469",01:00 PM-02:30 PM,,ho64169889,false,true,,,,poll64169889
"25000 Burlington Rd, Kansasville, WI 53139-9604",02:00 PM-05:00 PM,,ho43298569,false,true,,,,poll43298569
"8811 Campus Drive, nan, WI nan",08:00 AM-05:00 PM,,ho11590119,false,true,,,,poll11590119
"601 W. 17th Street, Monroe, WI 53566",08:00 AM-04:30 PM,,ho52191530,false,true,,,,poll52191530
"819 Superior Avenue, Tomah, WI 54660",08:00 AM-04:30 PM,,ho98425447,false,true,,,,poll98425447
"304 Center St, Camp Douglas, WI 54618-2800",10:00 AM-03:00 PM,,ho38704588,false,true,,,,poll38704588
"10977 County Highway C, Yuba, WI 54634-3325",05:00 PM-07:00 PM,,ho23005612,false,true,,,,poll23005612
"N7560 17th Ave, New Lisbon, WI 53950-9327",07:30 AM-03:30 PM,,ho32998958,false,true,,,,poll32998958
"106 W Wisconsin St, Viola, WI 54664-7073",08:30 AM-04:30 PM,,ho23456195,false,true,,,,poll23456195
"450 S Main St, Richland Ctr, WI 53581-2545",07:30 AM-04:30 PM,,ho35710534,false,true,,,,poll35710534
"115 W Pleasant St, Portage, WI 53901-1742",08:00 AM-04:30 PM,,ho79993714,false,true,,,,poll79993714
"2219 Bainbridge St, La Crosse, WI 54603-1356",08:00 AM-04:30 PM,,ho32463292,false,true,,,,poll32463292
"335 N Nine Mound Rd, Verona, WI 53593-1035",,,ho85680301,false,true,,,,poll85680301
"4084 Mueller Rd, De Forest, WI 53532-2332",08:00 AM-04:30 PM,,ho52976337,false,true,,,,poll52976337
"12 Albion Street, Edgerton, WI 53534",08:00 AM-12:00 PM,,ho56802922,false,true,,,,poll56802922
"32255 County Hwy II, Cazenovia, WI 53924-7123",12:00 PM-05:00 PM,,ho40303272,false,true,,,,poll40303272
"453 Canal St, Bloomington, WI 53804",02:00 PM-07:00 PM,,ho17124506,false,true,,,,poll17124506
"214 E. Blackhawk Avenue, Prairie du Chien, WI 53821",08:00 AM-04:30 PM,,ho63283867,false,true,,,,poll63283867
"303 Mansion Street, Mauston, WI 53948",08:00 AM-04:30 PM,,ho10541363,false,true,,,,poll10541363
"1030 Division Street, Mauston, WI 53948",08:00 AM-04:30 PM,,ho35387930,false,true,,,,poll35387930
"14899 County Road T, Mountain, WI 54149-9653",10:00 AM-02:00 PM,,ho30068271,false,true,,,,poll30068271
