address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"102 Robertsville Rd, Kingston, TN 37763",,09:00 AM-01:00 PM,,ho4107314,false,true,,,,poll76941990
"102 Robertsville Rd, Harriman, TN 37748",,09:00 AM-05:00 PM,,ho79626320,false,true,,,,poll92404488
"101 S Hicks St, Harriman, TN 37748",,09:00 AM-01:00 PM,,ho93436729,false,true,,,,poll25235457
"101 S Hicks St, Rockwood, TN 37854",,09:00 AM-05:00 PM,,ho12230362,false,true,,,,poll64499716
"3310 Andersonville Hwy, Rockwood, TN 37854",,09:00 AM-01:00 PM,,ho95970024,false,true,,,,poll58607566
"3310 Andersonville Hwy, Oak Ridge, TN 37840",,09:00 AM-05:00 PM,,ho82900787,false,true,,,,poll89628436
"One Public Square, Suite 20, Maryville, TN 37804",,11:00 AM-07:00 PM,,ho27549998,false,true,,,,poll39460143
"One Public Square, Suite 20, Friendsville, TN 37737",,08:00 AM-04:00 PM,,ho94825219,false,true,,,,poll12080642
"One Public Square, Suite 20, Cleveland, TN 37311-5000",,09:00 AM-06:00 PM,,ho76283559,false,true,,,,poll57252562
"113 Maple Avenue, Suite 1, Jacksboro, TN 37757",,09:00 AM-04:00 PM,,ho50547478,false,true,,,,poll47020904
"3150 Main Street, Oak Ridge, TN 37840",,09:00 AM-01:00 PM,,ho66409497,false,true,,,,poll55049893
"3150 Main Street, Springfield, TN 37172-2941",,08:00 AM-04:30 PM,,ho81088002,false,true,,,,poll50190618
"383 Court Street, Pulaski, TN 38478-2622",,08:00 AM-04:00 PM,,ho97033291,false,true,,,,poll99959423
"383 Court Street, Rutledge, TN 37861",,08:30 AM-12:00 PM,,ho8820221,false,true,,,,poll35415867
"508 N Cusick St, Springfield, TN 37172-2941",,08:00 AM-06:00 PM,,ho4901978,false,true,,,,poll4323136
"2731 West Lamar Alexander Parkway, Springfield, TN 37172-2941",,08:00 AM-06:00 PM,,ho28590101,false,true,,,,poll65365427
"318 S Everett High Rd, Murfreesboro, TN 37130-8001",,07:00 AM-07:00 PM,,ho25971975,false,true,,,,poll41000556
"200 Paul Huff PKwy NW, Suite 513, Camden, TN 38320-2044",,09:00 AM-04:00 PM,,ho85471394,false,true,,,,poll21286755
"200 Paul Huff PKwy NW, Suite 513, Pikeville, TN 37367",,04:00 PM-07:00 PM,,ho39258648,false,true,,,,poll10607663
"155 Broad Street N.W., Suite 102, Tiptonville, TN 38079-1305",,01:00 PM-04:00 PM,,ho67220281,false,true,,,,poll9249359
"155 Broad Street N.W., Suite 102, Ripley, TN 38063-1315",,08:30 AM-04:30 PM,,ho83801710,false,true,,,,poll46673002
"2310 McGrady Drive SE, Murfreesboro, TN 37130-8001",,09:00 AM-04:00 PM,,ho17497583,false,true,,,,poll74588519
"2310 McGrady Drive SE, Murfreesboro, TN 37130",,09:00 AM-06:00 PM,,ho93513257,false,true,,,,poll96855866
"129 Church Alley, Murfreesboro, TN 37130",,09:00 AM-06:00 PM,,ho30109803,false,true,,,,poll79040358
"410 S Main St, Murfreesboro, TN 37130",,08:00 AM-03:00 PM,,ho43837150,false,true,,,,poll2219411
"410 S Main St, Smyrna, TN 37167",,09:00 AM-06:00 PM,,ho50533832,false,true,,,,poll25025965
"Adams Office Bldg Room 244, Harrogate, TN 37752",,09:00 AM-05:00 PM,,ho77272995,false,true,,,,poll8798666
"Adams Office Bldg Room 244, South New Tazewell, TN 37825",,09:00 AM-05:00 PM,,ho19605374,false,true,,,,poll94880589
"Adams Office Bldg Room 244, Celina, TN 38551",,09:00 AM-12:00 PM,,ho44966783,false,true,,,,poll86693419
"625 High Street, Suite 113, GOODLETTSVILLE, TN 37072",,08:00 AM-04:30 PM,,ho64396468,false,true,,,,poll55441789
"116 Holston Ave, Smyrna, TN 37167",,08:00 AM-03:00 PM,,ho6455072,false,true,,,,poll13546490
"116 Holston Ave, La Vergne, TN 37086",,09:00 AM-06:00 PM,,ho73418871,false,true,,,,poll17999790
"188 County Services Drive, Suite 100, Cleveland, TN 37312",,09:00 AM-06:00 PM,,ho56380906,false,true,,,,poll7368669
"188 County Services Drive, Suite 100, Cleveland, TN 37323",,09:00 AM-06:00 PM,,ho12670074,false,true,,,,poll52570318
